,date,transactionId,sessionsToTransaction,daysToTransaction,transactions,transactionRevenue
14880,20-04-2017,2359431,54,26,1,6525
14881,20-04-2017,2359461,125,100,1,4275
14882,20-04-2017,2359471,125,100,1,12353
14883,20-04-2017,2359481,1,0,1,660
14884,20-04-2017,2359501,11,1,1,630
14885,20-04-2017,2359511,125,100,1,11228
14886,20-04-2017,2359541,125,100,1,15728
14887,20-04-2017,2359591,164,96,1,4725
14888,20-04-2017,2359631,16,14,1,56250
14889,20-04-2017,2359651,16,14,1,16088
14890,20-04-2017,2359821,23,54,1,35550
14891,20-04-2017,2359881,1,0,1,11250
14892,20-04-2017,2359951,31,12,1,3825
14893,20-04-2017,2359971,378,96,1,11588
14894,20-04-2017,2360561,1,0,1,7875
14895,20-04-2017,2360721,1,0,1,3600
14896,20-04-2017,2360751,145,53,1,900
14897,20-04-2017,2360811,145,53,1,1050
14898,20-04-2017,2360841,145,53,1,660
14899,20-04-2017,2360881,145,53,1,600
14900,20-04-2017,2360901,145,53,1,1800
14901,20-04-2017,2360931,145,53,1,525
14902,20-04-2017,2361011,145,53,1,1140
14903,20-04-2017,2361061,145,53,1,570
14904,20-04-2017,2361121,145,53,1,4050
14905,20-04-2017,2361161,1,0,1,99
14906,20-04-2017,2361361,145,53,1,1110
14963,21-04-2017,2361581,1,0,1,3375
14964,21-04-2017,2361591,1,0,1,9563
14965,21-04-2017,2361721,75,55,1,27000
14966,21-04-2017,2361751,6,3,1,299
14967,21-04-2017,2361761,4,1,1,1599
14968,21-04-2017,2361771,75,55,1,8438
14969,21-04-2017,2361971,152,54,1,735
14970,21-04-2017,2362061,25,29,1,9788
14971,21-04-2017,2362221,4,7,1,7876
14972,21-04-2017,2362301,1,0,1,24750
14973,21-04-2017,2362321,4,5,1,15188
14974,21-04-2017,2362341,1,0,1,18000
14975,21-04-2017,2362381,110,159,1,12938
14976,21-04-2017,2362401,1,0,1,13500
14977,21-04-2017,2362411,36,56,1,5963
14978,21-04-2017,2362421,1,0,1,17775
14979,21-04-2017,2362451,1,0,1,8550
14980,21-04-2017,2362461,5,0,1,12938
14981,21-04-2017,2362471,1,0,1,23625
14982,21-04-2017,2362521,17,21,1,20250
14983,21-04-2017,2362571,13,7,1,70875
14984,21-04-2017,2362631,1,0,1,648
14985,21-04-2017,2362691,7,29,1,16875
14986,21-04-2017,2362731,7,29,1,12150
14987,21-04-2017,2362811,7,29,1,17775
14988,21-04-2017,2362821,382,97,1,5625
14989,21-04-2017,2362841,7,29,1,103500
14990,21-04-2017,2362861,16,5,1,900
14991,21-04-2017,2362901,4,15,1,5175
14992,21-04-2017,2362911,4,0,1,2250
14993,21-04-2017,2362931,4,0,1,10800
14994,21-04-2017,2362951,6,1,1,3375
14995,21-04-2017,2362981,3,0,1,8438
14996,21-04-2017,2362991,1,0,1,5850
14997,21-04-2017,2363151,154,55,1,945
14998,21-04-2017,2363181,45,16,1,9000
14999,21-04-2017,2363201,7,25,1,11250
15000,21-04-2017,2363241,42,58,1,2700
15001,21-04-2017,2363261,128,175,1,5963
15002,21-04-2017,2363301,24,55,1,139500
15003,21-04-2017,2363351,25,55,1,13725
15004,21-04-2017,2363361,1,0,1,6525
15005,21-04-2017,2363371,23,71,1,12938
15006,21-04-2017,2363391,184,49,1,9000
15007,21-04-2017,2363401,184,49,1,14625
15008,21-04-2017,2363421,184,49,1,6188
15009,21-04-2017,2363451,24,136,1,78750
15010,21-04-2017,2363471,184,49,1,10125
15011,21-04-2017,2363491,3,0,1,11475
15012,21-04-2017,2363501,24,55,1,72000
15013,21-04-2017,2363511,184,49,1,9000
15014,21-04-2017,2363581,184,49,1,18000
15015,21-04-2017,2363741,184,49,1,12375
15016,21-04-2017,2363761,62,31,1,10935
15017,21-04-2017,2363781,19,62,1,21375
15018,21-04-2017,2363811,3,0,1,930
15019,21-04-2017,2363851,25,55,1,139500
15020,21-04-2017,2363921,19,62,1,6750
15021,21-04-2017,2363961,57,27,1,6750
15022,21-04-2017,2363971,1,0,1,12600
15023,21-04-2017,2363991,32,21,1,0
15024,21-04-2017,2364061,69,87,1,76973
15025,21-04-2017,2364091,57,27,1,3600
15026,21-04-2017,2364171,4,1,1,10125
15027,21-04-2017,2364221,6,0,1,29
15028,21-04-2017,2364261,4,1,1,7875
15029,21-04-2017,2364301,20,63,1,8213
15030,21-04-2017,2364531,1,0,1,1500
15031,21-04-2017,2364551,45,32,1,56723
15056,22-04-2017,2364681,1,0,1,18000
15057,22-04-2017,2364851,740,158,1,11138
15058,22-04-2017,2364861,48,28,1,5850
15059,22-04-2017,2364871,2,0,1,13500
15060,22-04-2017,2364881,48,28,1,29250
15061,22-04-2017,2364891,116,160,1,24750
15062,22-04-2017,2364901,2,0,1,9000
15063,22-04-2017,2364911,116,160,1,40500
15064,22-04-2017,2364931,115,102,1,19125
15065,22-04-2017,2364941,115,102,1,5288
15066,22-04-2017,2364961,116,160,1,8775
15067,22-04-2017,2364991,115,102,1,30375
15068,22-04-2017,2365011,116,160,1,5625
15069,22-04-2017,2365021,116,160,1,26438
15070,22-04-2017,2365031,116,160,1,12938
15071,22-04-2017,2365051,1,0,1,20925
15072,22-04-2017,2365091,116,160,1,4050
15073,22-04-2017,2365111,116,160,1,10913
15074,22-04-2017,2365191,46,40,1,4725
15075,22-04-2017,2365201,155,55,1,6750
15076,22-04-2017,2365211,21,15,1,52313
15077,22-04-2017,2365301,155,55,1,11250
15078,22-04-2017,2365391,8,6,1,3900
15079,22-04-2017,2365401,1,0,1,1200
15080,22-04-2017,2365411,155,55,1,795
15081,22-04-2017,2365431,155,55,1,735
15082,22-04-2017,2365441,77,162,1,14625
15083,22-04-2017,2365471,57,74,1,9788
15084,22-04-2017,2365481,77,162,1,41625
15085,22-04-2017,2365521,15,7,1,1800
15086,22-04-2017,2365551,1,0,1,825
15087,22-04-2017,2365581,9,26,1,7088
15088,22-04-2017,2365661,1,0,1,1020
15089,22-04-2017,2365691,1,0,1,960
15090,22-04-2017,2365721,1,0,1,990
15091,22-04-2017,2365741,41,70,1,11250
15092,22-04-2017,2365771,41,70,1,6975
15093,22-04-2017,2365921,1,0,1,16538
15094,22-04-2017,2365961,1,0,1,11138
15095,22-04-2017,2365971,5,0,1,660
15096,22-04-2017,2366011,14,61,1,9563
15097,22-04-2017,2366031,14,61,1,6750
15098,22-04-2017,2366041,14,61,1,6750
15099,22-04-2017,2366061,14,61,1,6075
15100,22-04-2017,2366081,14,61,1,13973
15101,22-04-2017,2366141,1,0,1,35438
15102,22-04-2017,2366161,42,70,1,15188
15103,22-04-2017,2366171,1,0,1,1050
15104,22-04-2017,2366321,1,0,1,52875
15105,22-04-2017,2366331,1,0,1,31500
15106,22-04-2017,2366401,153,55,1,540
15107,22-04-2017,2366411,153,55,1,660
15108,22-04-2017,2366421,153,55,1,1110
15109,22-04-2017,2366431,153,55,1,1050
15110,22-04-2017,2366441,153,55,1,1380
15111,22-04-2017,2366451,1,0,1,11025
15124,23-04-2017,2366671,2,0,1,884
15125,23-04-2017,2366751,1,0,1,299
15126,23-04-2017,2366811,3,0,1,29
15127,23-04-2017,2366861,211,49,1,25875
15128,23-04-2017,2366871,211,49,1,27000
15129,23-04-2017,2366971,211,49,1,36000
15130,23-04-2017,2367001,61,28,1,16425
15131,23-04-2017,2367041,61,28,1,10125
15132,23-04-2017,2367121,61,28,1,8438
15133,23-04-2017,2367141,61,28,1,9675
15134,23-04-2017,2367151,61,28,1,10913
15135,23-04-2017,2367171,196,50,1,7313
15136,23-04-2017,2367191,155,55,1,1110
15137,23-04-2017,2367201,2,0,1,225000
15138,23-04-2017,2367211,212,49,1,21375
15139,23-04-2017,2367221,60,75,1,6525
15140,23-04-2017,2367291,212,49,1,29250
15141,23-04-2017,2367311,1,0,1,29
15142,23-04-2017,2367351,166,99,1,1035
15143,23-04-2017,2367411,166,99,1,750
15144,23-04-2017,2367431,166,99,1,1155
15145,23-04-2017,2367441,3,0,1,35438
15146,23-04-2017,2367471,3,0,1,27000
15147,23-04-2017,2367571,74,89,1,44663
15148,23-04-2017,2367601,16,18,1,16313
15149,23-04-2017,2367621,74,89,1,45698
15150,23-04-2017,2367721,8,2,1,10575
15151,23-04-2017,2367761,16,18,1,86625
15152,23-04-2017,2367901,1,0,1,450
15153,23-04-2017,2368011,29,53,1,15750
15154,23-04-2017,2368091,42,13,1,29250
15155,23-04-2017,2368101,214,49,1,31500
15156,23-04-2017,2368111,42,13,1,24750
15157,23-04-2017,2368121,42,13,1,22500
15158,23-04-2017,2368131,42,13,1,24750
15190,24-04-2017,2368151,42,13,1,20250
15191,24-04-2017,2368181,214,49,1,18000
15192,24-04-2017,2368191,214,49,1,22500
15193,24-04-2017,2368611,402,100,1,27450
15194,24-04-2017,2368641,22,24,1,20813
15195,24-04-2017,2368701,12,10,1,1350
15196,24-04-2017,2368721,78,164,1,18788
15197,24-04-2017,2368741,78,164,1,11138
15198,24-04-2017,2368761,2,0,1,1560
15199,24-04-2017,2368771,403,100,1,9000
15200,24-04-2017,2368791,78,164,1,35438
15201,24-04-2017,2368801,403,100,1,4275
15202,24-04-2017,2368831,1,0,1,74250
15203,24-04-2017,2368881,5,108,1,19125
15204,24-04-2017,2368961,403,100,1,59625
15205,24-04-2017,2368991,1,0,1,1710
15206,24-04-2017,2368991,2,0,1,1710
15207,24-04-2017,2369001,57,41,1,35888
15208,24-04-2017,2369021,121,163,1,40500
15209,24-04-2017,2369081,758,160,1,11363
15210,24-04-2017,2369141,2,0,1,450
15256,25-04-2017,2369141,2,0,1,450
15211,24-04-2017,2369201,3,0,1,960
15212,24-04-2017,2369221,2,0,1,1590
15213,24-04-2017,2369241,15,63,1,18563
15214,24-04-2017,2369261,77,90,1,4050
15215,24-04-2017,2369271,78,90,1,6188
15216,24-04-2017,2369281,1,0,1,299
15257,25-04-2017,2369281,2,0,1,299
15217,24-04-2017,2369301,2,0,1,934
15218,24-04-2017,2369351,20,87,1,6975
15219,24-04-2017,2369361,164,57,1,540
15220,24-04-2017,2369371,164,57,1,810
15221,24-04-2017,2369381,164,57,1,1350
15222,24-04-2017,2369391,1,0,1,375
15223,24-04-2017,2369401,164,57,1,1110
15224,24-04-2017,2369421,1,0,1,240
15258,25-04-2017,2369501,405,100,1,4725
15259,25-04-2017,2369531,1,0,1,1095
15260,25-04-2017,2369591,33,24,1,0
15261,25-04-2017,2369621,33,24,1,0
15262,25-04-2017,2369631,33,24,1,0
15263,25-04-2017,2369661,1,0,1,99
15264,25-04-2017,2369731,33,24,1,0
15265,25-04-2017,2369751,33,24,1,0
15266,25-04-2017,2369761,33,24,1,0
15267,25-04-2017,2369771,33,24,1,0
15268,25-04-2017,2369781,2,0,1,99
15269,25-04-2017,2369801,7,7,1,9
15270,25-04-2017,2369821,7,7,1,9
15271,25-04-2017,2369831,1,0,1,9
15272,25-04-2017,2369841,1,0,1,9
15273,25-04-2017,2369851,1,0,1,9
15274,25-04-2017,2369861,6,6,1,9
15275,25-04-2017,2369871,4,6,1,9
15276,25-04-2017,2369881,4,0,1,99
15277,25-04-2017,2369891,1,0,1,99
15278,25-04-2017,2369901,5,56,1,9
15279,25-04-2017,2369911,1,0,1,9
15280,25-04-2017,2369931,11,7,1,9
15281,25-04-2017,2369961,1,0,1,99
15282,25-04-2017,2369971,33,24,1,0
15283,25-04-2017,2370001,6,68,1,9
15284,25-04-2017,2370011,1,0,1,99
15285,25-04-2017,2370021,1,0,1,9
15286,25-04-2017,2370031,1,0,1,9
15287,25-04-2017,2370061,1,0,1,9
15826,26-04-2017,2370061,3,1,1,9
15827,26-04-2017,2370061,4,1,1,9
15288,25-04-2017,2370071,33,24,1,0
15289,25-04-2017,2370081,6,6,1,9
15290,25-04-2017,2370091,2,6,1,9
15291,25-04-2017,2370101,3,6,1,9
15292,25-04-2017,2370121,1,0,1,9
15293,25-04-2017,2370131,1,0,1,99
15294,25-04-2017,2370161,6,41,1,9
15295,25-04-2017,2370171,15,28,1,9
15296,25-04-2017,2370181,1,0,1,9
15297,25-04-2017,2370261,3,6,1,9
15298,25-04-2017,2370271,1,0,1,9
15299,25-04-2017,2370301,1,0,1,9
15300,25-04-2017,2370311,2,6,1,9
15301,25-04-2017,2370331,1,0,1,9
15302,25-04-2017,2370351,1,0,1,9
15303,25-04-2017,2370371,18,60,1,9
15304,25-04-2017,2370381,3,32,1,99
15305,25-04-2017,2370391,1,0,1,9
15306,25-04-2017,2370421,1,0,1,9
15307,25-04-2017,2370431,3,1,1,9
15308,25-04-2017,2370441,1,0,1,9
15309,25-04-2017,2370451,1,0,1,9
15310,25-04-2017,2370471,10,68,1,99
15311,25-04-2017,2370491,5,6,1,9
15312,25-04-2017,2370511,5,3,1,9
15313,25-04-2017,2370531,1,0,1,9
15314,25-04-2017,2370551,2,0,1,99
15315,25-04-2017,2370561,14,21,1,99
15316,25-04-2017,2370581,5,6,1,18
15317,25-04-2017,2370601,3,32,1,9
15318,25-04-2017,2370611,2,27,1,99
15319,25-04-2017,2370621,2,68,1,9
15320,25-04-2017,2370631,1,0,1,9
15321,25-04-2017,2370641,1,0,1,99
15322,25-04-2017,2370641,3,4,1,99
15323,25-04-2017,2370651,6,97,1,9
15324,25-04-2017,2370661,1,0,1,9
15325,25-04-2017,2370671,1,0,1,9
15326,25-04-2017,2370681,1,0,1,9
15327,25-04-2017,2370691,4,20,1,9
15328,25-04-2017,2370701,1,0,1,9
15329,25-04-2017,2370711,8,6,1,9
15330,25-04-2017,2370721,2,6,1,9
15331,25-04-2017,2370731,1,0,1,99
15332,25-04-2017,2370741,1,0,1,9
15333,25-04-2017,2370751,3,6,1,9
15334,25-04-2017,2370761,1,0,1,9
15335,25-04-2017,2370781,2,0,1,1440
15336,25-04-2017,2370791,5,48,1,9
15337,25-04-2017,2370801,22,66,1,9
15338,25-04-2017,2370821,11,16,1,18
15339,25-04-2017,2370841,2,6,1,99
15340,25-04-2017,2370851,1,0,1,9
15341,25-04-2017,2370881,1,0,1,9
15342,25-04-2017,2370891,1,0,1,9
15343,25-04-2017,2370911,1,0,1,99
15344,25-04-2017,2370921,1,0,1,9
15345,25-04-2017,2370931,1,0,1,9
15346,25-04-2017,2370941,1,0,1,99
15347,25-04-2017,2370951,1,0,1,9
15348,25-04-2017,2370961,4,20,1,9
15349,25-04-2017,2370991,1,0,1,9
15350,25-04-2017,2371001,2,0,1,9
15351,25-04-2017,2371011,1,0,1,9
15352,25-04-2017,2371031,1,0,1,9
15353,25-04-2017,2371041,8,11,1,9
15354,25-04-2017,2371091,4,0,1,9
15355,25-04-2017,2371101,1,0,1,9
15356,25-04-2017,2371121,1,0,1,9
15357,25-04-2017,2371131,1,0,1,9
15358,25-04-2017,2371141,1,0,1,9
15359,25-04-2017,2371151,1,0,1,9
15360,25-04-2017,2371161,1,0,1,9
15361,25-04-2017,2371171,7,38,1,9
15362,25-04-2017,2371191,1,0,1,18
15363,25-04-2017,2371251,5,51,1,9
15364,25-04-2017,2371261,1,0,1,9
15365,25-04-2017,2371271,1,0,1,9
15366,25-04-2017,2371281,1,0,1,9
15367,25-04-2017,2371291,1,0,1,9
15368,25-04-2017,2371301,1,0,1,9
15369,25-04-2017,2371311,2,0,1,9
15370,25-04-2017,2371331,1,0,1,9
15371,25-04-2017,2371341,1,0,1,9
15372,25-04-2017,2371351,1,0,1,9
15373,25-04-2017,2371361,1,0,1,9
15374,25-04-2017,2371371,1,0,1,9
15375,25-04-2017,2371391,2,2,1,9
15376,25-04-2017,2371401,1,0,1,9
15377,25-04-2017,2371421,1,0,1,299
15378,25-04-2017,2371431,1,0,1,9
15379,25-04-2017,2371441,1,0,1,9
15380,25-04-2017,2371461,5,6,1,9
15381,25-04-2017,2371471,1,0,1,9
15382,25-04-2017,2371481,3,2,1,9
15383,25-04-2017,2371501,2,0,1,9
15384,25-04-2017,2371511,1,0,1,9
15385,25-04-2017,2371521,1,0,1,9
15386,25-04-2017,2371531,1,0,1,9
15387,25-04-2017,2371551,3,0,1,9
15388,25-04-2017,2371561,1,0,1,9
15389,25-04-2017,2371591,1,0,1,9
15390,25-04-2017,2371591,2,0,1,9
15391,25-04-2017,2371601,1,0,1,9
15828,26-04-2017,2371601,2,0,1,9
15392,25-04-2017,2371621,1,0,1,9
15393,25-04-2017,2371631,1,0,1,9
15394,25-04-2017,2371651,1,0,1,9
15395,25-04-2017,2371691,18,51,1,9
15396,25-04-2017,2371701,15,21,1,9
15397,25-04-2017,2371711,1,0,1,9
15398,25-04-2017,2371771,1,0,1,9
15399,25-04-2017,2371781,1,0,1,9
15400,25-04-2017,2371801,1,0,1,9
15401,25-04-2017,2371811,1,0,1,9
15402,25-04-2017,2371821,1,0,1,9
15403,25-04-2017,2371831,1,0,1,9
15404,25-04-2017,2371861,4,27,1,9
15405,25-04-2017,2371871,1,0,1,9
15406,25-04-2017,2371881,1,0,1,9
15407,25-04-2017,2371891,1,0,1,9
15408,25-04-2017,2371931,1,0,1,9
15409,25-04-2017,2371981,1,0,1,9
15410,25-04-2017,2372011,2,0,1,9
15411,25-04-2017,2372021,2,68,1,9
15412,25-04-2017,2372031,6,7,1,9
15413,25-04-2017,2372041,3,6,1,9
15414,25-04-2017,2372051,1,0,1,9
15415,25-04-2017,2372061,1,0,1,9
15416,25-04-2017,2372071,1,0,1,9
15417,25-04-2017,2372081,1,0,1,9
15418,25-04-2017,2372091,1,0,1,9
15419,25-04-2017,2372111,1,0,1,9
15420,25-04-2017,2372121,1,0,1,9
15421,25-04-2017,2372131,4,7,1,99
15422,25-04-2017,2372141,1,0,1,9
15423,25-04-2017,2372171,1,0,1,99
15424,25-04-2017,2372181,2,0,1,9
15425,25-04-2017,2372201,407,101,1,7200
15426,25-04-2017,2372211,2,0,1,9
15427,25-04-2017,2372221,1,0,1,99
15428,25-04-2017,2372241,7,35,1,9
15429,25-04-2017,2372281,1,0,1,9
15430,25-04-2017,2372291,1,0,1,9
15431,25-04-2017,2372301,2,0,1,9
15432,25-04-2017,2372331,1,0,1,9
15433,25-04-2017,2372341,1,0,1,9
15434,25-04-2017,2372351,2,7,1,9
15435,25-04-2017,2372361,5,7,1,9
15436,25-04-2017,2372371,6,5,1,99
15437,25-04-2017,2372381,9,39,1,9
15438,25-04-2017,2372391,5,7,1,9
15439,25-04-2017,2372401,15,21,1,99
15440,25-04-2017,2372431,1,0,1,9
15441,25-04-2017,2372451,3,7,1,99
15442,25-04-2017,2372461,1,0,1,9
15443,25-04-2017,2372471,4,6,1,99
15444,25-04-2017,2372491,1,0,1,198
15445,25-04-2017,2372511,1,0,1,99
15446,25-04-2017,2372541,1,0,1,9
15447,25-04-2017,2372601,3,7,1,9
15448,25-04-2017,2372611,2,6,1,9
15449,25-04-2017,2372631,1,0,1,9
15450,25-04-2017,2372661,1,0,1,9
15451,25-04-2017,2372671,4,7,1,9
15452,25-04-2017,2372681,2,0,1,9
15453,25-04-2017,2372711,1,0,1,9
15454,25-04-2017,2372721,1,0,1,99
15455,25-04-2017,2372751,2,29,1,18
15456,25-04-2017,2372771,9,140,1,99
15457,25-04-2017,2372791,1,0,1,9
15458,25-04-2017,2372811,2,7,1,9
15459,25-04-2017,2372821,1,0,1,9
15460,25-04-2017,2372831,4,38,1,9
15461,25-04-2017,2372851,1,0,1,99
15462,25-04-2017,2372891,1,0,1,9
15463,25-04-2017,2372911,2,0,1,9
15464,25-04-2017,2372931,1,0,1,9
15465,25-04-2017,2372941,13,22,1,9
15466,25-04-2017,2372951,1,0,1,99
15467,25-04-2017,2372961,1,0,1,9
15468,25-04-2017,2372971,1,0,1,9
15469,25-04-2017,2372981,1,0,1,9
15470,25-04-2017,2373001,1,0,1,9
15471,25-04-2017,2373011,9,2,1,9
15472,25-04-2017,2373041,5,68,1,9
15473,25-04-2017,2373091,1,0,1,9
15474,25-04-2017,2373101,1,0,1,99
15475,25-04-2017,2373121,1,0,1,9
15476,25-04-2017,2373141,4,23,1,7875
15477,25-04-2017,2373171,3,129,1,9
15478,25-04-2017,2373201,4,7,1,9
15479,25-04-2017,2373211,2,0,1,9
15480,25-04-2017,2373221,1,0,1,9
15481,25-04-2017,2373241,7,1,1,9
15482,25-04-2017,2373261,1,0,1,9
15483,25-04-2017,2373271,1,0,1,9
15484,25-04-2017,2373281,1,0,1,9
15485,25-04-2017,2373301,2,7,1,9
15486,25-04-2017,2373331,1,0,1,9
15487,25-04-2017,2373351,1,0,1,9
15488,25-04-2017,2373361,4,2,1,9
15489,25-04-2017,2373391,1,0,1,9
15490,25-04-2017,2373401,1,0,1,99
15491,25-04-2017,2373411,1,0,1,99
15492,25-04-2017,2373421,1,0,1,99
15493,25-04-2017,2373431,1,0,1,9
15494,25-04-2017,2373441,1,0,1,9
15495,25-04-2017,2373451,2,7,1,9
15496,25-04-2017,2373501,20,56,1,99
15497,25-04-2017,2373511,1,0,1,99
15498,25-04-2017,2373541,2,2,1,9
15499,25-04-2017,2373551,1,0,1,9
15500,25-04-2017,2373581,5,7,1,9
15501,25-04-2017,2373601,1,0,1,9
15502,25-04-2017,2373621,7,19,1,9
15503,25-04-2017,2373631,4,69,1,99
15504,25-04-2017,2373651,17,40,1,9
15505,25-04-2017,2373661,1,0,1,99
15506,25-04-2017,2373671,1,0,1,99
15507,25-04-2017,2373691,2,0,1,9
15508,25-04-2017,2373701,7,17,1,99
15509,25-04-2017,2373711,1,0,1,9
15510,25-04-2017,2373711,4,0,1,9
15511,25-04-2017,2373731,4,2,1,1179
15512,25-04-2017,2373751,3,14,1,14063
15513,25-04-2017,2373761,11,131,1,9
15514,25-04-2017,2373781,5,28,1,9
15515,25-04-2017,2373791,1,0,1,9
15516,25-04-2017,2373801,12,65,1,9
15517,25-04-2017,2373821,2,2,1,9
15518,25-04-2017,2373831,1,0,1,99
15519,25-04-2017,2373861,2,0,1,99
15520,25-04-2017,2373871,226,51,1,33750
15521,25-04-2017,2373891,17,40,1,9
15522,25-04-2017,2373911,20,56,1,99
15523,25-04-2017,2373921,1,0,1,9
15524,25-04-2017,2373941,2,7,1,9
15525,25-04-2017,2373951,10,39,1,9
15526,25-04-2017,2374181,1,0,1,9
15527,25-04-2017,2374201,1,0,1,9
15528,25-04-2017,2374211,5,7,1,9
15529,25-04-2017,2374221,1,0,1,14175
15530,25-04-2017,2374231,2,0,1,99
15531,25-04-2017,2374241,1,0,1,9
15532,25-04-2017,2374251,1,0,1,9
15533,25-04-2017,2374281,4,6,1,108
15534,25-04-2017,2374311,1,0,1,99
15535,25-04-2017,2374321,1,0,1,99
15536,25-04-2017,2374331,1,0,1,99
15537,25-04-2017,2374361,1,0,1,299
15538,25-04-2017,2374371,1,0,1,9
15539,25-04-2017,2374411,1,0,1,9
15540,25-04-2017,2374431,2,0,1,9
15541,25-04-2017,2374441,1,0,1,9
15542,25-04-2017,2374471,1,0,1,9
15543,25-04-2017,2374491,1,0,1,99
15544,25-04-2017,2374511,2,87,1,9
15545,25-04-2017,2374521,1,0,1,99
15546,25-04-2017,2374531,2,0,1,9
15547,25-04-2017,2374561,20,56,1,99
15548,25-04-2017,2374571,2,55,1,9
15549,25-04-2017,2374581,3,0,1,9
15550,25-04-2017,2374591,1,0,1,9
15551,25-04-2017,2374601,59,44,1,2813
15552,25-04-2017,2374621,9,35,1,9
15553,25-04-2017,2374631,1,0,1,99
15554,25-04-2017,2374651,1,0,1,9
15555,25-04-2017,2374661,2,2,1,9
15556,25-04-2017,2374671,1,0,1,9
15557,25-04-2017,2374681,2,0,1,99
15558,25-04-2017,2374691,2,0,1,9
15559,25-04-2017,2374701,2,85,1,99
15560,25-04-2017,2374711,2,55,1,9
15561,25-04-2017,2374721,226,51,1,22500
15562,25-04-2017,2374731,2,0,1,99
15563,25-04-2017,2374741,2,0,1,9
15564,25-04-2017,2374771,1,0,1,9
15565,25-04-2017,2374781,1,0,1,9
15566,25-04-2017,2374791,1,0,1,9
15567,25-04-2017,2374801,1,0,1,99
15568,25-04-2017,2374841,1,0,1,9
15569,25-04-2017,2374851,20,56,1,99
15570,25-04-2017,2374861,1,0,1,99
15571,25-04-2017,2374891,226,51,1,27000
15572,25-04-2017,2374901,1,0,1,199
15573,25-04-2017,2374911,1,0,1,9
15574,25-04-2017,2374921,6,7,1,9
15575,25-04-2017,2374941,1,0,1,9
15576,25-04-2017,2374951,3,3,1,720
15577,25-04-2017,2374961,1,0,1,9
15578,25-04-2017,2374971,1,0,1,9
15579,25-04-2017,2374981,1,0,1,9
15580,25-04-2017,2374991,3,2,1,99
15581,25-04-2017,2375001,2,6,1,99
15582,25-04-2017,2375011,1,0,1,9
15583,25-04-2017,2375031,1,0,1,9
15584,25-04-2017,2375061,1,0,1,9
15585,25-04-2017,2375071,1,0,1,99
15586,25-04-2017,2375081,10,11,1,9
15587,25-04-2017,2375121,1,0,1,99
15588,25-04-2017,2375131,2,0,1,7088
15589,25-04-2017,2375141,1,0,1,9
15590,25-04-2017,2375151,2,0,1,99
15591,25-04-2017,2375161,1,0,1,9
15592,25-04-2017,2375181,2,7,1,9
15593,25-04-2017,2375191,2,0,1,9
15594,25-04-2017,2375201,1,0,1,199
15595,25-04-2017,2375221,1,0,1,18
15596,25-04-2017,2375241,1,0,1,9
15597,25-04-2017,2375251,226,51,1,22500
15598,25-04-2017,2375271,7,39,1,9
15599,25-04-2017,2375311,1,0,1,18
15600,25-04-2017,2375331,1,0,1,9
15601,25-04-2017,2375341,1,0,1,9
15976,27-04-2017,2375341,2,1,1,9
15602,25-04-2017,2375351,1,0,1,9
15603,25-04-2017,2375361,1,0,1,9
15604,25-04-2017,2375371,1,0,1,9
15605,25-04-2017,2375381,1,0,1,199
15606,25-04-2017,2375401,1,0,1,9
15607,25-04-2017,2375421,6,131,1,9
15608,25-04-2017,2375431,1,0,1,9
15609,25-04-2017,2375441,226,51,1,21375
15610,25-04-2017,2375451,18,4,1,9
15611,25-04-2017,2375461,3,7,1,9
15612,25-04-2017,2375471,3,7,1,9
15613,25-04-2017,2375491,1,0,1,9
15614,25-04-2017,2375511,1,0,1,18
15615,25-04-2017,2375581,2,0,1,9
15616,25-04-2017,2375591,1,0,1,9
15617,25-04-2017,2375601,2,7,1,9
15618,25-04-2017,2375611,2,41,1,199
15619,25-04-2017,2375621,1,0,1,99
15620,25-04-2017,2375631,1,0,1,9
15621,25-04-2017,2375651,3,1,1,9
15622,25-04-2017,2375661,3,38,1,9
15623,25-04-2017,2375691,2,7,1,9
15624,25-04-2017,2375701,1,0,1,99
15625,25-04-2017,2375721,98,109,1,13275
15626,25-04-2017,2375731,2,0,1,9
15627,25-04-2017,2375761,1,0,1,99
15628,25-04-2017,2375781,2,0,1,15325
15629,25-04-2017,2375821,1,0,1,18
15630,25-04-2017,2375841,2,0,1,9
15631,25-04-2017,2375861,3,0,1,99
15632,25-04-2017,2375881,2,0,1,9
15633,25-04-2017,2375901,1,0,1,9
15634,25-04-2017,2375911,3,4,1,9
15635,25-04-2017,2375931,2,0,1,9
15636,25-04-2017,2375951,1,0,1,199
15637,25-04-2017,2375961,3,0,1,9
15638,25-04-2017,2375981,1,0,1,99
15639,25-04-2017,2375991,1,0,1,99
15640,25-04-2017,2376011,1,0,1,9
15641,25-04-2017,2376041,4,8,1,9
15642,25-04-2017,2376051,2,0,1,9
15643,25-04-2017,2376091,3,0,1,9
15644,25-04-2017,2376111,1,0,1,9
15645,25-04-2017,2376131,2,7,1,9
15646,25-04-2017,2376211,1,0,1,105750
15647,25-04-2017,2376231,2,0,1,9
15648,25-04-2017,2376241,2,1,1,9
15649,25-04-2017,2376251,2,0,1,795
15650,25-04-2017,2376261,1,0,1,9
15651,25-04-2017,2376271,2,1,1,9
15652,25-04-2017,2376281,8,69,1,9
15653,25-04-2017,2376291,1,0,1,99
15654,25-04-2017,2376301,1,0,1,9
