order_id,platform,vehicle_category,commitment_fee,GA_REVENUE
1927321,App,Car,15000,#N/A
1927331,App,Scooter,700,#N/A
1927341,App,Motorcycle/Bike,575,#N/A
1927351,App,Motorcycle/Bike,575,#N/A
1927361,App,Motorcycle/Bike,563,#N/A
1927371,App,Motorcycle/Bike,650,#N/A
1927381,App,Car,20600,#N/A
1927391,Desktop,Car,26000,26000
1927421,App,Car,25000,#N/A
1927431,Web,,4600,#N/A
1927401,App,Car,8000,#N/A
1927441,App,Car,25000,#N/A
1927451,Web,,4600,#N/A
1927461,Web,,17250,#N/A
1927471,App,Motorcycle/Bike,600,#N/A
1927491,App,Scooter,1325,#N/A
1927501,Desktop,Car,28000,28000
1927511,Web,,4600,#N/A
1927531,App,Motorcycle/Bike,575,#N/A
1927541,App,Motorcycle/Bike,750,#N/A
1927551,App,Scooter,1350,#N/A
1927561,App,Motorcycle/Bike,600,#N/A
1927571,IoS,Car,23000,#N/A
1927581,Desktop,Car,25000,#N/A
1927591,Desktop,Car,18000,18000
1927601,Web,,3450,#N/A
1927611,Web,,3450,#N/A
1927621,Web,,3450,#N/A
1927631,Web,,34500,#N/A
1927641,Web,,34500,#N/A
1927651,Web,,3450,#N/A
1927661,Web,,3450,#N/A
1927671,Web,,3450,#N/A
1927691,App,Scooter,800,#N/A
1927701,App,Motorcycle/Bike,1375,#N/A
1927721,App,Motorcycle/Bike,600,#N/A
1927741,App,Scooter,750,#N/A
1927751,Desktop,Motorcycle/Bike,238,238
1927761,Desktop,Car,6000,6000
1927771,Web,,3450,#N/A
1927781,Web,,9200,#N/A
1927801,Android,Scooter,750,#N/A
1927821,Web,,9200,#N/A
1927851,App,Scooter,750,#N/A
1927861,Android,Motorcycle/Bike,1100,#N/A
1927871,Desktop,Car,5000,5000
1927881,IoS,Car,9000,#N/A
1927891,App,Motorcycle/Bike,625,#N/A
1927901,Desktop,Car,6000,6000
1927921,App,Car,12180,#N/A
1927941,App,Car,4700,#N/A
1927951,Android,Motorcycle/Bike,625,#N/A
1927961,App,Car,7300,#N/A
1927991,Android,Motorcycle/Bike,750,#N/A
1928001,Desktop,Car,9600,9600
1928011,Android,Scooter,750,#N/A
1928021,Android,Motorcycle/Bike,1700,#N/A
1928031,Android,Car,14000,#N/A
1928041,Web,,4600,#N/A
1928051,Mobile Web,Car,10500,10500
1928081,Desktop,Motorcycle/Bike,788,788
1928091,IoS,Car,14500,#N/A
1928101,Desktop,Motorcycle/Bike,550,550
1928111,App,Car,19000,#N/A
1928121,Desktop,Car,2964,2964
1928151,Desktop,Car,7020,7020
1928171,IoS,Car,6400,#N/A
1928191,Desktop,Scooter,800,800
1928211,IoS,Car,5700,#N/A
1928221,IoS,Car,3700,#N/A
1928241,App,Motorcycle/Bike,575,#N/A
1928261,Android,Motorcycle/Bike,900,#N/A
1928271,IoS,Motorcycle/Bike,550,#N/A
1928281,IoS,Car,11000,#N/A
1928291,Desktop,Car,6000,6000
1928301,App,Motorcycle/Bike,600,#N/A
1928321,App,Motorcycle/Bike,1500,#N/A
1928341,App,Scooter,750,#N/A
1928351,Desktop,Car,12000,12000
1928361,Web,,9200,#N/A
1928381,App,Motorcycle/Bike,1125,#N/A
1928391,Desktop,Car,3400,3400
1928401,Desktop,Car,9700,9700
1928411,Desktop,Auto Inspection,549,#N/A
1928421,Desktop,Auto Inspection,549,#N/A
1928431,Desktop,Auto Inspection,549,#N/A
1928441,Desktop,Auto Inspection,549,#N/A
1928451,Desktop,Auto Inspection,549,#N/A
1928461,Desktop,Auto Inspection,549,#N/A
1928471,Desktop,Auto Inspection,549,#N/A
1928481,Desktop,Auto Inspection,549,#N/A
1928491,Desktop,Auto Inspection,549,#N/A
1928501,Desktop,Auto Inspection,549,#N/A
1928511,Desktop,Car,6000,6000
1928521,Android,Car,9000,#N/A
1928541,Desktop,Car,9000,9000
1928561,Desktop,Car,6800,6800
1928571,Desktop,Car,10800,10800
1928611,App,Car,2200,#N/A
1928651,Desktop,Motorcycle/Bike,588,588
1928661,Desktop,Auto Inspection,549,#N/A
1928671,App,Scooter,700,#N/A
1928681,App,Motorcycle/Bike,850,#N/A
1928691,App,Scooter,850,#N/A
1928721,Android,Motorcycle/Bike,750,#N/A
1928711,Desktop,Car,5600,5600
1928741,Android,Motorcycle/Bike,750,#N/A
1928751,Android,Motorcycle/Bike,1700,#N/A
1928761,Desktop,Motorcycle/Bike,675,675
1928771,Android,Motorcycle/Bike,700,#N/A
1928781,Desktop,Car,14600,14600
1928791,Desktop,Motorcycle/Bike,850,850
1928801,Desktop,Scooter,700,700
1928821,App,Motorcycle/Bike,550,#N/A
1928831,Desktop,Car,10500,10500
1928841,Desktop,Scooter,550,550
1928851,Desktop,Car,5600,5600
1928871,IoS,Scooter,750,#N/A
1928881,IoS,Motorcycle/Bike,1125,#N/A
1928891,Desktop,Car,7500,7500
1928901,Desktop,Car,3400,3400
1928921,App,Motorcycle/Bike,750,#N/A
1928931,App,Motorcycle/Bike,1200,#N/A
1928941,Desktop,Car,5800,5800
1928961,App,Motorcycle/Bike,3375,#N/A
1928971,App,Scooter,575,#N/A
1928981,App,Motorcycle/Bike,625,#N/A
1928991,App,Motorcycle/Bike,750,#N/A
1929061,Desktop,Premium / Super Car,21800,21800
1929071,Desktop,Car,9400,9400
1929081,Desktop,Car,21500,21500
1929091,Desktop,Motorcycle/Bike,875,875
1929161,IoS,Motorcycle/Bike,650,#N/A
1929171,Android,Scooter,1125,#N/A
1929331,Desktop,Motorcycle/Bike,1375,#N/A
1929231,Desktop,Car,7400,7400
1929411,Desktop,Motorcycle/Bike,1500,#N/A
1929421,App,Motorcycle/Bike,700,#N/A
1929441,App,Motorcycle/Bike,750,#N/A
1929471,Mobile Web,Car,11300,11300
1929491,App,Motorcycle/Bike,875,#N/A
1929501,App,Scooter,313,#N/A
1929521,App,Motorcycle/Bike,1900,#N/A
1929541,App,Scooter,600,#N/A
1929591,App,Scooter,600,#N/A
1929601,Android,Motorcycle/Bike,1750,#N/A
1929611,Android,Motorcycle/Bike,612,#N/A
1929621,App,Car,4000,#N/A
1929631,Android,Scooter,925,#N/A
1929641,App,Scooter,400,#N/A
1929671,Mobile Web,Car,13000,13000
1929681,Desktop,Car,7800,7800
1929691,Desktop,Car,48220,48220
1929701,Android,Scooter,1150,#N/A
1929711,Android,Motorcycle/Bike,950,#N/A
1929721,Desktop,Car,4900,#N/A
1929731,IoS,Scooter,538,#N/A
1929741,Android,Scooter,750,#N/A
1929751,Android,Motorcycle/Bike,600,#N/A
1929761,Desktop,Car,4300,#N/A
1929771,App,Car,5500,#N/A
1929781,Mobile Web,Scooter,575,575
1929801,App,Motorcycle/Bike,1500,#N/A
1929811,App,Motorcycle/Bike,1000,#N/A
1929831,Desktop,Scooter,188,188
1929861,Desktop,Car,15000,15000
1929871,App,Motorcycle/Bike,625,#N/A
1929891,Desktop,Premium / Super Car,44000,44000
1929901,Desktop,Car,5700,5700
1929911,App,Scooter,1375,#N/A
1929921,Desktop,Car,27000,27000
1929931,App,Scooter,700,#N/A
1929951,App,Car,10500,#N/A
1929961,App,Car,4200,#N/A
1929971,App,Car,10600,#N/A
1929981,Mobile Web,Motorcycle/Bike,400,400
1929991,Desktop,Car,9400,9400
1930011,App,Car,10600,#N/A
1930021,Desktop,Scooter,563,563
1930031,App,Car,2800,#N/A
1930041,Desktop,Scooter,963,963
1930051,App,Car,10000,#N/A
1930061,Desktop,Scooter,625,625
1930071,Android,Motorcycle/Bike,1275,#N/A
1930081,Android,Motorcycle/Bike,1300,#N/A
1930091,Desktop,Car,10500,10500
1930101,App,Scooter,575,#N/A
1930111,App,Motorcycle/Bike,575,#N/A
1930121,Desktop,Premium / Super Car,130000,130000
1930131,Desktop,Car,8000,8000
1930141,App,Car,7000,#N/A
1930161,App,Motorcycle/Bike,575,#N/A
1930171,App,Car,4500,#N/A
1930181,Desktop,Premium / Super Car,42000,42000
1930191,App,Scooter,750,#N/A
1930201,Desktop,Car,45500,45500
1930221,App,Motorcycle/Bike,600,#N/A
1930241,App,Scooter,575,#N/A
1930261,Desktop,Car,19000,#N/A
1930271,App,Motorcycle/Bike,575,#N/A
1930281,App,Scooter,600,#N/A
1930291,Desktop,Scooter,875,875
1930301,App,Motorcycle/Bike,875,#N/A
1930321,App,Motorcycle/Bike,575,#N/A
1930331,Desktop,Auto Inspection,549,#N/A
1930341,Desktop,Auto Inspection,549,#N/A
1930351,Desktop,Auto Inspection,549,#N/A
1930361,App,Car,1600,#N/A
1930371,App,Car,23000,#N/A
1930391,App,Scooter,650,#N/A
1930401,Desktop,Motorcycle/Bike,600,600
1930411,Desktop,Scooter,1150,1150
1930421,Desktop,Motorcycle/Bike,375,375
1930441,App,Car,5000,#N/A
1930471,Desktop,Car,8700,8700
1930481,App,Motorcycle/Bike,2375,#N/A
1930491,App,Motorcycle/Bike,950,#N/A
1930501,Desktop,Car,7000,7000
1930511,App,Car,13000,#N/A
1930521,App,Car,11400,#N/A
1930531,App,Scooter,825,#N/A
1930541,Desktop,Car,5600,5600
1930551,App,Car,3600,#N/A
1930561,App,Motorcycle/Bike,725,#N/A
1930601,App,Motorcycle/Bike,625,#N/A
1930611,Android,Motorcycle/Bike,750,#N/A
1930621,App,Motorcycle/Bike,1425,#N/A
1930631,Desktop,Car,7000,7000
1930641,App,Motorcycle/Bike,850,#N/A
1930661,Android,Car,3240,#N/A
1930671,Desktop,Car,9800,9800
1930701,Android,Scooter,900,#N/A
1930711,App,Motorcycle/Bike,575,#N/A
1930721,Android,Motorcycle/Bike,550,#N/A
1930761,Desktop,Car,6000,6000
1930771,Desktop,Motorcycle/Bike,1000,1000
1930791,Desktop,Car,12500,23600
1930801,Desktop,Car,11100,#N/A
1930811,Android,Car,9900,#N/A
1930821,App,Scooter,388,#N/A
1930831,Desktop,Car,8900,8900
1930751,Android,Scooter,650,#N/A
1930851,App,Scooter,750,#N/A
1930861,Mobile Web,Car,14700,14700
1930881,Desktop,Car,28000,48500
1930891,Desktop,Car,20500,#N/A
1930911,Android,Scooter,650,#N/A
1930931,App,Car,18000,#N/A
1930941,Android,Motorcycle/Bike,875,#N/A
1930951,App,Scooter,625,#N/A
1930961,App,Car,11000,#N/A
1930971,App,Scooter,875,#N/A
1931011,Desktop,Car,23500,23500
1931051,Mobile Web,Car,6400,6400
1931061,IoS,Car,4400,#N/A
1931081,App,Motorcycle/Bike,550,#N/A
1931121,Desktop,Car,5200,5200
1931131,Desktop,Car,16500,16500
1931141,Desktop,Car,9100,9100
1931151,IoS,Car,4000,#N/A
1931161,App,Motorcycle/Bike,700,#N/A
1931171,IoS,Car,8500,#N/A
1931181,App,Motorcycle/Bike,1500,#N/A
1931191,App,Scooter,1150,#N/A
1931201,IoS,Car,4600,#N/A
1931211,App,Motorcycle/Bike,1175,#N/A
1931221,Desktop,Car,3800,3800
1931231,Desktop,Car,13000,13000
1931251,Desktop,Car,12300,#N/A
1931261,App,Motorcycle/Bike,1300,#N/A
1931271,App,Motorcycle/Bike,550,#N/A
1931301,App,Car,42000,#N/A
1931311,App,Motorcycle/Bike,650,#N/A
1931321,App,Scooter,563,#N/A
1931341,App,Scooter,1253,#N/A
1931361,Android,Scooter,900,#N/A
1931351,Desktop,Car,11000,11000
1931381,Android,Motorcycle/Bike,575,#N/A
1931391,App,Car,5400,#N/A
1931401,Android,Scooter,875,#N/A
1931411,Desktop,Scooter,975,975
1931461,App,Scooter,1000,#N/A
1931471,Desktop,Auto Inspection,249,249
1931481,IoS,Motorcycle/Bike,650,#N/A
1931491,Desktop,Scooter,475,475
1931501,App,Scooter,700,#N/A
1931511,App,Scooter,1150,#N/A
1931521,Android,Car,6000,#N/A
1931531,Android,Motorcycle/Bike,500,#N/A
1931541,Desktop,Auto Inspection,549,#N/A
1931551,App,Scooter,700,#N/A
1931561,IoS,Motorcycle/Bike,1125,#N/A
1931571,Mobile Web,Car,4000,4000
1931581,App,Motorcycle/Bike,675,#N/A
1931601,App,Motorcycle/Bike,750,#N/A
1931611,Desktop,Car,4500,4500
1931631,IoS,Motorcycle/Bike,1075,#N/A
1931621,Desktop,Car,12000,#N/A
1931641,Android,Scooter,800,#N/A
1931651,Desktop,Car,11500,#N/A
1931661,App,Car,7500,#N/A
1931671,App,Motorcycle/Bike,1125,#N/A
1931681,Desktop,Car,15000,15000
1931691,Desktop,Car,9000,#N/A
1931701,Android,Scooter,650,#N/A
1931711,Desktop,Car,8580,8580
1931721,Desktop,Car,3900,3900
1931731,App,Car,1500,#N/A
1931751,App,Car,2040,#N/A
1931761,Desktop,Scooter,875,#N/A
1931771,App,Car,19600,#N/A
1931781,Desktop,Car,17000,17000
1931811,Desktop,Car,30000,#N/A
1931841,App,Car,6200,#N/A
1931851,App,Car,4200,#N/A
1931861,App,Motorcycle/Bike,900,#N/A
1931871,App,Car,5800,#N/A
1931831,Mobile Web,Car,5020,#N/A
1931881,Android,Scooter,575,#N/A
1931891,Desktop,Scooter,825,825
1931941,Desktop,Motorcycle/Bike,1400,1400
1931991,Desktop,Motorcycle/Bike,1500,1500
1932011,App,Motorcycle/Bike,1375,#N/A
1932021,App,Car,12600,#N/A
1932031,App,Motorcycle/Bike,1375,#N/A
1932041,Desktop,Car,10000,10000
1932051,Desktop,Scooter,700,700
1932061,Desktop,Car,10000,10000
1932071,Desktop,Motorcycle/Bike,625,625
1932081,Desktop,Car,8000,8000
1932121,App,Scooter,775,#N/A
1932131,Android,Motorcycle/Bike,1500,#N/A
1932151,Mobile Web,Motorcycle/Bike,3375,3375
1932171,Android,Car,4800,#N/A
1932221,Android,Car,7200,#N/A
1932231,Desktop,Car,3600,3600
1932241,Android,Motorcycle/Bike,550,#N/A
1932251,Mobile Web,Car,7200,7200
1932271,Desktop,Car,13020,13020
1932281,Desktop,Car,14200,14200
1932291,Android,Motorcycle/Bike,688,#N/A
1932301,IoS,Car,9000,#N/A
1932321,App,Car,2100,#N/A
1932341,Desktop,Car,9000,9000
1932351,App,Motorcycle/Bike,1350,#N/A
1932361,App,Scooter,950,#N/A
1932381,Desktop,Scooter,200,200
1932411,Desktop,Car,6000,6000
1932431,Desktop,Car,8980,8980
1932441,Desktop,Car,6980,6980
1932461,Desktop,Car,2900,#N/A
1932521,Desktop,Scooter,863,863
1932531,Desktop,Car,7000,7000
1932551,Android,Motorcycle/Bike,2750,#N/A
1932571,App,Motorcycle/Bike,1625,#N/A
1932581,App,Motorcycle/Bike,1275,#N/A
1932601,App,Scooter,1000,#N/A
1932611,App,Scooter,1375,#N/A
1932671,Desktop,Motorcycle/Bike,825,825
1932681,App,Motorcycle/Bike,2450,#N/A
1932721,App,Scooter,1300,#N/A
1932731,Desktop,Motorcycle/Bike,1000,1000
1932741,App,Motorcycle/Bike,1900,#N/A
1932751,Desktop,Scooter,338,338
1932761,IoS,Car,15000,#N/A
1932771,Desktop,Motorcycle/Bike,950,950
1932781,IoS,Car,8000,#N/A
1932791,App,Scooter,1000,#N/A
1932801,Desktop,Car,13000,13000
1932811,Desktop,Car,3800,3800
1932831,App,Motorcycle/Bike,1275,#N/A
1932841,IoS,Car,9000,#N/A
1932851,Desktop,Car,6600,6600
1932861,IoS,Car,5400,#N/A
1932871,Desktop,Premium / Super Car,29000,29000
1932891,Desktop,Auto Inspection,549,#N/A
1932901,Desktop,Auto Inspection,549,#N/A
1932941,Desktop,Premium / Super Car,30000,30000
1932981,App,Motorcycle/Bike,1400,#N/A
1933021,IoS,Car,14000,#N/A
1933091,App,Scooter,825,#N/A
1933101,Desktop,Car,8100,8100
1933111,IoS,Premium / Super Car,30000,#N/A
1933131,App,Motorcycle/Bike,875,#N/A
1933151,App,Motorcycle/Bike,950,#N/A
1933161,App,Car,3800,#N/A
1933171,Android,Scooter,625,#N/A
1933181,Desktop,Car,9980,9980
1933191,Desktop,Car,37500,37500
1933201,App,Premium / Super Car,63000,#N/A
1933211,IoS,Car,9000,#N/A
1933221,App,Car,7200,#N/A
1933231,Desktop,Car,7700,7700
1933241,App,Motorcycle/Bike,325,#N/A
1933251,Desktop,Car,8000,8000
1933261,Desktop,Car,18900,18900
1933311,Desktop,Motorcycle/Bike,825,#N/A
1933321,Desktop,Car,7300,7300
1933331,Desktop,Car,6500,6500
1933341,Desktop,Car,3980,3980
1933361,Desktop,Car,4980,4980
1933381,Desktop,Car,5071,5071
1933391,App,Motorcycle/Bike,613,#N/A
1933411,App,Motorcycle/Bike,1450,#N/A
1933431,Desktop,Auto Inspection,549,#N/A
1933441,Desktop,Car,11500,11500
1933451,Desktop,Car,71000,71000
1933461,App,Motorcycle/Bike,1875,#N/A
1933481,Desktop,Car,24000,24000
1933511,Desktop,Car,7700,7700
1933521,App,Scooter,650,#N/A
1933551,Desktop,Car,9100,9100
1933561,Desktop,Car,9100,9100
1933571,App,Car,7300,#N/A
1933581,IoS,Scooter,563,#N/A
1933591,Desktop,Premium / Super Car,38000,38000
1933601,IoS,Scooter,300,#N/A
1933761,Android,Car,4500,#N/A
1933791,App,Scooter,950,#N/A
1933861,Desktop,Car,10900,10900
1933911,IoS,Motorcycle/Bike,1375,#N/A
1934041,Desktop,Car,13000,13000
1934051,App,Car,13000,#N/A
1934061,App,Scooter,1000,#N/A
1934091,App,Motorcycle/Bike,725,#N/A
1934101,App,Scooter,588,#N/A
1934111,App,Motorcycle/Bike,650,#N/A
1934131,Desktop,Car,9180,9180
1934161,App,Scooter,700,#N/A
1934171,App,Scooter,750,#N/A
1934151,Desktop,Car,8500,#N/A
1934181,Desktop,Car,13400,13400
1934191,Desktop,Scooter,625,625
1934221,Desktop,Car,11400,11400
1934231,Desktop,Car,4200,4200
1934201,App,Motorcycle/Bike,675,#N/A
1934241,Desktop,Scooter,888,888
1934261,App,Car,5000,#N/A
1934281,Desktop,Scooter,813,813
1934291,Desktop,Car,3000,3000
1934301,IoS,Car,4300,#N/A
1934321,App,Car,5900,#N/A
1934331,Desktop,Car,5000,5000
1934341,App,Car,11000,#N/A
1934351,Desktop,Car,9300,9300
1934371,Desktop,Premium / Super Car,36000,36000
1934381,Desktop,Car,3700,3700
1934401,Desktop,Car,15000,15000
1934411,App,Car,10000,#N/A
1934421,Desktop,Car,8500,8500
1934431,Desktop,Car,20000,20000
1934441,App,Car,3900,#N/A
1934451,App,Scooter,625,#N/A
1934461,Desktop,Car,12200,12200
1934481,Desktop,Car,8800,8800
1934491,Desktop,Car,22000,22000
1934501,Desktop,Car,15000,15000
1934511,Desktop,Motorcycle/Bike,900,#N/A
1934521,App,Motorcycle/Bike,625,#N/A
1934531,IoS,Premium / Super Car,24000,#N/A
1934541,Android,Scooter,750,#N/A
1934551,Desktop,Car,53000,53000
1934571,Desktop,Auto Inspection,249,#N/A
1934581,Desktop,Car,4500,4500
1934591,App,Scooter,700,#N/A
1934611,Desktop,Car,13000,13000
1934621,App,Scooter,950,#N/A
1934631,Desktop,Car,14000,14000
1934641,Desktop,Car,12000,12000
1934651,Desktop,Car,13000,13000
1934681,App,Car,3900,#N/A
1934691,Desktop,Car,4900,4900
1934701,App,Scooter,875,#N/A
1934711,App,Car,9000,#N/A
1934731,App,Car,1900,#N/A
1934741,Desktop,Auto Inspection,549,#N/A
1934751,App,Car,20500,#N/A
1934761,Desktop,Car,13000,13000
1934771,Desktop,Car,7400,7400
1934781,App,Car,3900,#N/A
1934791,App,Motorcycle/Bike,700,#N/A
1934801,Desktop,Car,6000,6000
1934811,Desktop,Car,3900,3900
1934821,Desktop,Car,3000,3000
1934841,Desktop,Car,9600,9600
1934851,Desktop,Car,11400,11400
1934861,Desktop,Car,13000,13000
1934871,IoS,Car,10500,#N/A
1934881,Desktop,Car,7600,7600
1934891,IoS,Car,9500,#N/A
1934901,Desktop,Car,6700,6700
1934911,Desktop,Car,8500,8500
1934921,IoS,Car,8500,#N/A
1934931,App,Scooter,1125,#N/A
1934941,Desktop,Car,7000,7000
1934951,IoS,Car,7300,#N/A
1934961,Desktop,Car,5200,5200
1934971,App,Scooter,675,#N/A
1934981,Desktop,Car,10500,10500
1934991,Desktop,Car,7000,7000
1935011,App,Scooter,1200,#N/A
1935031,App,Scooter,950,#N/A
1935041,App,Motorcycle/Bike,650,#N/A
1935071,App,Motorcycle/Bike,850,#N/A
1935081,App,Motorcycle/Bike,850,#N/A
1935101,App,Motorcycle/Bike,500,#N/A
1935121,App,Scooter,1050,#N/A
1935141,App,Motorcycle/Bike,575,#N/A
1935151,Desktop,Car,10000,10000
1935171,App,Car,3200,#N/A
1935191,Android,Car,26000,#N/A
1935201,Desktop,Car,17000,17000
1935231,Desktop,Car,8500,8500
1935241,Desktop,Premium / Super Car,20000,20000
1935251,Desktop,Car,2800,2800
1935261,Desktop,Car,4200,4200
1935271,Desktop,Car,10000,10000
1935281,Desktop,Car,6200,6200
1935291,Android,Motorcycle/Bike,2625,#N/A
1935301,Desktop,Car,9500,9500
1935311,Desktop,Car,10220,10220
1935321,Desktop,Car,2400,2400
1935341,Desktop,Car,26000,26000
1935361,Desktop,Car,2600,2600
1935371,App,Motorcycle/Bike,338,#N/A
1935381,Desktop,Car,3200,3200
1935411,Mobile Web,Car,2800,2800
1935421,Android,Car,8200,#N/A
1935431,Mobile Web,Car,7700,7700
1935441,IoS,Motorcycle/Bike,750,#N/A
1935451,App,Scooter,600,#N/A
1935461,Android,Car,8000,#N/A
1935471,App,Motorcycle/Bike,325,#N/A
1935481,App,Motorcycle/Bike,350,#N/A
1935491,App,Motorcycle/Bike,625,#N/A
1935511,Desktop,Motorcycle/Bike,1675,#N/A
1935521,App,Car,2000,#N/A
1935541,App,Scooter,635,#N/A
1935561,App,Motorcycle/Bike,625,#N/A
1935551,Android,Car,13000,#N/A
1935571,App,Motorcycle/Bike,575,#N/A
1935581,App,Scooter,600,#N/A
1935601,App,Motorcycle/Bike,625,#N/A
1935611,App,Motorcycle/Bike,600,#N/A
1935621,App,Motorcycle/Bike,650,#N/A
1935641,Mobile Web,Car,7700,7700
1935681,Mobile Web,Car,14660,14660
1935691,App,Reports,99,#N/A
1935701,App,Motorcycle/Bike,450,#N/A
1935711,Desktop,Car,15900,15900
1935761,Mobile Web,Car,22600,22600
1935771,Desktop,Car,25500,25500
1935781,Android,Car,16000,#N/A
1935791,App,Scooter,450,#N/A
1935811,App,Motorcycle/Bike,2250,#N/A
1935821,Android,Car,32000,#N/A
1935881,Desktop,Car,3900,3900
1935891,Android,Motorcycle/Bike,750,#N/A
1935911,App,Scooter,900,#N/A
1935921,Desktop,Car,7800,7800
1935941,App,Motorcycle/Bike,663,#N/A
1935951,Android,Car,8000,#N/A
1935961,App,Car,7000,#N/A
1935971,Desktop,Motorcycle/Bike,688,#N/A
1936021,Desktop,Auto Inspection,549,#N/A
1936041,App,Scooter,688,#N/A
1936031,Android,Scooter,875,#N/A
1936061,Desktop,Premium / Super Car,90000,#N/A
1936071,Desktop,Car,3900,3900
1936081,App,Motorcycle/Bike,900,#N/A
1936091,IoS,Car,44000,#N/A
1936101,Desktop,Car,9000,9000
1936111,App,Car,5800,#N/A
1936131,Desktop,Car,7400,7400
1936121,Desktop,Car,9600,9600
1936141,Desktop,Auto Inspection,549,#N/A
1936151,App,Scooter,575,#N/A
1936161,App,Motorcycle/Bike,1350,#N/A
1936171,App,Scooter,525,#N/A
1936181,App,Motorcycle/Bike,1625,#N/A
1936191,Android,Scooter,1150,#N/A
1936201,App,Car,2300,#N/A
1936211,Desktop,Car,16500,16500
1936221,App,Scooter,1125,#N/A
1936231,App,Motorcycle/Bike,1700,#N/A
1936251,Android,Motorcycle/Bike,875,#N/A
1936261,Desktop,Motorcycle/Bike,563,563
1936271,Desktop,Motorcycle/Bike,875,#N/A
1936281,Desktop,Motorcycle/Bike,663,663
1936291,Desktop,Auto Inspection,549,#N/A
1936301,Desktop,Auto Inspection,549,#N/A
1936311,Desktop,Auto Inspection,549,#N/A
1936321,Desktop,Auto Inspection,549,#N/A
1936331,Desktop,Auto Inspection,549,#N/A
1936341,Desktop,Auto Inspection,549,#N/A
1936351,Desktop,Auto Inspection,549,#N/A
1936361,Desktop,Auto Inspection,549,#N/A
1936371,App,Car,19500,#N/A
1936381,Desktop,Car,2752,2752
1936391,App,Car,7000,#N/A
1936401,App,Motorcycle/Bike,1075,#N/A
1936441,Android,Motorcycle/Bike,750,#N/A
1936451,Android,Motorcycle/Bike,600,#N/A
1936461,Desktop,Premium / Super Car,100000,100000
1936491,Android,Motorcycle/Bike,1350,#N/A
1936521,Desktop,Motorcycle/Bike,588,588
1936531,Desktop,Car,3600,3600
1936551,Desktop,Car,8000,8000
1936561,Desktop,Car,36000,36000
1936571,Desktop,Car,15000,15000
1936581,App,Car,6000,#N/A
1936591,Desktop,Premium / Super Car,54500,54500
1936601,Android,Motorcycle/Bike,965,#N/A
1936611,IoS,Car,21500,#N/A
1936641,Desktop,Car,7200,7200
1936651,Desktop,Motorcycle/Bike,3000,3000
1936661,Desktop,Car,5700,5700
1936711,Desktop,Car,11000,11000
1936691,Android,Motorcycle/Bike,875,#N/A
1936731,App,Motorcycle/Bike,650,#N/A
1936741,App,Car,7600,#N/A
1936751,Desktop,Car,9000,9000
1936761,Desktop,Car,11000,11000
1936771,Desktop,Car,14220,14220
1936781,Desktop,Car,8300,8300
1936791,App,Car,8000,#N/A
1936811,Desktop,Car,7700,7700
1936821,Desktop,Car,4700,4700
1936831,App,Car,4200,#N/A
1936841,Mobile Web,Car,3780,3780
1936851,App,Scooter,575,#N/A
1936881,Android,Car,21000,#N/A
1936891,Desktop,Car,4700,4700
1936911,Desktop,Car,17100,17100
1936921,Desktop,Car,5800,5800
1936931,Mobile Web,Scooter,650,650
1936941,App,Scooter,800,#N/A
1936951,IoS,Premium / Super Car,22060,#N/A
1936971,Desktop,Car,17500,17500
1936981,App,Car,5100,#N/A
1936991,App,Car,5300,#N/A
1937011,App,Car,10000,#N/A
1937021,Desktop,Premium / Super Car,42000,42000
1937031,Mobile Web,Car,3700,3700
1937051,App,Auto Inspection,249,#N/A
1937071,Desktop,Car,6000,6000
1937081,IoS,Car,6200,#N/A
1937091,App,Car,31000,#N/A
1937101,Desktop,Car,26000,26000
1937111,Mobile Web,Car,5400,5400
1937121,Desktop,Premium / Super Car,91000,91000
1937151,Desktop,Motorcycle/Bike,800,800
1937171,App,Motorcycle/Bike,550,#N/A
1937181,Desktop,Motorcycle/Bike,800,800
1937211,Desktop,Motorcycle/Bike,700,700
1937161,Desktop,Super Bike,28750,#N/A
1937231,Desktop,Car,5500,5500
1937261,Desktop,Motorcycle/Bike,950,#N/A
1937271,Desktop,Motorcycle/Bike,450,450
1937191,Desktop,Car,23700,#N/A
1937201,Desktop,Car,29700,#N/A
1937221,Desktop,Car,17000,#N/A
1937241,Desktop,Car,7600,#N/A
1937301,Desktop,Car,11800,21500
1937311,Desktop,Car,9700,#N/A
1937331,Desktop,Scooter,900,900
1937341,App,Motorcycle/Bike,650,#N/A
1937351,Desktop,Car,9900,9900
1937371,Desktop,Motorcycle/Bike,1750,#N/A
1937251,Desktop,Car,29200,#N/A
1937281,Desktop,Car,8000,#N/A
1937321,Desktop,Car,24000,#N/A
1937381,Desktop,Car,2900,2900
1937391,Desktop,Car,10500,10500
1937401,Desktop,Scooter,775,775
1937411,App,Scooter,600,#N/A
1937431,App,Scooter,800,#N/A
1937451,App,Scooter,750,#N/A
1937461,App,Motorcycle/Bike,700,#N/A
1937481,Android,Motorcycle/Bike,625,#N/A
1937491,Desktop,Car,8500,8500
1937511,App,Motorcycle/Bike,450,#N/A
1937521,Desktop,Car,3700,3700
1937541,App,Scooter,650,#N/A
1937551,Desktop,Motorcycle/Bike,1300,1300
1937561,App,Scooter,900,#N/A
1937581,IoS,Premium / Super Car,30000,#N/A
1937591,IoS,Car,9500,#N/A
1937611,App,Car,11000,#N/A
