,date,transactionId,daysSinceLastSession,browser,users,sessions,pageviews
3933,17-03-2017,1879061,0,Chrome,1,0,0
3934,17-03-2017,1879091,0,Internet Explorer,1,0,0
3935,17-03-2017,1879141,0,Chrome,1,0,0
3936,17-03-2017,1879151,0,Firefox,1,0,0
3937,17-03-2017,1879161,0,Firefox,1,0,0
3938,17-03-2017,1879171,0,Firefox,1,0,0
3939,17-03-2017,1879211,0,Android Webview,1,0,0
3940,17-03-2017,1879231,0,Chrome,1,0,0
3941,17-03-2017,1879241,0,Chrome,1,0,0
3942,17-03-2017,1879291,0,Firefox,1,0,0
3943,17-03-2017,1879301,0,Chrome,1,0,0
3944,17-03-2017,1879311,0,Chrome,1,0,0
3945,17-03-2017,1879361,0,Safari,1,0,0
3946,17-03-2017,1879371,0,Chrome,1,0,0
3947,17-03-2017,1879381,0,Chrome,1,0,0
3948,17-03-2017,1879401,14,Chrome,1,0,0
3949,17-03-2017,1879411,0,Chrome,1,0,0
3950,17-03-2017,1879421,0,Firefox,1,0,0
3951,17-03-2017,1879431,0,Chrome,1,0,0
3952,17-03-2017,1879461,0,Internet Explorer,1,0,0
3953,17-03-2017,1879471,0,Chrome,1,0,0
3954,17-03-2017,1879541,0,Chrome,1,0,0
3955,17-03-2017,1879561,0,Chrome,1,0,0
3956,17-03-2017,1879631,0,Chrome,1,0,0
3957,17-03-2017,1879641,0,Firefox,1,0,0
3958,17-03-2017,1879651,0,Chrome,1,0,0
3959,17-03-2017,1879661,0,Chrome,1,0,0
3960,17-03-2017,1879731,0,Chrome,1,0,0
3961,17-03-2017,1879741,0,Chrome,1,0,0
3962,17-03-2017,1879771,0,Firefox,1,0,0
3963,17-03-2017,1879801,0,Chrome,1,0,0
3964,17-03-2017,1879811,0,Chrome,1,0,0
3965,17-03-2017,1879821,0,Firefox,1,0,0
3966,17-03-2017,1879851,0,Chrome,1,0,0
3967,17-03-2017,1879871,0,Chrome,1,0,0
3968,17-03-2017,1879901,0,Chrome,1,0,0
3969,17-03-2017,1879921,0,Chrome,1,0,0
3970,17-03-2017,1879931,0,UC Browser,1,0,0
3971,17-03-2017,1879941,0,Chrome,1,0,0
3972,17-03-2017,1879951,0,Chrome,1,0,0
3973,17-03-2017,1880021,0,Chrome,1,0,0
3974,17-03-2017,1880031,0,Chrome,1,0,0
3975,17-03-2017,1880041,0,Firefox,1,0,0
3976,17-03-2017,1880051,0,Chrome,1,0,0
3977,17-03-2017,1880091,0,Chrome,1,0,0
3978,17-03-2017,1880101,0,Firefox,1,0,0
3979,17-03-2017,1880141,0,Safari,1,0,0
3980,17-03-2017,1880171,0,Chrome,1,0,0
3981,17-03-2017,1880211,0,Chrome,1,0,0
3982,17-03-2017,1880231,0,Chrome,1,0,0
3983,17-03-2017,1880251,0,Chrome,1,0,0
3984,17-03-2017,1880261,0,Chrome,1,0,0
3985,17-03-2017,1880311,0,Firefox,1,0,0
3986,17-03-2017,1880331,0,Chrome,1,0,0
3987,17-03-2017,1880341,0,Chrome,1,0,0
3988,17-03-2017,1880371,0,UC Browser,1,0,0
3989,17-03-2017,1880381,0,Chrome,1,0,0
3990,17-03-2017,1880391,0,Firefox,1,0,0
3991,17-03-2017,1880451,0,Chrome,1,0,0
3992,17-03-2017,1880471,0,Chrome,1,0,0
3993,17-03-2017,1880491,0,Android Webview,1,0,0
3994,17-03-2017,1880521,0,Chrome,1,0,0
3995,17-03-2017,1880551,0,Chrome,1,0,0
3996,17-03-2017,1880571,0,Chrome,1,0,0
3997,17-03-2017,1880581,0,Edge,1,0,0
3998,17-03-2017,1880601,0,Safari,1,0,0
3999,17-03-2017,1880621,0,Android Webview,1,0,0
4000,17-03-2017,1880661,0,Chrome,1,0,0
4001,17-03-2017,1880671,0,Safari,1,0,0
4002,17-03-2017,1880681,59,Chrome,1,0,0
4003,17-03-2017,1880701,0,Chrome,1,0,0
4004,17-03-2017,1880711,0,Chrome,1,0,0
4005,17-03-2017,1880721,0,Chrome,1,0,0
4006,17-03-2017,1880751,0,Chrome,1,0,0
4007,17-03-2017,1880771,0,Chrome,1,0,0
4008,17-03-2017,1880801,0,Firefox,1,0,0
4009,17-03-2017,1880821,0,Firefox,1,0,0
4010,17-03-2017,1880841,0,Chrome,1,0,0
4011,17-03-2017,1880891,0,Chrome,1,0,0
4012,17-03-2017,1880901,0,Android Webview,1,0,0
4013,17-03-2017,1880921,0,Android Webview,1,0,0
4014,17-03-2017,1880951,0,Firefox,1,0,0
4015,17-03-2017,1881041,29,Chrome,1,0,0
4016,17-03-2017,1881061,0,Chrome,1,0,0
4017,17-03-2017,1881081,0,Android Browser,1,0,0
4018,17-03-2017,1881121,0,Chrome,1,0,0
4019,17-03-2017,1881141,0,Firefox,1,0,0
4020,17-03-2017,1881151,1,Chrome,1,0,0
4021,17-03-2017,1881161,0,Chrome,1,0,0
4022,17-03-2017,1881171,0,Chrome,1,0,0
4023,17-03-2017,1881181,2,Chrome,1,0,0
4024,17-03-2017,1881211,0,Firefox,1,0,0
4025,17-03-2017,1881291,0,Firefox,1,0,0
4026,17-03-2017,1881331,0,Chrome,1,0,0
4027,17-03-2017,1881341,0,Chrome,1,0,0
4028,17-03-2017,1881411,0,Chrome,1,0,0
4029,17-03-2017,1881431,0,Chrome,1,0,0
4030,17-03-2017,1881471,0,Chrome,1,0,0
4031,17-03-2017,1881481,0,Chrome,1,0,0
4032,17-03-2017,1881491,0,Chrome,1,0,0
4033,17-03-2017,1881541,0,Android Webview,1,0,0
4034,17-03-2017,1881551,29,Firefox,1,0,0
4035,17-03-2017,1881561,0,Chrome,1,0,0
4036,17-03-2017,1881571,0,Android Webview,1,0,0
4037,17-03-2017,1881601,0,Chrome,1,0,0
4038,17-03-2017,1881631,0,Chrome,1,0,0
4039,17-03-2017,1881641,3,Chrome,1,0,0
4040,17-03-2017,1881671,0,Chrome,1,0,0
4041,17-03-2017,1881711,0,Chrome,1,0,0
4042,17-03-2017,1881741,0,Android Webview,1,0,0
4043,17-03-2017,1881761,0,Firefox,1,0,0
4044,17-03-2017,1881771,0,Firefox,1,0,0
4045,17-03-2017,1881781,0,Chrome,1,0,0
4046,17-03-2017,1881831,0,Android Webview,1,0,0
4047,17-03-2017,1881861,30,Firefox,1,0,0
4048,17-03-2017,1881871,0,Chrome,1,0,0
4049,17-03-2017,1882021,0,Firefox,1,0,0
4050,17-03-2017,1882051,0,Firefox,1,0,0
4051,17-03-2017,1882061,0,Firefox,1,0,0
4052,17-03-2017,1882071,0,Chrome,1,0,0
4053,17-03-2017,1882081,0,Chrome,1,0,0
4054,17-03-2017,1882091,0,Firefox,1,0,0
4055,17-03-2017,1882101,0,Chrome,1,0,0
4056,17-03-2017,1882111,0,Firefox,1,0,0
4057,17-03-2017,1882131,69,Chrome,1,0,0
4058,17-03-2017,1882141,0,Chrome,1,0,0
4059,17-03-2017,1882151,0,Chrome,1,0,0
4060,17-03-2017,1882171,0,Chrome,1,0,0
4061,17-03-2017,1882211,0,Chrome,1,0,0
4062,17-03-2017,1882221,0,Chrome,1,0,0
4063,17-03-2017,1882241,0,Chrome,1,0,0
4064,17-03-2017,1882251,1,Firefox,1,0,0
4065,17-03-2017,1882271,0,Android Webview,1,0,0
4066,17-03-2017,1882281,0,Firefox,1,0,0
4067,17-03-2017,1882351,37,Chrome,1,0,0
4068,17-03-2017,1882371,0,Chrome,1,0,0
4069,17-03-2017,1882401,0,Chrome,1,0,0
4070,17-03-2017,1882411,0,Firefox,1,0,0
4071,17-03-2017,1882421,0,Chrome,1,0,0
4072,17-03-2017,1882491,0,Chrome,1,0,0
4073,17-03-2017,1882521,0,Chrome,1,0,0
4074,17-03-2017,1882541,0,Chrome,1,0,0
4075,17-03-2017,1882581,0,Chrome,1,0,0
4076,17-03-2017,1882591,0,Internet Explorer,1,0,0
4077,17-03-2017,1882601,0,Firefox,1,0,0
4078,17-03-2017,1882611,0,Android Webview,1,0,0
4079,17-03-2017,1882621,0,Android Webview,1,0,0
4080,17-03-2017,1882631,0,Chrome,1,0,0
4081,17-03-2017,1882651,0,Chrome,1,0,0
4082,17-03-2017,1882661,0,Chrome,1,0,0
4083,17-03-2017,1882671,0,Chrome,1,0,0
4084,17-03-2017,1882761,0,Firefox,1,0,0
4085,17-03-2017,1882781,57,Chrome,1,0,0
4086,17-03-2017,1882801,0,Chrome,1,0,0
4087,17-03-2017,1882811,0,Chrome,1,0,0
4088,17-03-2017,1882831,0,Android Webview,1,0,0
4089,17-03-2017,1882871,0,Safari,1,0,0
4090,17-03-2017,1882881,0,Chrome,1,0,0
4091,17-03-2017,1882891,0,Chrome,1,0,0
4092,17-03-2017,1882901,0,Chrome,1,0,0
4093,17-03-2017,1882931,0,Internet Explorer,1,0,0
4094,17-03-2017,1882941,0,Chrome,1,0,0
4095,17-03-2017,1883131,0,Chrome,1,0,0
4096,17-03-2017,1883151,0,Chrome,1,0,0
4097,17-03-2017,1883231,0,Internet Explorer,1,0,0
4098,17-03-2017,1883271,0,Firefox,1,0,0
4099,17-03-2017,1883341,0,Edge,1,0,0
4100,17-03-2017,1883421,0,Chrome,1,0,0
4101,17-03-2017,1883431,0,Chrome,1,0,0
4102,17-03-2017,1883471,0,Firefox,1,0,0
4103,17-03-2017,1883491,0,Chrome,1,0,0
4104,17-03-2017,1883531,0,Chrome,1,0,0
4105,17-03-2017,1883601,0,Chrome,1,0,0
4106,17-03-2017,1883681,0,Chrome,1,0,0
4107,17-03-2017,1883711,0,Chrome,1,0,0
4108,17-03-2017,1883731,0,Chrome,1,0,0
4109,17-03-2017,1883771,0,Android Webview,1,0,0
4110,17-03-2017,1883781,0,Chrome,1,0,0
4111,17-03-2017,1883801,0,Chrome,1,0,0
4112,17-03-2017,1883831,0,Firefox,1,0,0
4113,17-03-2017,1883841,0,Firefox,1,0,0
4114,17-03-2017,1883851,0,Android Webview,1,0,0
4115,17-03-2017,1883861,0,Chrome,1,0,0
4116,17-03-2017,1883891,0,Firefox,1,0,0
4117,17-03-2017,1883901,0,Chrome,1,0,0
4118,17-03-2017,1883921,0,Chrome,1,0,0
4119,17-03-2017,1883981,29,Firefox,1,0,0
4120,17-03-2017,1883991,0,Android Webview,1,0,0
4121,17-03-2017,1884021,0,Chrome,1,0,0
4122,17-03-2017,1884051,0,Chrome,1,0,0
4123,17-03-2017,1884061,0,Chrome,1,0,0
4124,17-03-2017,1884081,0,Chrome,1,0,0
4125,17-03-2017,1884091,0,Firefox,1,0,0
4126,17-03-2017,1884111,0,Chrome,1,0,0
4127,17-03-2017,1884151,0,Chrome,1,0,0
4128,17-03-2017,1884181,0,Android Webview,1,0,0
4129,17-03-2017,1884191,0,Safari,1,0,0
4130,17-03-2017,1884231,0,Chrome,1,0,0
4131,17-03-2017,1884321,0,Chrome,1,0,0
4132,17-03-2017,1884411,0,Android Webview,1,0,0
4133,17-03-2017,1884431,0,Android Webview,1,0,0
4134,17-03-2017,1884451,0,Chrome,1,0,0
4135,17-03-2017,1884491,0,Android Webview,1,0,0
4136,17-03-2017,1884521,0,Chrome,1,0,0
4137,17-03-2017,1884531,0,Firefox,1,0,0
4138,17-03-2017,1884541,0,Chrome,1,0,0
4139,17-03-2017,1884551,0,Chrome,1,0,0
4140,17-03-2017,1884571,0,Chrome,1,0,0
4141,17-03-2017,1884691,0,Android Webview,1,0,0
4142,17-03-2017,1884711,0,Firefox,1,0,0
4143,17-03-2017,1884731,8,Chrome,1,0,0
4144,17-03-2017,1884741,0,Chrome,1,0,0
4145,17-03-2017,1884751,0,Chrome,1,0,0
4146,17-03-2017,1884761,0,Firefox,1,0,0
4147,17-03-2017,1884801,0,Firefox,1,0,0
4148,17-03-2017,1884811,0,Firefox,1,0,0
4149,17-03-2017,1884821,0,Chrome,1,0,0
4150,17-03-2017,1884831,0,Chrome,1,0,0
4151,17-03-2017,1884841,0,Firefox,1,0,0
4152,17-03-2017,1884861,0,Firefox,1,0,0
4153,17-03-2017,1884881,0,Chrome,1,0,0
4154,17-03-2017,1884891,0,Chrome,1,0,0
4155,17-03-2017,1884911,0,Chrome,1,0,0
4156,17-03-2017,1884931,0,Firefox,1,0,0
4157,17-03-2017,1884941,0,Chrome,1,0,0
4158,17-03-2017,1885051,0,Safari,1,0,0
4159,17-03-2017,1885061,0,Firefox,1,0,0
4160,17-03-2017,1885081,0,Chrome,1,0,0
4161,17-03-2017,1885091,0,Chrome,1,0,0
4162,17-03-2017,1885121,0,Firefox,1,0,0
4163,17-03-2017,1885151,0,Chrome,1,0,0
4164,17-03-2017,1885171,0,Chrome,1,0,0
4165,17-03-2017,1885201,0,Android Webview,1,0,0
4166,17-03-2017,1885211,0,Firefox,1,0,0
4167,17-03-2017,1885221,0,Opera,1,0,0
4168,17-03-2017,1885251,0,Chrome,1,0,0
4169,17-03-2017,1885291,0,Chrome,1,0,0
4170,17-03-2017,1885331,0,Chrome,1,0,0
4171,17-03-2017,1885351,0,Safari,1,0,0
4172,17-03-2017,1885361,0,Firefox,1,0,0
4173,17-03-2017,1885381,0,Chrome,1,0,0
4174,17-03-2017,1885411,0,Chrome,1,0,0
4175,17-03-2017,1885421,0,Chrome,1,0,0
4176,17-03-2017,1885431,0,Android Webview,1,0,0
4177,17-03-2017,1885471,0,Chrome,1,0,0
4178,17-03-2017,1885531,0,Firefox,1,0,0
4179,17-03-2017,1885541,0,Chrome,1,0,0
4180,17-03-2017,1885561,0,Chrome,1,0,0
4181,17-03-2017,1885571,0,Chrome,1,0,0
4182,17-03-2017,1885581,0,Nokia Browser,1,0,0
4183,17-03-2017,1885611,0,Chrome,1,0,0
4184,17-03-2017,1885621,0,Safari (in-app),1,0,0
4185,17-03-2017,1885631,0,Firefox,1,0,0
4186,17-03-2017,1885651,0,Chrome,1,0,0
4187,17-03-2017,1885661,0,Chrome,1,0,0
4188,17-03-2017,1885681,0,Chrome,1,0,0
4189,17-03-2017,1885711,0,Firefox,1,0,0
4190,17-03-2017,1885721,0,Chrome,1,0,0
4191,17-03-2017,1885751,0,Chrome,1,0,0
4192,17-03-2017,1885761,0,Chrome,1,0,0
4193,17-03-2017,1885771,0,Chrome,1,0,0
4194,17-03-2017,1885831,0,Chrome,1,0,0
4195,17-03-2017,1885851,0,Firefox,1,0,0
4196,17-03-2017,1885871,0,Chrome,1,0,0
4197,17-03-2017,1885881,0,Chrome,1,0,0
4198,17-03-2017,1885911,0,Firefox,1,0,0
4199,17-03-2017,1885921,0,Chrome,1,0,0
4200,17-03-2017,1885951,0,Chrome,1,0,0
4201,17-03-2017,1885961,0,Chrome,1,0,0
4202,17-03-2017,1885971,0,Firefox,1,0,0
4203,17-03-2017,1885981,0,Chrome,1,0,0
4204,17-03-2017,1885991,0,Android Webview,1,0,0
4205,17-03-2017,1886041,0,Android Webview,1,0,0
4206,17-03-2017,1886071,0,Firefox,1,0,0
4207,17-03-2017,1886081,0,Firefox,1,0,0
4208,17-03-2017,1886091,0,Safari (in-app),1,0,0
4209,17-03-2017,1886101,0,Chrome,1,0,0
4210,17-03-2017,1886181,0,Chrome,1,0,0
4211,17-03-2017,1886211,0,Chrome,1,0,0
4212,17-03-2017,1886221,0,Firefox,1,0,0
4213,17-03-2017,1886231,0,Firefox,1,0,0
4214,17-03-2017,1886241,0,Firefox,1,0,0
4215,17-03-2017,1886271,0,Chrome,1,0,0
4216,17-03-2017,1886291,0,Chrome,1,0,0
4217,17-03-2017,1886321,0,Chrome,1,0,0
4218,17-03-2017,1886351,0,Firefox,1,0,0
4219,17-03-2017,1886371,0,Firefox,1,0,0
4220,17-03-2017,1886401,0,Android Webview,1,0,0
4221,17-03-2017,1886421,0,Chrome,1,0,0
4222,17-03-2017,1886431,29,Firefox,1,0,0
4223,17-03-2017,1886441,0,Chrome,1,0,0
4224,17-03-2017,1886511,1,Chrome,1,0,0
4225,17-03-2017,1886521,0,Chrome,1,0,0
4226,17-03-2017,1886531,0,Firefox,1,0,0
4227,17-03-2017,1886541,0,Firefox,1,0,0
4228,17-03-2017,1886601,29,Chrome,1,0,0
4229,17-03-2017,1886641,0,Edge,1,0,0
4230,17-03-2017,1886661,0,Android Webview,1,0,0
4231,17-03-2017,1886681,0,Edge,1,0,0
4232,17-03-2017,1886711,0,Firefox,1,0,0
4233,17-03-2017,1886731,0,Android Webview,1,0,0
4234,17-03-2017,1886751,0,Chrome,1,0,0
4235,17-03-2017,1886781,0,Chrome,1,0,0
4236,17-03-2017,1886811,0,Chrome,1,0,0
4237,17-03-2017,1886861,0,Chrome,1,0,0
4238,17-03-2017,1886891,0,Safari,1,0,0
4239,17-03-2017,1886911,0,Chrome,1,0,0
4240,17-03-2017,1886951,0,Chrome,1,0,0
4241,17-03-2017,1886971,0,Chrome,1,0,0
4242,17-03-2017,1886981,0,Chrome,1,0,0
4243,17-03-2017,1887031,0,Chrome,1,0,0
4244,17-03-2017,1887051,0,Chrome,1,0,0
4245,17-03-2017,1887081,0,Firefox,1,0,0
4246,17-03-2017,1887101,0,Android Webview,1,0,0
4247,17-03-2017,1887111,0,Chrome,1,0,0
4248,17-03-2017,1887121,0,Firefox,1,0,0
4249,17-03-2017,1887141,0,Android Browser,1,0,0
4250,17-03-2017,1887151,0,Chrome,1,0,0
4251,17-03-2017,1887171,0,Chrome,1,0,0
4252,17-03-2017,1887181,0,Firefox,1,0,0
4253,17-03-2017,1887191,0,Chrome,1,0,0
4254,17-03-2017,1887201,0,Chrome,1,0,0
4255,17-03-2017,1887211,0,Chrome,1,0,0
4256,17-03-2017,1887251,0,Chrome,1,0,0
4257,17-03-2017,1887271,0,Safari,1,0,0
4258,17-03-2017,1887291,0,Chrome,1,0,0
4259,17-03-2017,1887401,0,Chrome,1,0,0
4260,17-03-2017,1887431,0,Chrome,1,0,0
4261,17-03-2017,1887471,0,Chrome,1,0,0
4262,17-03-2017,1887511,0,Android Webview,1,0,0
4263,17-03-2017,1887541,0,Firefox,1,0,0
4264,17-03-2017,1887551,0,Firefox,1,0,0
4265,17-03-2017,1887581,0,Chrome,1,0,0
4266,17-03-2017,1887591,0,Safari,1,0,0
4267,17-03-2017,1887611,0,Chrome,1,0,0
4268,17-03-2017,1887621,0,Chrome,1,0,0
4269,17-03-2017,1887641,0,Chrome,1,0,0
4270,17-03-2017,1887671,0,Firefox,1,0,0
4271,17-03-2017,1887681,0,Firefox,1,0,0
4272,17-03-2017,1887711,0,Chrome,1,0,0
4273,17-03-2017,1887731,0,Chrome,1,0,0
4274,17-03-2017,1887741,0,Safari,1,0,0
4275,17-03-2017,1887771,0,Chrome,1,0,0
4276,17-03-2017,1887791,0,Chrome,1,0,0
4277,17-03-2017,1887801,0,Firefox,1,0,0
4278,17-03-2017,1887811,0,Firefox,1,0,0
4279,17-03-2017,1887821,0,Chrome,1,0,0
4280,17-03-2017,1887831,0,Firefox,1,0,0
4281,17-03-2017,1887891,0,Internet Explorer,1,0,0
4282,17-03-2017,1887901,0,Chrome,1,0,0
4283,17-03-2017,1887911,0,Chrome,1,0,0
4284,17-03-2017,1887921,0,Chrome,1,0,0
4285,17-03-2017,1887931,0,Firefox,1,0,0
4286,17-03-2017,1887951,0,Android Webview,1,0,0
4287,17-03-2017,1888001,0,Chrome,1,0,0
4288,17-03-2017,1888011,0,Chrome,1,0,0
4289,17-03-2017,1888041,0,Edge,1,0,0
4290,17-03-2017,1888051,0,Android Webview,1,0,0
4291,17-03-2017,1888081,0,Firefox,1,0,0
4292,17-03-2017,1888091,0,Android Webview,1,0,0
4293,17-03-2017,1888111,0,Safari,1,0,0
4294,17-03-2017,1888181,0,Chrome,1,0,0
4295,17-03-2017,1888241,0,Chrome,1,0,0
4296,17-03-2017,1888251,0,Chrome,1,0,0
4297,17-03-2017,1888301,0,Chrome,1,0,0
4298,17-03-2017,1888311,0,Chrome,1,0,0
4299,17-03-2017,1888341,0,Firefox,1,0,0
4300,17-03-2017,1888351,0,Chrome,1,0,0
4301,17-03-2017,1888371,0,Chrome,1,0,0
4302,17-03-2017,1888381,0,Chrome,1,0,0
4303,17-03-2017,1888391,0,Firefox,1,0,0
4304,17-03-2017,1888401,12,Chrome,1,0,0
4305,17-03-2017,1888441,0,Chrome,1,0,0
4306,17-03-2017,1888461,0,Safari,1,0,0
4307,17-03-2017,1888481,0,Chrome,1,0,0
4308,17-03-2017,1888491,0,Chrome,1,0,0
4309,17-03-2017,1888521,0,Firefox,1,0,0
4310,17-03-2017,1888541,0,Android Webview,1,0,0
4311,17-03-2017,1888551,0,Chrome,1,0,0
4312,17-03-2017,1888581,0,Chrome,1,0,0
4313,17-03-2017,1888611,0,Chrome,1,0,0
4314,17-03-2017,1888631,0,Chrome,1,0,0
4315,17-03-2017,1888641,0,Chrome,1,0,0
4316,17-03-2017,1888661,0,Firefox,1,0,0
4317,17-03-2017,1888681,0,Chrome,1,0,0
4318,17-03-2017,1888701,0,Chrome,1,0,0
4319,17-03-2017,1888711,0,Chrome,1,0,0
4320,17-03-2017,1888731,0,Chrome,1,0,0
4321,17-03-2017,1888751,0,Chrome,1,0,0
4322,17-03-2017,1888771,0,Android Webview,1,0,0
4323,17-03-2017,1888811,0,Chrome,1,0,0
4324,17-03-2017,1888821,0,Chrome,1,0,0
4325,17-03-2017,1888841,0,Chrome,1,0,0
4326,17-03-2017,1888941,0,Chrome,1,0,0
4327,17-03-2017,1888991,0,Chrome,1,0,0
4328,17-03-2017,1889041,0,Firefox,1,0,0
4329,17-03-2017,1889101,0,Android Webview,1,0,0
4330,17-03-2017,1889131,0,Chrome,1,0,0
4331,17-03-2017,1889181,0,Firefox,1,0,0
4332,17-03-2017,1889221,0,Chrome,1,0,0
4333,17-03-2017,1889311,0,Firefox,1,0,0
4334,17-03-2017,1889361,0,Firefox,1,0,0
4335,17-03-2017,1889421,0,Firefox,1,0,0
4336,17-03-2017,1889461,0,Chrome,1,0,0
4337,17-03-2017,1889491,0,Firefox,1,0,0
4338,17-03-2017,1889501,0,Chrome,1,0,0
4339,17-03-2017,1889521,0,Chrome,1,0,0
4340,17-03-2017,1889551,0,Chrome,1,0,0
4341,17-03-2017,1889561,0,Safari (in-app),1,0,0
4342,17-03-2017,1889581,0,Chrome,1,0,0
4343,17-03-2017,1889651,0,Chrome,1,0,0
4344,17-03-2017,1889661,0,Firefox,1,0,0
4345,17-03-2017,1889721,0,Firefox,1,0,0
4346,17-03-2017,1889751,0,Android Webview,1,0,0
4347,17-03-2017,1889761,1,Chrome,1,0,0
4348,17-03-2017,1889771,0,Chrome,1,0,0
4349,17-03-2017,1889781,0,Chrome,1,0,0
4350,17-03-2017,1889811,0,Firefox,1,0,0
4351,17-03-2017,1889871,0,Chrome,1,0,0
4352,17-03-2017,1889901,0,Firefox,1,0,0
4353,17-03-2017,1889921,0,Chrome,1,0,0
4354,17-03-2017,1889941,0,Firefox,1,0,0
4355,17-03-2017,1889951,0,Firefox,1,0,0
4356,17-03-2017,1889981,0,Android Webview,1,0,0
4357,17-03-2017,1890011,0,Chrome,1,0,0
4358,17-03-2017,1890021,0,Chrome,1,0,0
4359,17-03-2017,1890081,17,Chrome,1,0,0
4360,17-03-2017,1890091,0,UC Browser,1,0,0
4361,17-03-2017,1890101,0,Opera,1,0,0
4362,17-03-2017,1890141,0,Chrome,1,0,0
4363,17-03-2017,1890181,0,Chrome,1,0,0
4364,17-03-2017,1890201,0,Chrome,1,0,0
4365,17-03-2017,1890211,0,Chrome,1,0,0
4366,17-03-2017,1890231,0,Firefox,1,0,0
4367,17-03-2017,1890261,0,Chrome,1,0,0
4368,17-03-2017,1890291,0,Chrome,1,0,0
4369,17-03-2017,1890321,0,Chrome,1,0,0
4370,17-03-2017,1890341,0,Internet Explorer,1,0,0
4371,17-03-2017,1890351,0,Chrome,1,0,0
4372,17-03-2017,1890381,0,Chrome,1,0,0
4373,17-03-2017,1890391,58,Chrome,1,0,0
4374,17-03-2017,1890471,0,Chrome,1,0,0
4375,17-03-2017,1890481,0,Chrome,1,0,0
4376,17-03-2017,1890491,0,Chrome,1,0,0
4377,17-03-2017,1890501,0,Chrome,1,1,0
4378,17-03-2017,1890501,27,Chrome,1,0,0
4379,17-03-2017,1890511,0,Edge,1,0,0
4380,17-03-2017,1890521,0,Chrome,1,0,0
4381,17-03-2017,1890531,30,Chrome,1,0,0
4382,17-03-2017,1890571,0,Chrome,1,0,0
4383,17-03-2017,1890651,0,Chrome,1,0,0
4384,17-03-2017,1890671,0,Firefox,1,0,0
4385,17-03-2017,1890681,0,Firefox,1,0,0
4386,17-03-2017,1890691,0,Firefox,1,0,0
4387,17-03-2017,1890701,0,Chrome,1,0,0
4388,17-03-2017,1890761,0,Chrome,1,0,0
4389,17-03-2017,1890811,0,Chrome,1,0,0
4390,17-03-2017,1890831,0,Firefox,1,0,0
4391,17-03-2017,1890861,0,Chrome,1,0,0
4392,17-03-2017,1890891,3,Chrome,1,0,0
4393,17-03-2017,1890901,0,Chrome,1,0,0
4394,17-03-2017,1890911,0,Chrome,1,0,0
4395,17-03-2017,1890921,0,Chrome,1,0,0
4396,17-03-2017,1890921,24,Chrome,1,0,0
4397,17-03-2017,1890961,0,Android Webview,1,0,0
4398,17-03-2017,1890971,0,Edge,1,0,0
4399,17-03-2017,1890981,0,Firefox,1,0,0
4400,17-03-2017,1890991,0,Chrome,1,0,0
4401,17-03-2017,1891011,0,Firefox,1,0,0
4402,17-03-2017,1891081,0,Chrome,1,0,0
4403,17-03-2017,1891121,0,Chrome,1,0,0
4404,17-03-2017,1891131,0,Chrome,1,0,0
4405,17-03-2017,1891141,0,Chrome,1,0,0
4406,17-03-2017,1891211,0,Firefox,1,0,0
4407,17-03-2017,1891241,0,Chrome,1,0,0
4408,17-03-2017,1891281,0,Chrome,1,0,0
4409,17-03-2017,1891351,0,Chrome,1,0,0
4410,17-03-2017,1891361,0,Firefox,1,0,0
4411,17-03-2017,1891371,0,Chrome,1,0,0
4412,17-03-2017,1891391,30,Firefox,1,0,0
4413,17-03-2017,1891411,0,Chrome,1,0,0
4414,17-03-2017,1891421,14,Firefox,1,0,0
4415,17-03-2017,1891461,0,Chrome,1,0,0
4416,17-03-2017,1891511,0,Chrome,1,0,0
4417,17-03-2017,1891541,0,Chrome,1,0,0
4418,17-03-2017,1891551,0,Chrome,1,0,0
4419,17-03-2017,1891561,0,Chrome,1,0,0
4420,17-03-2017,1891611,0,Android Webview,1,0,0
4421,17-03-2017,1891701,0,Chrome,1,0,0
4422,17-03-2017,1891721,0,Chrome,1,0,0
4423,17-03-2017,1891731,0,Android Webview,1,0,0
4424,17-03-2017,1891741,0,Android Webview,1,0,0
4425,17-03-2017,1891771,0,Chrome,1,0,0
4426,17-03-2017,1891791,0,Chrome,1,0,0
4427,17-03-2017,1891811,0,Chrome,1,0,0
4428,17-03-2017,1891841,0,Chrome,1,0,0
4429,17-03-2017,1891871,0,Internet Explorer,1,0,0
4430,17-03-2017,1891881,0,Firefox,1,0,0
4431,17-03-2017,1891891,0,Chrome,1,0,0
4432,17-03-2017,1891901,0,Firefox,1,0,0
4433,17-03-2017,1891911,0,Chrome,1,0,0
4434,17-03-2017,1891951,30,Chrome,1,0,0
4435,17-03-2017,1891961,0,Chrome,1,0,0
4436,17-03-2017,1891991,0,Chrome,1,0,0
4437,17-03-2017,1892021,0,Android Webview,1,0,0
4438,17-03-2017,1892051,0,Chrome,1,0,0
4439,17-03-2017,1892071,0,Chrome,1,0,0
4440,17-03-2017,1892081,0,Chrome,1,0,0
4441,17-03-2017,1892091,0,Firefox,1,0,0
4442,17-03-2017,1892101,0,Firefox,1,0,0
4443,17-03-2017,1892141,0,Chrome,1,0,0
4444,17-03-2017,1892151,0,Chrome,1,0,0
4445,17-03-2017,1892181,0,Edge,1,0,0
4446,17-03-2017,1892201,0,Internet Explorer,1,0,0
4447,17-03-2017,1892221,0,Chrome,1,0,0
