GA_REVENUE,daysSinceLastSession,browser,mobileDeviceBranding,newOrReturning,hour,dayOfWeekName,orderCouponCode,shoppingStage,transactions,checkoutOptions,buyToDetailRate,transactionsPerSession,transactionShipping,transactionTax,uniquePurchases,cartToDetailRate,quantityAddedToCart,quantityCheckedOut,quantityRemovedFromCart,sessions_to_transaction,days_to_transaction,type
46000,0,Opera,none,Returning Visitor,11,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,17,3,0
700,0,Chrome,none,Returning Visitor,11,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,128,19,0
675,0,Chrome,none,Returning Visitor,11,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,128,19,0
100,0,Chrome,none,New Visitor,11,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
2800,0,Safari,Apple,Returning Visitor,11,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,7,4,0
5000,0,Chrome,none,New Visitor,12,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
450,1,Chrome,Samsung,Returning Visitor,12,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,1,0
10,0,Chrome,none,New Visitor,12,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
29800,2,Chrome,none,Returning Visitor,12,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,109,134,0
9900,9,Chrome,none,Returning Visitor,12,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,51,27,0
4300,9,Chrome,none,Returning Visitor,12,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,51,27,0
4700,9,Chrome,none,Returning Visitor,12,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,51,27,0
1275,0,Chrome,none,Returning Visitor,12,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,1,0
22000,0,Chrome,none,Returning Visitor,13,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
7260,0,Chrome,none,Returning Visitor,13,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,29,52,0
10200,33,Chrome,none,Returning Visitor,14,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,33,0
6800,2,Chrome,none,Returning Visitor,14,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,6,171,0
4900,0,Chrome,none,Returning Visitor,15,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,19,40,0
950,0,Chrome,none,Returning Visitor,15,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,13,0
44000,2,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,22,26,0
900,0,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,13,0
588,0,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,104,52,0
3000,0,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,8,1,0
700,0,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,13,0
950,0,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,104,52,0
33600,0,Firefox,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,38,24,0
800,0,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,13,0
950,0,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,13,0
7000,19,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
400,0,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,104,52,0
1375,0,Chrome,none,Returning Visitor,16,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
12000,0,Chrome,none,Returning Visitor,17,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
7000,0,Chrome,none,Returning Visitor,17,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,30,19,0
4200,0,Edge,none,New Visitor,17,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
9600,0,Edge,none,New Visitor,17,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
21000,0,Chrome,none,Returning Visitor,17,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,9,103,0
5800,0,Edge,none,New Visitor,17,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
1000,0,Chrome,none,Returning Visitor,18,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,105,52,0
325,0,Chrome,none,Returning Visitor,18,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
550,0,Chrome,none,Returning Visitor,18,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,13,0
80000,14,Chrome,none,Returning Visitor,18,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,14,91,0
4000,0,Chrome,none,Returning Visitor,18,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,4,0
9400,0,Firefox,none,New Visitor,18,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
15600,0,Firefox,none,Returning Visitor,18,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,149,55,0
650,0,Chrome,none,Returning Visitor,18,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,13,0
1050,0,Chrome,none,Returning Visitor,18,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,13,0
5300,0,Safari,Apple,New Visitor,19,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
750,0,Chrome,none,Returning Visitor,19,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,13,0
800,0,Chrome,none,Returning Visitor,19,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,105,52,0
48000,0,Chrome,none,Returning Visitor,19,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,49,11,0
888,0,Chrome,none,Returning Visitor,19,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,105,52,0
500,0,Chrome,none,Returning Visitor,20,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,136,19,0
29500,0,Chrome,none,Returning Visitor,20,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
9000,0,Chrome,none,Returning Visitor,20,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
4400,0,Chrome,none,Returning Visitor,20,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
8500,1,Chrome,none,Returning Visitor,20,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,6,17,0
3000,0,Chrome,none,Returning Visitor,20,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
4000,0,Chrome,none,Returning Visitor,21,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
325,5,Android Webview,Samsung,Returning Visitor,22,Tuesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
475,0,Firefox,none,Returning Visitor,10,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,151,56,0
8500,0,Chrome,none,Returning Visitor,11,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,22,11,0
1275,0,Firefox,none,Returning Visitor,11,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,152,56,0
7300,0,Chrome,none,New Visitor,11,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
30000,1,Safari,none,Returning Visitor,12,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,20,169,0
750,0,Firefox,none,Returning Visitor,12,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,153,56,0
31500,1,Chrome,none,Returning Visitor,12,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,80,131,0
8980,0,Chrome,none,Returning Visitor,15,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,24,17,0
5400,0,Opera,none,New Visitor,15,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
11400,0,Chrome,none,Returning Visitor,15,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,14,4,0
563,0,Chrome,Samsung,Returning Visitor,15,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
625,0,Internet Explorer,none,Returning Visitor,16,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
6000,0,Chrome,none,Returning Visitor,16,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,57,0
7800,0,Chrome,none,Returning Visitor,16,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,57,0
14300,0,Chrome,none,Returning Visitor,16,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,23,46,0
4500,0,Chrome,none,Returning Visitor,16,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,1,0
5200,0,Chrome,none,Returning Visitor,16,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,6,0
7600,0,Chrome,none,Returning Visitor,16,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,32,6,0
9000,0,Chrome,Samsung,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,83,56,0
10900,8,Firefox,none,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,10,23,0
44000,0,Chrome,none,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,8,1,0
1375,0,Chrome,none,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,1,0
7200,0,Chrome,Samsung,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,83,56,0
12000,0,Chrome,none,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,1,0
8600,8,Firefox,none,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,10,23,0
12500,0,Chrome,none,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,8,1,0
10600,0,Chrome,Samsung,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,83,56,0
10000,0,Chrome,none,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,1,0
11000,0,Chrome,none,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,14,4,0
24000,0,Chrome,none,Returning Visitor,17,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,25,27,0
7000,0,Chrome,none,Returning Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,6,6,0
8000,8,Firefox,none,Returning Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,10,23,0
29000,0,Chrome,none,Returning Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,25,27,0
10500,0,Chrome,none,Returning Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,6,6,0
4900,0,Chrome,none,Returning Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,30,56,0
7500,1,Chrome,none,Returning Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,1,0
1000,0,Chrome,none,New Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
750,0,Chrome,none,New Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
6760,0,Internet Explorer,none,New Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
900,0,Firefox,none,Returning Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,155,56,0
11200,7,Chrome,none,Returning Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,52,162,0
8400,0,Firefox,none,Returning Visitor,18,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,155,56,0
5300,0,Chrome,Samsung,Returning Visitor,19,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,83,56,0
8180,0,Chrome,none,Returning Visitor,19,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,8,4,0
9400,0,Edge,none,New Visitor,20,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
750,0,Chrome,none,Returning Visitor,21,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,110,53,0
675,0,Chrome,none,Returning Visitor,21,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,110,53,0
22000,0,Chrome,none,Returning Visitor,22,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,59,11,0
22000,0,Safari,none,New Visitor,22,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
200,2,Chrome,none,Returning Visitor,23,Wednesday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
525,0,Chrome,none,Returning Visitor,1,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,20,4,0
3500,0,Chrome,Samsung,New Visitor,8,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
29,0,Internet Explorer,none,New Visitor,8,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
28000,0,Chrome,none,Returning Visitor,9,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,27,19,0
3280,3,Chrome,none,Returning Visitor,10,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,3,0
900,0,Chrome,none,New Visitor,11,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
1325,0,Chrome,none,Returning Visitor,11,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,145,21,0
3340,0,Chrome,none,Returning Visitor,11,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,51,18,0
1125,0,Chrome,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,29,10,0
11800,2,Chrome,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,39,19,0
15000,0,Opera,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,25,5,0
6200,0,Chrome,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,5,0
14000,0,Opera,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,25,5,0
5000,0,Chrome,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,5,0
5000,1,Chrome,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,1,0
10000,0,Opera,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,25,5,0
1500,0,Chrome,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,11,5,0
11000,0,Opera,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,25,5,0
7000,0,Edge,none,New Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
28000,0,Opera,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,25,5,0
20000,0,Opera,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,25,5,0
13500,0,Chrome,none,Returning Visitor,12,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,40,19,0
4500,0,Chrome,none,Returning Visitor,13,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,40,19,0
10200,0,Chrome,none,Returning Visitor,13,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,40,19,0
23500,0,Chrome,none,New Visitor,13,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
2600,0,Chrome,none,Returning Visitor,13,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,91,109,0
14000,0,Safari,Apple,New Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
8000,0,Chrome,none,Returning Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
5300,0,Edge,none,New Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
675,0,Chrome,none,Returning Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
638,0,Chrome,none,Returning Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,29,12,0
813,0,Chrome,none,Returning Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,29,12,0
15500,0,Chrome,none,Returning Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
4800,7,Firefox,none,Returning Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,7,0
563,0,Chrome,none,Returning Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,29,12,0
538,0,Chrome,none,Returning Visitor,14,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,29,12,0
613,0,Chrome,none,Returning Visitor,15,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,29,12,0
5400,6,Chrome,none,Returning Visitor,15,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,8,13,0
21000,0,Internet Explorer,none,Returning Visitor,15,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,0,0
19000,0,Chrome,none,New Visitor,15,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
28000,0,Firefox,none,Returning Visitor,15,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,5,8,0
663,0,Chrome,none,Returning Visitor,15,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,30,12,0
1300,0,Chrome,none,Returning Visitor,15,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,30,12,0
1113,0,Chrome,none,New Visitor,16,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
43000,1,Chrome,none,Returning Visitor,16,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,15,92,0
5700,0,Chrome,none,New Visitor,16,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
12000,1,Chrome,none,Returning Visitor,16,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,15,92,0
700,0,Firefox,none,Returning Visitor,16,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,7,0,0
3400,0,Chrome,none,Returning Visitor,16,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
4500,1,Chrome,none,Returning Visitor,17,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,9,2,0
25000,0,Chrome,none,New Visitor,17,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
20300,0,Chrome,none,New Visitor,18,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
16500,0,Chrome,none,Returning Visitor,18,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,15,108,0
875,0,Chrome,none,Returning Visitor,18,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,38,15,0
775,0,Chrome,none,Returning Visitor,18,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,38,15,0
1050,0,Chrome,none,Returning Visitor,18,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,38,15,0
9000,1,Chrome,none,Returning Visitor,19,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,17,6,0
16000,0,Chrome,none,Returning Visitor,19,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,31,20,0
700,0,Firefox,none,Returning Visitor,19,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,160,58,0
525,0,Firefox,none,Returning Visitor,20,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,160,58,0
4300,4,Chrome,none,Returning Visitor,20,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,7,18,0
6000,0,Chrome,none,Returning Visitor,20,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,18,6,0
8000,2,Chrome,none,Returning Visitor,20,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,23,0
4500,1,Chrome,none,Returning Visitor,20,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,7,19,0
3600,0,Chrome,none,Returning Visitor,20,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,18,6,0
825,0,Chrome,none,New Visitor,21,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
6000,14,Chrome,Samsung,Returning Visitor,21,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
2200,42,Chrome,none,Returning Visitor,21,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,147,0
9000,8,Chrome,none,Returning Visitor,21,Thursday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,2,8,0
14200,0,Chrome,none,Returning Visitor,0,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,37,46,0
23000,0,Chrome,none,Returning Visitor,10,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,26,13,0
28000,0,Chrome,none,Returning Visitor,11,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,9,19,0
10000,0,Chrome,none,Returning Visitor,12,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,4,0,0
1000,0,Chrome,none,Returning Visitor,12,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,21,39,0
950,0,Opera,none,Returning Visitor,12,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,157,61,0
60000,0,Chrome,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,80,94,0
4300,0,Chrome,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,3,0,0
950,0,Chrome,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,33,11,0
4400,0,Chrome,none,New Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,1,0,0
700,0,Chrome,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,33,11,0
725,0,Chrome,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,33,11,0
2800,0,Chrome,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,94,110,0
10800,0,Chrome,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,17,2,0
36000,0,Chrome,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,79,181,0
600,0,Chrome,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,33,11,0
13000,0,Firefox,none,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,68,117,0
21800,1,Chrome,Apple,Returning Visitor,13,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,80,51,0
13000,0,Firefox,none,Returning Visitor,14,Friday,(not set),ALL_VISITS,1,(not set),0,0,0,0,1,0,0,0,0,68,117,0
