"","date","transactionId","userType","users","sessions","pageviews"
"3188",2017-03-17,"1856811","New Visitor",1,0,0
"3189",2017-03-17,"1856851","Returning Visitor",1,0,0
"3190",2017-03-17,"1856871","Returning Visitor",1,0,0
"3191",2017-03-17,"1856881","Returning Visitor",1,0,0
"3192",2017-03-17,"1856901","Returning Visitor",1,0,0
"3193",2017-03-17,"1856911","Returning Visitor",1,0,0
"3194",2017-03-17,"1856951","Returning Visitor",1,0,0
"3195",2017-03-17,"1856981","New Visitor",1,0,0
"3196",2017-03-17,"1857021","Returning Visitor",1,0,0
"3197",2017-03-17,"1857031","Returning Visitor",1,0,0
"3198",2017-03-17,"1857051","Returning Visitor",1,0,0
"3199",2017-03-17,"1857061","Returning Visitor",1,0,0
"3200",2017-03-17,"1857101","Returning Visitor",1,0,0
"3201",2017-03-17,"1857151","New Visitor",1,0,0
"3202",2017-03-17,"1857161","New Visitor",1,0,0
"3203",2017-03-17,"1857201","Returning Visitor",1,0,0
"3204",2017-03-17,"1857211","Returning Visitor",1,1,0
"3205",2017-03-17,"1857221","New Visitor",1,0,0
"3206",2017-03-17,"1857231","Returning Visitor",1,0,0
"3207",2017-03-17,"1857241","New Visitor",1,0,0
"3208",2017-03-17,"1857251","New Visitor",1,0,0
"3209",2017-03-17,"1857271","New Visitor",1,0,0
"3210",2017-03-17,"1857281","Returning Visitor",1,0,0
"3211",2017-03-17,"1857291","Returning Visitor",1,0,0
"3212",2017-03-17,"1857321","Returning Visitor",1,0,0
"3213",2017-03-17,"1857341","New Visitor",1,0,0
"3214",2017-03-17,"1857361","New Visitor",1,0,0
"3215",2017-03-17,"1857371","New Visitor",1,0,0
"3216",2017-03-17,"1857391","Returning Visitor",1,0,0
"3217",2017-03-17,"1857441","Returning Visitor",1,0,0
"3218",2017-03-17,"1857481","New Visitor",1,0,0
"3219",2017-03-17,"1857501","New Visitor",1,0,0
"3220",2017-03-17,"1857561","Returning Visitor",1,0,0
"3221",2017-03-17,"1857571","Returning Visitor",1,0,0
"3222",2017-03-17,"1857591","Returning Visitor",1,0,0
"3223",2017-03-17,"1857601","Returning Visitor",1,0,0
"3224",2017-03-17,"1857621","New Visitor",1,0,0
"3225",2017-03-17,"1857641","Returning Visitor",1,0,0
"3226",2017-03-17,"1857661","New Visitor",1,0,0
"3227",2017-03-17,"1857671","Returning Visitor",1,0,0
"3228",2017-03-17,"1857711","New Visitor",1,0,0
"3229",2017-03-17,"1857741","Returning Visitor",1,0,0
"3230",2017-03-17,"1857751","Returning Visitor",1,0,0
"3231",2017-03-17,"1857761","Returning Visitor",1,0,0
"3232",2017-03-17,"1857781","Returning Visitor",1,0,0
"3233",2017-03-17,"1857831","Returning Visitor",1,0,0
"3234",2017-03-17,"1857841","Returning Visitor",1,0,0
"3235",2017-03-17,"1857891","New Visitor",1,0,0
"3236",2017-03-17,"1857921","Returning Visitor",1,0,0
"3237",2017-03-17,"1857941","Returning Visitor",1,0,0
"3238",2017-03-17,"1858001","Returning Visitor",1,0,0
"3239",2017-03-17,"1858011","Returning Visitor",1,0,0
"3240",2017-03-17,"1858021","Returning Visitor",1,0,0
"3241",2017-03-17,"1858041","Returning Visitor",1,0,0
"3242",2017-03-17,"1858061","Returning Visitor",1,0,0
"3243",2017-03-17,"1858101","New Visitor",1,0,0
"3244",2017-03-17,"1858151","Returning Visitor",1,0,0
"3245",2017-03-17,"1858181","Returning Visitor",1,0,0
"3246",2017-03-17,"1858201","Returning Visitor",1,0,0
"3247",2017-03-17,"1858281","New Visitor",1,0,0
"3248",2017-03-17,"1858321","Returning Visitor",1,0,0
"3249",2017-03-17,"1858421","New Visitor",1,0,0
"3250",2017-03-17,"1858431","New Visitor",1,0,0
"3251",2017-03-17,"1858491","New Visitor",1,0,0
"3252",2017-03-17,"1858511","New Visitor",1,0,0
"3253",2017-03-17,"1858521","New Visitor",1,0,0
"3254",2017-03-17,"1858541","Returning Visitor",1,0,0
"3255",2017-03-17,"1858571","New Visitor",1,0,0
"3256",2017-03-17,"1858581","Returning Visitor",1,0,0
"3257",2017-03-17,"1858591","Returning Visitor",1,0,0
"3258",2017-03-17,"1858611","Returning Visitor",1,0,0
"3259",2017-03-17,"1858651","Returning Visitor",1,0,0
"3260",2017-03-17,"1858661","Returning Visitor",1,0,0
"3261",2017-03-17,"1858701","Returning Visitor",1,0,0
"3262",2017-03-17,"1858711","Returning Visitor",1,0,0
"3263",2017-03-17,"1858731","New Visitor",1,0,0
"3264",2017-03-17,"1858761","Returning Visitor",1,0,0
"3265",2017-03-17,"1858771","New Visitor",1,0,0
"3266",2017-03-17,"1858781","Returning Visitor",1,0,0
"3267",2017-03-17,"1858801","Returning Visitor",1,0,0
"3268",2017-03-17,"1858811","Returning Visitor",1,0,0
"3269",2017-03-17,"1858831","Returning Visitor",1,0,0
"3270",2017-03-17,"1858841","New Visitor",1,0,0
"3271",2017-03-17,"1858891","New Visitor",1,0,0
"3272",2017-03-17,"1858901","Returning Visitor",1,0,0
"3273",2017-03-17,"1858921","New Visitor",1,0,0
"3274",2017-03-17,"1858941","New Visitor",1,0,0
"3275",2017-03-17,"1858971","Returning Visitor",1,0,0
"3276",2017-03-17,"1858981","Returning Visitor",1,0,0
"3277",2017-03-17,"1859051","Returning Visitor",1,0,0
"3278",2017-03-17,"1859061","Returning Visitor",1,0,0
"3279",2017-03-17,"1859071","Returning Visitor",1,0,0
"3280",2017-03-17,"1859081","New Visitor",1,0,0
"3281",2017-03-17,"1859131","Returning Visitor",1,0,0
"3282",2017-03-17,"1859191","Returning Visitor",1,0,0
"3283",2017-03-17,"1859201","Returning Visitor",1,0,0
"3284",2017-03-17,"1859251","Returning Visitor",1,0,0
"3285",2017-03-17,"1859271","Returning Visitor",1,0,0
"3286",2017-03-17,"1859341","Returning Visitor",1,0,0
"3287",2017-03-17,"1859411","Returning Visitor",1,0,0
"3288",2017-03-17,"1859451","Returning Visitor",1,0,0
"3289",2017-03-17,"1859461","Returning Visitor",1,0,0
"3290",2017-03-17,"1859471","Returning Visitor",1,0,0
"3291",2017-03-17,"1859491","Returning Visitor",1,0,0
"3292",2017-03-17,"1859521","Returning Visitor",1,0,0
"3293",2017-03-17,"1859551","New Visitor",1,0,0
"3294",2017-03-17,"1859561","New Visitor",1,0,0
"3295",2017-03-17,"1859561","Returning Visitor",1,1,0
"3296",2017-03-17,"1859641","New Visitor",1,0,0
"3297",2017-03-17,"1859661","New Visitor",1,0,0
"3298",2017-03-17,"1859691","New Visitor",1,0,0
"3299",2017-03-17,"1859751","Returning Visitor",1,0,0
"3300",2017-03-17,"1859771","New Visitor",1,0,0
"3301",2017-03-17,"1859801","Returning Visitor",1,0,0
"3302",2017-03-17,"1859811","Returning Visitor",1,0,0
"3303",2017-03-17,"1859821","Returning Visitor",1,0,0
"3304",2017-03-17,"1859841","Returning Visitor",1,0,0
"3305",2017-03-17,"1859851","Returning Visitor",1,0,0
"3306",2017-03-17,"1859871","Returning Visitor",1,0,0
"3307",2017-03-17,"1859891","New Visitor",1,0,0
"3308",2017-03-17,"1859931","Returning Visitor",1,0,0
"3309",2017-03-17,"1859941","New Visitor",1,0,0
"3310",2017-03-17,"1859961","Returning Visitor",1,0,0
"3311",2017-03-17,"1859971","New Visitor",1,0,0
"3312",2017-03-17,"1859981","Returning Visitor",1,0,0
"3313",2017-03-17,"1860021","Returning Visitor",1,0,0
"3314",2017-03-17,"1860031","Returning Visitor",1,0,0
"3315",2017-03-17,"1860071","Returning Visitor",1,0,0
"3316",2017-03-17,"1860111","Returning Visitor",1,0,0
"3317",2017-03-17,"1860121","New Visitor",1,0,0
"3318",2017-03-17,"1860151","Returning Visitor",1,0,0
"3319",2017-03-17,"1860161","Returning Visitor",1,0,0
"3320",2017-03-17,"1860171","Returning Visitor",1,0,0
"3321",2017-03-17,"1860191","Returning Visitor",1,0,0
"3322",2017-03-17,"1860221","Returning Visitor",1,0,0
"3323",2017-03-17,"1860231","New Visitor",1,0,0
"3324",2017-03-17,"1860251","Returning Visitor",1,0,0
"3325",2017-03-17,"1860261","Returning Visitor",1,0,0
"3326",2017-03-17,"1860351","New Visitor",1,0,0
"3327",2017-03-17,"1860411","Returning Visitor",1,0,0
"3328",2017-03-17,"1860461","Returning Visitor",1,0,0
"3329",2017-03-17,"1860491","Returning Visitor",1,0,0
"3330",2017-03-17,"1860501","Returning Visitor",1,0,0
"3331",2017-03-17,"1860551","Returning Visitor",1,0,0
"3332",2017-03-17,"1860601","Returning Visitor",1,0,0
"3333",2017-03-17,"1860631","Returning Visitor",1,0,0
"3334",2017-03-17,"1860671","New Visitor",1,0,0
"3335",2017-03-17,"1860681","New Visitor",1,0,0
"3336",2017-03-17,"1860701","Returning Visitor",1,0,0
"3337",2017-03-17,"1860711","Returning Visitor",1,0,0
"3338",2017-03-17,"1860741","Returning Visitor",1,0,0
"3339",2017-03-17,"1860751","New Visitor",1,0,0
"3340",2017-03-17,"1860841","Returning Visitor",1,0,0
"3341",2017-03-17,"1860931","New Visitor",1,0,0
"3342",2017-03-17,"1860951","New Visitor",1,0,0
"3343",2017-03-17,"1861011","Returning Visitor",1,0,0
"3344",2017-03-17,"1861041","Returning Visitor",1,0,0
"3345",2017-03-17,"1861061","Returning Visitor",1,0,0
"3346",2017-03-17,"1861071","Returning Visitor",1,0,0
"3347",2017-03-17,"1861081","Returning Visitor",1,0,0
"3348",2017-03-17,"1861111","Returning Visitor",1,0,0
"3349",2017-03-17,"1861141","Returning Visitor",1,0,0
"3350",2017-03-17,"1861191","Returning Visitor",1,0,0
"3351",2017-03-17,"1861291","New Visitor",1,0,0
"3352",2017-03-17,"1861331","Returning Visitor",1,0,0
"3353",2017-03-17,"1861371","Returning Visitor",1,0,0
"3354",2017-03-17,"1861441","New Visitor",1,0,0
"3355",2017-03-17,"1861681","Returning Visitor",1,0,0
"3356",2017-03-17,"1861701","Returning Visitor",1,0,0
"3357",2017-03-17,"1861721","Returning Visitor",1,0,0
"3358",2017-03-17,"1861751","New Visitor",1,0,0
"3359",2017-03-17,"1861761","Returning Visitor",1,0,0
"3360",2017-03-17,"1861771","Returning Visitor",1,0,0
"3361",2017-03-17,"1861801","Returning Visitor",1,0,0
"3362",2017-03-17,"1861891","Returning Visitor",1,0,0
"3363",2017-03-17,"1861971","Returning Visitor",1,0,0
"3364",2017-03-17,"1862001","Returning Visitor",1,0,0
"3365",2017-03-17,"1862091","Returning Visitor",1,0,0
"3366",2017-03-17,"1862171","Returning Visitor",1,0,0
"3367",2017-03-17,"1862311","Returning Visitor",1,0,0
"3368",2017-03-17,"1862321","Returning Visitor",1,0,0
"3369",2017-03-17,"1862341","Returning Visitor",1,0,0
"3370",2017-03-17,"1862381","Returning Visitor",1,0,0
"3371",2017-03-17,"1862401","New Visitor",1,0,0
"3372",2017-03-17,"1862431","Returning Visitor",1,0,0
"3373",2017-03-17,"1862441","New Visitor",1,0,0
"3374",2017-03-17,"1862581","Returning Visitor",1,0,0
"3375",2017-03-17,"1862701","Returning Visitor",1,0,0
"3376",2017-03-17,"1862721","Returning Visitor",1,0,0
"3377",2017-03-17,"1862731","Returning Visitor",1,0,0
"3378",2017-03-17,"1862741","New Visitor",1,0,0
"3379",2017-03-17,"1862751","New Visitor",1,0,0
"3380",2017-03-17,"1862761","New Visitor",1,0,0
"3381",2017-03-17,"1862771","New Visitor",1,0,0
"3382",2017-03-17,"1862781","Returning Visitor",1,0,0
"3383",2017-03-17,"1862851","Returning Visitor",1,0,0
"3384",2017-03-17,"1862891","Returning Visitor",1,1,0
"3385",2017-03-17,"1862901","Returning Visitor",1,0,0
"3386",2017-03-17,"1862931","Returning Visitor",1,0,0
"3387",2017-03-17,"1862951","Returning Visitor",1,0,0
"3388",2017-03-17,"1862981","Returning Visitor",1,0,0
"3389",2017-03-17,"1863031","New Visitor",1,0,0
"3390",2017-03-17,"1863061","Returning Visitor",1,0,0
"3391",2017-03-17,"1863081","Returning Visitor",1,0,0
"3392",2017-03-17,"1863121","Returning Visitor",1,0,0
"3393",2017-03-17,"1863141","Returning Visitor",1,0,0
"3394",2017-03-17,"1863151","Returning Visitor",1,0,0
"3395",2017-03-17,"1863201","Returning Visitor",1,0,0
"3396",2017-03-17,"1863261","Returning Visitor",1,0,0
"3397",2017-03-17,"1863311","New Visitor",1,0,0
"3398",2017-03-17,"1863331","Returning Visitor",1,0,0
"3399",2017-03-17,"1863361","Returning Visitor",1,1,0
"3400",2017-03-17,"1863401","New Visitor",1,0,0
"3401",2017-03-17,"1863421","Returning Visitor",1,0,0
"3402",2017-03-17,"1863441","New Visitor",1,0,0
"3403",2017-03-17,"1863521","New Visitor",1,0,0
"3404",2017-03-17,"1863531","Returning Visitor",1,0,0
"3405",2017-03-17,"1863541","Returning Visitor",1,0,0
"3406",2017-03-17,"1863561","Returning Visitor",1,0,0
"3407",2017-03-17,"1863571","Returning Visitor",1,0,0
"3408",2017-03-17,"1863611","New Visitor",1,0,0
"3409",2017-03-17,"1863621","Returning Visitor",1,0,0
"3410",2017-03-17,"1863631","New Visitor",1,0,0
"3411",2017-03-17,"1863651","New Visitor",1,0,0
"3412",2017-03-17,"1863661","New Visitor",1,0,0
"3413",2017-03-17,"1863681","New Visitor",1,0,0
"3414",2017-03-17,"1863691","Returning Visitor",1,0,0
"3415",2017-03-17,"1863701","Returning Visitor",1,0,0
"3416",2017-03-17,"1863711","New Visitor",1,0,0
"3417",2017-03-17,"1863721","Returning Visitor",1,0,0
"3418",2017-03-17,"1863731","New Visitor",1,0,0
"3419",2017-03-17,"1863841","Returning Visitor",1,0,0
"3420",2017-03-17,"1863851","Returning Visitor",1,0,0
"3421",2017-03-17,"1863871","New Visitor",1,0,0
"3422",2017-03-17,"1863901","Returning Visitor",1,0,0
"3423",2017-03-17,"1864021","Returning Visitor",1,0,0
"3424",2017-03-17,"1864051","New Visitor",1,0,0
"3425",2017-03-17,"1864081","Returning Visitor",1,0,0
"3426",2017-03-17,"1864091","Returning Visitor",1,0,0
"3427",2017-03-17,"1864141","Returning Visitor",1,0,0
"3428",2017-03-17,"1864151","Returning Visitor",1,0,0
"3429",2017-03-17,"1864171","Returning Visitor",1,0,0
"3430",2017-03-17,"1864231","New Visitor",1,0,0
"3431",2017-03-17,"1864251","New Visitor",1,0,0
"3432",2017-03-17,"1864261","Returning Visitor",1,0,0
"3433",2017-03-17,"1864291","Returning Visitor",1,0,0
"3434",2017-03-17,"1864321","Returning Visitor",1,0,0
"3435",2017-03-17,"1864341","New Visitor",1,0,0
"3436",2017-03-17,"1864361","Returning Visitor",1,1,0
"3437",2017-03-17,"1864391","Returning Visitor",1,0,0
"3438",2017-03-17,"1864401","New Visitor",1,0,0
"3439",2017-03-17,"1864421","Returning Visitor",1,0,0
"3440",2017-03-17,"1864431","Returning Visitor",1,0,0
"3441",2017-03-17,"1864441","Returning Visitor",1,0,0
"3442",2017-03-17,"1864461","Returning Visitor",1,0,0
"3443",2017-03-17,"1864531","Returning Visitor",1,0,0
"3444",2017-03-17,"1864561","New Visitor",1,0,0
"3445",2017-03-17,"1864581","Returning Visitor",1,0,0
"3446",2017-03-17,"1864611","New Visitor",1,0,0
"3447",2017-03-17,"1864621","Returning Visitor",1,0,0
"3448",2017-03-17,"1864641","Returning Visitor",1,0,0
"3449",2017-03-17,"1864651","Returning Visitor",1,0,0
"3450",2017-03-17,"1864661","New Visitor",1,0,0
"3451",2017-03-17,"1864671","Returning Visitor",1,0,0
"3452",2017-03-17,"1864681","New Visitor",1,0,0
"3453",2017-03-17,"1864721","Returning Visitor",1,0,0
"3454",2017-03-17,"1864731","Returning Visitor",1,0,0
"3455",2017-03-17,"1864741","Returning Visitor",1,0,0
"3456",2017-03-17,"1864751","Returning Visitor",1,0,0
"3457",2017-03-17,"1864761","Returning Visitor",1,0,0
"3458",2017-03-17,"1864771","New Visitor",1,0,0
"3459",2017-03-17,"1864791","Returning Visitor",1,0,0
"3460",2017-03-17,"1864811","New Visitor",1,0,0
"3461",2017-03-17,"1864841","Returning Visitor",1,0,0
"3462",2017-03-17,"1864851","Returning Visitor",1,0,0
"3463",2017-03-17,"1864861","New Visitor",1,0,0
"3464",2017-03-17,"1864871","New Visitor",1,0,0
"3465",2017-03-17,"1864891","Returning Visitor",1,0,0
"3466",2017-03-17,"1864931","Returning Visitor",1,0,0
"3467",2017-03-17,"1864951","New Visitor",1,0,0
"3468",2017-03-17,"1864981","New Visitor",1,0,0
"3469",2017-03-17,"1865011","Returning Visitor",1,0,0
"3470",2017-03-17,"1865031","Returning Visitor",1,0,0
"3471",2017-03-17,"1865041","Returning Visitor",1,0,0
"3472",2017-03-17,"1865191","Returning Visitor",1,0,0
"3473",2017-03-17,"1865231","Returning Visitor",1,0,0
"3474",2017-03-17,"1865241","New Visitor",1,0,0
"3475",2017-03-17,"1865271","Returning Visitor",1,0,0
"3476",2017-03-17,"1865311","Returning Visitor",1,0,0
"3477",2017-03-17,"1865331","New Visitor",1,0,0
"3478",2017-03-17,"1865391","Returning Visitor",1,0,0
"3479",2017-03-17,"1865461","Returning Visitor",1,0,0
"3480",2017-03-17,"1865481","Returning Visitor",1,0,0
"3481",2017-03-17,"1865531","New Visitor",1,0,0
"3482",2017-03-17,"1865561","Returning Visitor",1,0,0
"3483",2017-03-17,"1865591","New Visitor",1,0,0
"3484",2017-03-17,"1865621","Returning Visitor",1,0,0
"3485",2017-03-17,"1865631","New Visitor",1,0,0
"3486",2017-03-17,"1865641","New Visitor",1,0,0
"3487",2017-03-17,"1865661","Returning Visitor",1,0,0
"3488",2017-03-17,"1865691","Returning Visitor",1,0,0
"3489",2017-03-17,"1865711","Returning Visitor",1,0,0
"3490",2017-03-17,"1865721","Returning Visitor",1,0,0
"3491",2017-03-17,"1865741","Returning Visitor",1,0,0
"3492",2017-03-17,"1865761","Returning Visitor",1,0,0
"3493",2017-03-17,"1865781","New Visitor",1,0,0
"3494",2017-03-17,"1865841","Returning Visitor",1,0,0
"3495",2017-03-17,"1865851","New Visitor",1,0,0
"3496",2017-03-17,"1865871","New Visitor",1,0,0
"3497",2017-03-17,"1865891","New Visitor",1,0,0
"3498",2017-03-17,"1865901","Returning Visitor",1,0,0
"3499",2017-03-17,"1865961","Returning Visitor",1,0,0
"3500",2017-03-17,"1865981","Returning Visitor",1,0,0
"3501",2017-03-17,"1865991","Returning Visitor",1,0,0
"3502",2017-03-17,"1866031","Returning Visitor",1,0,0
"3503",2017-03-17,"1866041","Returning Visitor",1,0,0
"3504",2017-03-17,"1866081","Returning Visitor",1,0,0
"3505",2017-03-17,"1866091","New Visitor",1,0,0
"3506",2017-03-17,"1866101","Returning Visitor",1,0,0
"3507",2017-03-17,"1866111","New Visitor",1,0,0
"3508",2017-03-17,"1866121","Returning Visitor",1,0,0
"3509",2017-03-17,"1866131","Returning Visitor",1,0,0
"3510",2017-03-17,"1866141","New Visitor",1,0,0
"3511",2017-03-17,"1866191","New Visitor",1,0,0
"3512",2017-03-17,"1866221","New Visitor",2,0,0
"3513",2017-03-17,"1866271","Returning Visitor",1,0,0
"3514",2017-03-17,"1866291","New Visitor",1,0,0
"3515",2017-03-17,"1866321","Returning Visitor",1,0,0
"3516",2017-03-17,"1866331","Returning Visitor",1,0,0
"3517",2017-03-17,"1866341","New Visitor",1,0,0
"3518",2017-03-17,"1866351","Returning Visitor",1,1,0
"3519",2017-03-17,"1866381","Returning Visitor",1,0,0
"3520",2017-03-17,"1866391","New Visitor",1,0,0
"3521",2017-03-17,"1866401","New Visitor",1,0,0
"3522",2017-03-17,"1866421","Returning Visitor",1,0,0
"3523",2017-03-17,"1866451","Returning Visitor",1,0,0
"3524",2017-03-17,"1866471","Returning Visitor",1,0,0
"3525",2017-03-17,"1866561","New Visitor",1,0,0
"3526",2017-03-17,"1866601","Returning Visitor",1,0,0
"3527",2017-03-17,"1866611","New Visitor",1,0,0
"3528",2017-03-17,"1866661","Returning Visitor",1,0,0
"3529",2017-03-17,"1866711","Returning Visitor",1,0,0
"3530",2017-03-17,"1866721","Returning Visitor",1,0,0
"3531",2017-03-17,"1866731","Returning Visitor",1,0,0
"3532",2017-03-17,"1866771","Returning Visitor",1,0,0
"3533",2017-03-17,"1866921","Returning Visitor",1,0,0
"3534",2017-03-17,"1866951","Returning Visitor",1,0,0
"3535",2017-03-17,"1866961","Returning Visitor",1,0,0
"3536",2017-03-17,"1867031","New Visitor",1,0,0
"3537",2017-03-17,"1867181","New Visitor",1,0,0
"3538",2017-03-17,"1867201","Returning Visitor",1,0,0
"3539",2017-03-17,"1867261","Returning Visitor",1,0,0
"3540",2017-03-17,"1867291","Returning Visitor",1,0,0
"3541",2017-03-17,"1867301","Returning Visitor",1,0,0
"3542",2017-03-17,"1867341","New Visitor",1,0,0
"3543",2017-03-17,"1867351","Returning Visitor",1,0,0
"3544",2017-03-17,"1867391","New Visitor",1,0,0
"3545",2017-03-17,"1867431","Returning Visitor",1,0,0
"3546",2017-03-17,"1867451","Returning Visitor",1,0,0
"3547",2017-03-17,"1867511","New Visitor",1,0,0
"3548",2017-03-17,"1867521","Returning Visitor",1,0,0
"3549",2017-03-17,"1867701","Returning Visitor",1,0,0
"3550",2017-03-17,"1867721","Returning Visitor",1,0,0
"3551",2017-03-17,"1867751","New Visitor",1,0,0
"3552",2017-03-17,"1867761","Returning Visitor",1,0,0
"3553",2017-03-17,"1867791","New Visitor",1,0,0
"3554",2017-03-17,"1867801","Returning Visitor",1,0,0
"3555",2017-03-17,"1867821","Returning Visitor",1,0,0
"3556",2017-03-17,"1867831","Returning Visitor",1,0,0
"3557",2017-03-17,"1867861","Returning Visitor",1,0,0
"3558",2017-03-17,"1867911","New Visitor",1,0,0
"3559",2017-03-17,"1867941","Returning Visitor",1,0,0
"3560",2017-03-17,"1867991","Returning Visitor",1,0,0
"3561",2017-03-17,"1868011","Returning Visitor",1,0,0
"3562",2017-03-17,"1868081","Returning Visitor",1,0,0
"3563",2017-03-17,"1868111","New Visitor",1,0,0
"3564",2017-03-17,"1868121","New Visitor",1,0,0
"3565",2017-03-17,"1868151","Returning Visitor",1,0,0
"3566",2017-03-17,"1868161","Returning Visitor",1,0,0
"3567",2017-03-17,"1868171","Returning Visitor",1,0,0
"3568",2017-03-17,"1868181","Returning Visitor",1,0,0
"3569",2017-03-17,"1868211","Returning Visitor",1,0,0
"3570",2017-03-17,"1868291","Returning Visitor",1,0,0
"3571",2017-03-17,"1868331","New Visitor",1,0,0
"3572",2017-03-17,"1868461","Returning Visitor",1,0,0
"3573",2017-03-17,"1868481","New Visitor",1,0,0
"3574",2017-03-17,"1868491","New Visitor",1,0,0
"3575",2017-03-17,"1868501","Returning Visitor",1,0,0
"3576",2017-03-17,"1868531","Returning Visitor",1,0,0
"3577",2017-03-17,"1868551","Returning Visitor",1,0,0
"3578",2017-03-17,"1868621","Returning Visitor",1,0,0
"3579",2017-03-17,"1868631","New Visitor",1,0,0
"3580",2017-03-17,"1868641","Returning Visitor",1,0,0
"3581",2017-03-17,"1868691","New Visitor",1,0,0
"3582",2017-03-17,"1868701","New Visitor",1,0,0
"3583",2017-03-17,"1868781","Returning Visitor",1,0,0
"3584",2017-03-17,"1868821","Returning Visitor",1,0,0
"3585",2017-03-17,"1868831","Returning Visitor",1,0,0
"3586",2017-03-17,"1868851","Returning Visitor",1,0,0
"3587",2017-03-17,"1868871","New Visitor",1,0,0
"3588",2017-03-17,"1868881","Returning Visitor",1,0,0
"3589",2017-03-17,"1868891","Returning Visitor",1,0,0
"3590",2017-03-17,"1868901","New Visitor",1,0,0
"3591",2017-03-17,"1868921","New Visitor",1,0,0
"3592",2017-03-17,"1868971","New Visitor",1,0,0
"3593",2017-03-17,"1868981","New Visitor",1,0,0
"3594",2017-03-17,"1869011","Returning Visitor",1,0,0
"3595",2017-03-17,"1869021","Returning Visitor",1,0,0
"3596",2017-03-17,"1869031","Returning Visitor",1,0,0
"3597",2017-03-17,"1869101","New Visitor",1,0,0
"3598",2017-03-17,"1869161","Returning Visitor",1,0,0
"3599",2017-03-17,"1869171","New Visitor",1,0,0
"3600",2017-03-17,"1869211","Returning Visitor",1,0,0
"3601",2017-03-17,"1869221","Returning Visitor",1,0,0
"3602",2017-03-17,"1869231","Returning Visitor",1,0,0
"3603",2017-03-17,"1869251","Returning Visitor",1,0,0
"3604",2017-03-17,"1869261","New Visitor",1,0,0
"3605",2017-03-17,"1869271","Returning Visitor",1,0,0
"3606",2017-03-17,"1869281","Returning Visitor",1,0,0
"3607",2017-03-17,"1869291","Returning Visitor",1,0,0
"3608",2017-03-17,"1869321","Returning Visitor",1,0,0
"3609",2017-03-17,"1869361","Returning Visitor",1,0,0
"3610",2017-03-17,"1869381","Returning Visitor",1,0,0
"3611",2017-03-17,"1869401","Returning Visitor",1,0,0
"3612",2017-03-17,"1869411","Returning Visitor",1,0,0
"3613",2017-03-17,"1869421","Returning Visitor",1,0,0
"3614",2017-03-17,"1869431","Returning Visitor",1,0,0
"3615",2017-03-17,"1869441","Returning Visitor",1,0,0
"3616",2017-03-17,"1869451","New Visitor",1,0,0
"3617",2017-03-17,"1869461","New Visitor",1,0,0
"3618",2017-03-17,"1869481","New Visitor",1,0,0
"3619",2017-03-17,"1869491","Returning Visitor",1,0,0
"3620",2017-03-17,"1869541","New Visitor",1,0,0
"3621",2017-03-17,"1869561","Returning Visitor",1,0,0
"3622",2017-03-17,"1869571","Returning Visitor",1,0,0
"3623",2017-03-17,"1869641","New Visitor",1,0,0
"3624",2017-03-17,"1869671","New Visitor",1,0,0
"3625",2017-03-17,"1869681","New Visitor",1,0,0
"3626",2017-03-17,"1869731","Returning Visitor",1,0,0
"3627",2017-03-17,"1869801","New Visitor",1,0,0
"3628",2017-03-17,"1869831","Returning Visitor",1,0,0
"3629",2017-03-17,"1869841","New Visitor",1,0,0
"3630",2017-03-17,"1869851","New Visitor",1,0,0
"3631",2017-03-17,"1869851","Returning Visitor",1,2,0
"3632",2017-03-17,"1869881","Returning Visitor",1,0,0
"3633",2017-03-17,"1869901","Returning Visitor",1,0,0
"3634",2017-03-17,"1869941","Returning Visitor",1,0,0
"3635",2017-03-17,"1869951","Returning Visitor",1,0,0
"3636",2017-03-17,"1869971","Returning Visitor",1,0,0
"3637",2017-03-17,"1869981","Returning Visitor",1,0,0
"3638",2017-03-17,"1870051","New Visitor",1,0,0
"3639",2017-03-17,"1870061","Returning Visitor",1,0,0
"3640",2017-03-17,"1870081","Returning Visitor",1,0,0
"3641",2017-03-17,"1870111","Returning Visitor",1,0,0
"3642",2017-03-17,"1870121","New Visitor",1,0,0
"3643",2017-03-17,"1870131","New Visitor",1,0,0
"3644",2017-03-17,"1870141","Returning Visitor",1,0,0
"3645",2017-03-17,"1870151","Returning Visitor",1,0,0
"3646",2017-03-17,"1870161","Returning Visitor",1,0,0
"3647",2017-03-17,"1870171","Returning Visitor",1,0,0
"3648",2017-03-17,"1870181","Returning Visitor",1,0,0
"3649",2017-03-17,"1870191","Returning Visitor",1,0,0
"3650",2017-03-17,"1870231","Returning Visitor",1,0,0
"3651",2017-03-17,"1870251","New Visitor",1,0,0
"3652",2017-03-17,"1870271","Returning Visitor",1,0,0
"3653",2017-03-17,"1870351","Returning Visitor",1,0,0
"3654",2017-03-17,"1870361","Returning Visitor",1,0,0
"3655",2017-03-17,"1870441","New Visitor",1,0,0
"3656",2017-03-17,"1870451","New Visitor",1,0,0
"3657",2017-03-17,"1870461","Returning Visitor",1,0,0
"3658",2017-03-17,"1870481","New Visitor",1,0,0
"3659",2017-03-17,"1870491","Returning Visitor",1,0,0
"3660",2017-03-17,"1870541","Returning Visitor",1,0,0
"3661",2017-03-17,"1870561","Returning Visitor",1,0,0
"3662",2017-03-17,"1870571","Returning Visitor",1,0,0
