,date,transactionId,hour of the day,dayOfWeekName,users,sessions,pageviews
3984,17-03-2017,1878031,15,Friday,1,0,0
3985,17-03-2017,1878061,15,Friday,1,0,0
3986,17-03-2017,1878071,15,Friday,1,0,0
3987,17-03-2017,1878101,15,Friday,1,0,0
3988,17-03-2017,1878111,15,Friday,1,0,0
3989,17-03-2017,1878141,15,Friday,1,0,0
3990,17-03-2017,1878171,15,Friday,1,0,0
3991,17-03-2017,1878181,15,Friday,1,0,0
3992,17-03-2017,1878211,15,Friday,1,0,0
3993,17-03-2017,1878301,15,Friday,1,0,0
3994,17-03-2017,1878311,15,Friday,1,0,0
3995,17-03-2017,1878341,15,Friday,1,0,0
3996,17-03-2017,1878401,15,Friday,1,0,0
3997,17-03-2017,1878441,15,Friday,1,0,0
3998,17-03-2017,1878471,15,Friday,1,0,0
3999,17-03-2017,1878481,15,Friday,1,0,0
4000,17-03-2017,1878561,15,Friday,1,0,0
4001,17-03-2017,1878591,15,Friday,1,0,0
4002,17-03-2017,1878651,15,Friday,1,0,0
4003,17-03-2017,1878681,15,Friday,1,0,0
4004,17-03-2017,1878691,15,Friday,1,0,0
4005,17-03-2017,1878701,15,Friday,1,0,0
4006,17-03-2017,1878701,16,Friday,1,0,0
4007,17-03-2017,1878731,15,Friday,1,0,0
4008,17-03-2017,1878741,15,Friday,1,0,0
4009,17-03-2017,1878761,15,Friday,1,0,0
4010,17-03-2017,1878771,15,Friday,1,0,0
4011,17-03-2017,1878781,15,Friday,1,0,0
4012,17-03-2017,1878791,15,Friday,1,0,0
4013,17-03-2017,1878841,15,Friday,1,0,0
4014,17-03-2017,1878851,15,Friday,1,0,0
4015,17-03-2017,1878861,15,Friday,1,0,0
4016,17-03-2017,1878881,15,Friday,1,0,0
4017,17-03-2017,1878901,15,Friday,1,0,0
4018,17-03-2017,1878951,15,Friday,1,0,0
4019,17-03-2017,1878971,15,Friday,1,0,0
4020,17-03-2017,1878981,15,Friday,1,0,0
4021,17-03-2017,1878991,15,Friday,1,0,0
4022,17-03-2017,1879011,15,Friday,1,0,0
4023,17-03-2017,1879031,15,Friday,1,0,0
4024,17-03-2017,1879061,15,Friday,1,0,0
4025,17-03-2017,1879091,15,Friday,1,0,0
4026,17-03-2017,1879141,15,Friday,1,0,0
4027,17-03-2017,1879151,15,Friday,1,0,0
4028,17-03-2017,1879161,15,Friday,1,0,0
4029,17-03-2017,1879171,15,Friday,1,0,0
4030,17-03-2017,1879211,15,Friday,1,0,0
4031,17-03-2017,1879231,15,Friday,1,0,0
4032,17-03-2017,1879241,15,Friday,1,0,0
4033,17-03-2017,1879291,15,Friday,1,0,0
4034,17-03-2017,1879301,15,Friday,1,0,0
4035,17-03-2017,1879311,15,Friday,1,0,0
4036,17-03-2017,1879361,15,Friday,1,0,0
4037,17-03-2017,1879371,15,Friday,1,0,0
4038,17-03-2017,1879381,15,Friday,1,0,0
4039,17-03-2017,1879401,15,Friday,1,0,0
4040,17-03-2017,1879411,15,Friday,1,0,0
4041,17-03-2017,1879421,15,Friday,1,0,0
4042,17-03-2017,1879431,15,Friday,1,0,0
4043,17-03-2017,1879461,15,Friday,1,0,0
4044,17-03-2017,1879471,15,Friday,1,0,0
4045,17-03-2017,1879541,15,Friday,1,0,0
4046,17-03-2017,1879561,15,Friday,1,0,0
4047,17-03-2017,1879631,15,Friday,1,0,0
4048,17-03-2017,1879641,15,Friday,1,0,0
4049,17-03-2017,1879651,15,Friday,1,0,0
4050,17-03-2017,1879661,15,Friday,1,0,0
4051,17-03-2017,1879731,15,Friday,1,0,0
4052,17-03-2017,1879741,15,Friday,1,0,0
4053,17-03-2017,1879771,15,Friday,1,0,0
4054,17-03-2017,1879801,15,Friday,1,0,0
4055,17-03-2017,1879811,15,Friday,1,0,0
4056,17-03-2017,1879821,15,Friday,1,0,0
4057,17-03-2017,1879851,15,Friday,1,0,0
4058,17-03-2017,1879871,15,Friday,1,0,0
4059,17-03-2017,1879901,15,Friday,1,0,0
4060,17-03-2017,1879921,15,Friday,1,0,0
4061,17-03-2017,1879931,15,Friday,1,0,0
4062,17-03-2017,1879941,15,Friday,1,0,0
4063,17-03-2017,1879951,15,Friday,1,0,0
4064,17-03-2017,1880021,15,Friday,1,0,0
4065,17-03-2017,1880031,15,Friday,1,0,0
4066,17-03-2017,1880041,15,Friday,1,0,0
4067,17-03-2017,1880051,15,Friday,1,0,0
4068,17-03-2017,1880091,15,Friday,1,0,0
4069,17-03-2017,1880101,15,Friday,1,0,0
4070,17-03-2017,1880141,15,Friday,1,0,0
4071,17-03-2017,1880171,15,Friday,1,0,0
4072,17-03-2017,1880211,15,Friday,1,0,0
4073,17-03-2017,1880231,15,Friday,1,0,0
4074,17-03-2017,1880251,15,Friday,1,0,0
4075,17-03-2017,1880261,15,Friday,1,0,0
4076,17-03-2017,1880311,15,Friday,1,0,0
4077,17-03-2017,1880331,15,Friday,1,0,0
4078,17-03-2017,1880341,15,Friday,1,0,0
4079,17-03-2017,1880371,15,Friday,1,0,0
4080,17-03-2017,1880381,15,Friday,1,0,0
4081,17-03-2017,1880391,15,Friday,1,0,0
4082,17-03-2017,1880451,15,Friday,1,0,0
4083,17-03-2017,1880471,15,Friday,1,0,0
4084,17-03-2017,1880491,15,Friday,1,0,0
4085,17-03-2017,1880521,15,Friday,1,0,0
4086,17-03-2017,1880551,15,Friday,1,0,0
4087,17-03-2017,1880571,15,Friday,1,0,0
4088,17-03-2017,1880581,15,Friday,1,0,0
4089,17-03-2017,1880601,15,Friday,1,0,0
4090,17-03-2017,1880621,15,Friday,1,0,0
4091,17-03-2017,1880661,15,Friday,1,0,0
4092,17-03-2017,1880671,15,Friday,1,0,0
4093,17-03-2017,1880681,15,Friday,1,0,0
4094,17-03-2017,1880701,15,Friday,1,0,0
4095,17-03-2017,1880711,15,Friday,1,0,0
4096,17-03-2017,1880721,15,Friday,1,0,0
4097,17-03-2017,1880751,15,Friday,1,0,0
4098,17-03-2017,1880771,15,Friday,1,0,0
4099,17-03-2017,1880801,15,Friday,1,0,0
4100,17-03-2017,1880821,15,Friday,1,0,0
4101,17-03-2017,1880841,15,Friday,1,0,0
4102,17-03-2017,1880891,15,Friday,1,0,0
4103,17-03-2017,1880901,15,Friday,1,0,0
4104,17-03-2017,1880921,15,Friday,1,0,0
4105,17-03-2017,1880951,15,Friday,1,0,0
4106,17-03-2017,1881041,15,Friday,1,0,0
4107,17-03-2017,1881061,15,Friday,1,0,0
4108,17-03-2017,1881081,15,Friday,1,0,0
4109,17-03-2017,1881121,15,Friday,1,0,0
4110,17-03-2017,1881141,15,Friday,1,0,0
4111,17-03-2017,1881151,15,Friday,1,0,0
4112,17-03-2017,1881161,15,Friday,1,0,0
4113,17-03-2017,1881171,15,Friday,1,0,0
4114,17-03-2017,1881181,15,Friday,1,0,0
4115,17-03-2017,1881211,15,Friday,1,0,0
4116,17-03-2017,1881291,15,Friday,1,0,0
4117,17-03-2017,1881331,15,Friday,1,0,0
4118,17-03-2017,1881341,15,Friday,1,0,0
4119,17-03-2017,1881411,15,Friday,1,0,0
4120,17-03-2017,1881431,15,Friday,1,0,0
4121,17-03-2017,1881471,15,Friday,1,0,0
4122,17-03-2017,1881481,15,Friday,1,0,0
4123,17-03-2017,1881491,15,Friday,1,0,0
4124,17-03-2017,1881541,15,Friday,1,0,0
4125,17-03-2017,1881551,15,Friday,1,0,0
4126,17-03-2017,1881561,15,Friday,1,0,0
4127,17-03-2017,1881561,22,Friday,1,0,0
4128,17-03-2017,1881571,15,Friday,1,0,0
4129,17-03-2017,1881601,15,Friday,1,0,0
4130,17-03-2017,1881631,15,Friday,1,0,0
4131,17-03-2017,1881641,15,Friday,1,0,0
4132,17-03-2017,1881671,15,Friday,1,0,0
4133,17-03-2017,1881711,15,Friday,1,0,0
4134,17-03-2017,1881741,15,Friday,1,0,0
4135,17-03-2017,1881761,15,Friday,1,0,0
4136,17-03-2017,1881761,16,Friday,1,0,0
4137,17-03-2017,1881771,15,Friday,1,0,0
4138,17-03-2017,1881781,15,Friday,1,0,0
4139,17-03-2017,1881831,15,Friday,1,0,0
4140,17-03-2017,1881861,15,Friday,1,0,0
4141,17-03-2017,1881871,15,Friday,1,0,0
4142,17-03-2017,1882021,15,Friday,1,0,0
4143,17-03-2017,1882051,15,Friday,1,0,0
4144,17-03-2017,1882061,15,Friday,1,0,0
4145,17-03-2017,1882071,15,Friday,1,0,0
4146,17-03-2017,1882081,15,Friday,1,0,0
4147,17-03-2017,1882091,15,Friday,1,0,0
4148,17-03-2017,1882101,15,Friday,1,0,0
4149,17-03-2017,1882111,15,Friday,1,0,0
4150,17-03-2017,1882131,15,Friday,1,0,0
4151,17-03-2017,1882141,15,Friday,1,0,0
4152,17-03-2017,1882151,15,Friday,1,0,0
4153,17-03-2017,1882171,15,Friday,1,0,0
4154,17-03-2017,1882211,15,Friday,1,0,0
4155,17-03-2017,1882221,15,Friday,1,0,0
4156,17-03-2017,1882241,15,Friday,1,0,0
4157,17-03-2017,1882251,15,Friday,1,0,0
4158,17-03-2017,1882271,15,Friday,1,0,0
4159,17-03-2017,1882281,15,Friday,1,0,0
4160,17-03-2017,1882351,15,Friday,1,0,0
4161,17-03-2017,1882371,15,Friday,1,0,0
4162,17-03-2017,1882401,15,Friday,1,0,0
4163,17-03-2017,1882411,15,Friday,1,0,0
4164,17-03-2017,1882421,15,Friday,1,0,0
4165,17-03-2017,1882491,15,Friday,1,0,0
4166,17-03-2017,1882521,15,Friday,1,0,0
4167,17-03-2017,1882541,15,Friday,1,0,0
4168,17-03-2017,1882581,15,Friday,1,0,0
4169,17-03-2017,1882591,15,Friday,1,0,0
4170,17-03-2017,1882601,15,Friday,1,0,0
4171,17-03-2017,1882611,15,Friday,1,0,0
4172,17-03-2017,1882621,15,Friday,1,0,0
4173,17-03-2017,1882631,15,Friday,1,0,0
4174,17-03-2017,1882651,15,Friday,1,0,0
4175,17-03-2017,1882651,16,Friday,1,0,0
4176,17-03-2017,1882661,15,Friday,1,0,0
4177,17-03-2017,1882671,15,Friday,1,0,0
4178,17-03-2017,1882761,15,Friday,1,0,0
4179,17-03-2017,1882781,15,Friday,1,0,0
4180,17-03-2017,1882801,15,Friday,1,0,0
4181,17-03-2017,1882811,15,Friday,1,0,0
4182,17-03-2017,1882811,17,Friday,1,0,0
4183,17-03-2017,1882831,15,Friday,1,0,0
4184,17-03-2017,1882871,15,Friday,1,0,0
4185,17-03-2017,1882881,15,Friday,1,0,0
4186,17-03-2017,1882891,15,Friday,1,0,0
4187,17-03-2017,1882901,15,Friday,1,0,0
4188,17-03-2017,1882931,15,Friday,1,0,0
4189,17-03-2017,1882941,15,Friday,1,0,0
4190,17-03-2017,1883131,15,Friday,1,0,0
4191,17-03-2017,1883151,15,Friday,1,0,0
4192,17-03-2017,1883231,15,Friday,1,0,0
4193,17-03-2017,1883271,15,Friday,1,0,0
4194,17-03-2017,1883341,15,Friday,1,0,0
4195,17-03-2017,1883421,15,Friday,1,0,0
4196,17-03-2017,1883431,15,Friday,1,0,0
4197,17-03-2017,1883471,15,Friday,1,0,0
4198,17-03-2017,1883491,15,Friday,1,0,0
4199,17-03-2017,1883531,15,Friday,1,0,0
4200,17-03-2017,1883531,22,Friday,1,0,0
4201,17-03-2017,1883601,15,Friday,1,0,0
4202,17-03-2017,1883681,15,Friday,1,0,0
4203,17-03-2017,1883711,15,Friday,1,0,0
4204,17-03-2017,1883731,15,Friday,1,0,0
4205,17-03-2017,1883771,15,Friday,1,0,0
4206,17-03-2017,1883781,15,Friday,1,0,0
4207,17-03-2017,1883801,15,Friday,1,0,0
4208,17-03-2017,1883831,15,Friday,1,0,0
4209,17-03-2017,1883841,15,Friday,1,0,0
4210,17-03-2017,1883851,15,Friday,1,0,0
4211,17-03-2017,1883861,15,Friday,1,0,0
4212,17-03-2017,1883891,15,Friday,1,0,0
4213,17-03-2017,1883901,15,Friday,1,0,0
4214,17-03-2017,1883921,15,Friday,1,0,0
4215,17-03-2017,1883981,15,Friday,1,0,0
4216,17-03-2017,1883991,15,Friday,1,0,0
4217,17-03-2017,1884021,15,Friday,1,0,0
4218,17-03-2017,1884051,15,Friday,1,0,0
4219,17-03-2017,1884061,15,Friday,1,0,0
4220,17-03-2017,1884081,15,Friday,1,0,0
4221,17-03-2017,1884091,15,Friday,1,0,0
4222,17-03-2017,1884111,15,Friday,1,0,0
4223,17-03-2017,1884151,15,Friday,1,0,0
4224,17-03-2017,1884181,15,Friday,1,0,0
4225,17-03-2017,1884191,15,Friday,1,0,0
4226,17-03-2017,1884231,15,Friday,1,0,0
4227,17-03-2017,1884321,15,Friday,1,0,0
4228,17-03-2017,1884411,15,Friday,1,0,0
4229,17-03-2017,1884431,15,Friday,1,0,0
4230,17-03-2017,1884451,15,Friday,1,0,0
4231,17-03-2017,1884491,15,Friday,1,0,0
4232,17-03-2017,1884521,15,Friday,1,0,0
4233,17-03-2017,1884531,15,Friday,1,0,0
4234,17-03-2017,1884541,15,Friday,1,0,0
4235,17-03-2017,1884551,15,Friday,1,0,0
4236,17-03-2017,1884571,15,Friday,1,0,0
4237,17-03-2017,1884691,15,Friday,1,0,0
4238,17-03-2017,1884711,15,Friday,1,0,0
4239,17-03-2017,1884731,15,Friday,1,0,0
4240,17-03-2017,1884741,15,Friday,1,0,0
4241,17-03-2017,1884751,15,Friday,1,0,0
4242,17-03-2017,1884761,15,Friday,1,0,0
4243,17-03-2017,1884801,15,Friday,1,0,0
4244,17-03-2017,1884811,15,Friday,1,0,0
4245,17-03-2017,1884821,15,Friday,1,0,0
4246,17-03-2017,1884831,15,Friday,1,0,0
4247,17-03-2017,1884841,15,Friday,1,0,0
4248,17-03-2017,1884861,15,Friday,1,0,0
4249,17-03-2017,1884881,15,Friday,1,0,0
4250,17-03-2017,1884891,15,Friday,1,0,0
4251,17-03-2017,1884911,15,Friday,1,0,0
4252,17-03-2017,1884931,15,Friday,1,0,0
4253,17-03-2017,1884941,15,Friday,1,0,0
4254,17-03-2017,1885051,15,Friday,1,0,0
4255,17-03-2017,1885061,15,Friday,1,0,0
4256,17-03-2017,1885081,15,Friday,1,0,0
4257,17-03-2017,1885091,15,Friday,1,0,0
4258,17-03-2017,1885121,15,Friday,1,0,0
4259,17-03-2017,1885151,15,Friday,1,0,0
4260,17-03-2017,1885171,15,Friday,1,0,0
4261,17-03-2017,1885201,15,Friday,1,0,0
4262,17-03-2017,1885211,15,Friday,1,0,0
4263,17-03-2017,1885221,15,Friday,1,0,0
4264,17-03-2017,1885251,15,Friday,1,0,0
4265,17-03-2017,1885291,15,Friday,1,0,0
4266,17-03-2017,1885331,15,Friday,1,0,0
4267,17-03-2017,1885351,15,Friday,1,0,0
4268,17-03-2017,1885361,15,Friday,1,0,0
4269,17-03-2017,1885381,15,Friday,1,0,0
4270,17-03-2017,1885411,15,Friday,1,0,0
4271,17-03-2017,1885421,15,Friday,1,0,0
4272,17-03-2017,1885431,15,Friday,1,0,0
4273,17-03-2017,1885471,15,Friday,1,0,0
4274,17-03-2017,1885531,15,Friday,1,0,0
4275,17-03-2017,1885541,15,Friday,1,0,0
4276,17-03-2017,1885561,15,Friday,1,0,0
4277,17-03-2017,1885571,15,Friday,1,0,0
4278,17-03-2017,1885581,15,Friday,1,0,0
4279,17-03-2017,1885611,15,Friday,1,0,0
4280,17-03-2017,1885621,15,Friday,1,0,0
4281,17-03-2017,1885631,15,Friday,1,0,0
4282,17-03-2017,1885651,15,Friday,1,0,0
4283,17-03-2017,1885661,15,Friday,1,0,0
4284,17-03-2017,1885681,15,Friday,1,0,0
4285,17-03-2017,1885711,15,Friday,1,0,0
4286,17-03-2017,1885721,15,Friday,1,0,0
4287,17-03-2017,1885751,15,Friday,1,0,0
4288,17-03-2017,1885761,15,Friday,1,0,0
4289,17-03-2017,1885771,15,Friday,1,0,0
4290,17-03-2017,1885831,15,Friday,1,0,0
4291,17-03-2017,1885851,15,Friday,1,0,0
4292,17-03-2017,1885871,15,Friday,1,0,0
4293,17-03-2017,1885881,15,Friday,1,0,0
4294,17-03-2017,1885911,15,Friday,1,0,0
4295,17-03-2017,1885921,15,Friday,1,0,0
4296,17-03-2017,1885951,15,Friday,1,0,0
4297,17-03-2017,1885961,15,Friday,1,0,0
4298,17-03-2017,1885971,15,Friday,1,0,0
4299,17-03-2017,1885981,15,Friday,1,0,0
4300,17-03-2017,1885991,15,Friday,1,0,0
4301,17-03-2017,1886041,15,Friday,1,0,0
4302,17-03-2017,1886071,15,Friday,1,0,0
4303,17-03-2017,1886081,15,Friday,1,0,0
4304,17-03-2017,1886091,15,Friday,1,0,0
4305,17-03-2017,1886101,15,Friday,1,0,0
4306,17-03-2017,1886181,15,Friday,1,0,0
4307,17-03-2017,1886211,15,Friday,1,0,0
4308,17-03-2017,1886221,15,Friday,1,0,0
4309,17-03-2017,1886231,15,Friday,1,0,0
4310,17-03-2017,1886241,15,Friday,1,0,0
4311,17-03-2017,1886271,15,Friday,1,0,0
4312,17-03-2017,1886291,15,Friday,1,0,0
4313,17-03-2017,1886321,15,Friday,1,0,0
4314,17-03-2017,1886351,15,Friday,1,0,0
4315,17-03-2017,1886371,15,Friday,1,0,0
4316,17-03-2017,1886401,15,Friday,1,0,0
4317,17-03-2017,1886421,15,Friday,1,0,0
4318,17-03-2017,1886431,15,Friday,1,0,0
4319,17-03-2017,1886441,15,Friday,1,0,0
4320,17-03-2017,1886511,15,Friday,1,0,0
4321,17-03-2017,1886521,15,Friday,1,0,0
4322,17-03-2017,1886531,15,Friday,1,0,0
4323,17-03-2017,1886541,15,Friday,1,0,0
4324,17-03-2017,1886601,15,Friday,1,0,0
4325,17-03-2017,1886641,15,Friday,1,0,0
4326,17-03-2017,1886661,15,Friday,1,0,0
4327,17-03-2017,1886681,15,Friday,1,0,0
4328,17-03-2017,1886711,15,Friday,1,0,0
4329,17-03-2017,1886731,15,Friday,1,0,0
4330,17-03-2017,1886751,15,Friday,1,0,0
4331,17-03-2017,1886781,15,Friday,1,0,0
4332,17-03-2017,1886811,15,Friday,1,0,0
4333,17-03-2017,1886861,15,Friday,1,0,0
4334,17-03-2017,1886891,15,Friday,1,0,0
4335,17-03-2017,1886911,15,Friday,1,0,0
4336,17-03-2017,1886951,15,Friday,1,0,0
4337,17-03-2017,1886971,15,Friday,1,0,0
4338,17-03-2017,1886981,15,Friday,1,0,0
4339,17-03-2017,1887031,15,Friday,1,0,0
4340,17-03-2017,1887051,15,Friday,1,0,0
4341,17-03-2017,1887081,15,Friday,1,0,0
4342,17-03-2017,1887101,15,Friday,1,0,0
4343,17-03-2017,1887111,15,Friday,1,0,0
4344,17-03-2017,1887121,15,Friday,1,0,0
4345,17-03-2017,1887141,15,Friday,1,0,0
4346,17-03-2017,1887151,15,Friday,1,0,0
4347,17-03-2017,1887171,15,Friday,1,0,0
4348,17-03-2017,1887181,15,Friday,1,0,0
4349,17-03-2017,1887191,15,Friday,1,0,0
4350,17-03-2017,1887201,15,Friday,1,0,0
4351,17-03-2017,1887211,15,Friday,1,0,0
4352,17-03-2017,1887251,15,Friday,1,0,0
4353,17-03-2017,1887271,15,Friday,1,0,0
4354,17-03-2017,1887291,15,Friday,1,0,0
4355,17-03-2017,1887401,15,Friday,1,0,0
4356,17-03-2017,1887431,15,Friday,1,0,0
4357,17-03-2017,1887471,15,Friday,1,0,0
4358,17-03-2017,1887511,15,Friday,1,0,0
4359,17-03-2017,1887541,15,Friday,1,0,0
4360,17-03-2017,1887551,15,Friday,1,0,0
4361,17-03-2017,1887581,15,Friday,1,0,0
4362,17-03-2017,1887581,18,Friday,1,0,0
4363,17-03-2017,1887591,15,Friday,1,0,0
4364,17-03-2017,1887611,15,Friday,1,0,0
4365,17-03-2017,1887621,15,Friday,1,0,0
4366,17-03-2017,1887641,15,Friday,1,0,0
4367,17-03-2017,1887671,15,Friday,1,0,0
4368,17-03-2017,1887681,15,Friday,1,0,0
4369,17-03-2017,1887711,15,Friday,1,0,0
4370,17-03-2017,1887731,15,Friday,1,0,0
4371,17-03-2017,1887741,15,Friday,1,0,0
4372,17-03-2017,1887771,15,Friday,1,0,0
4373,17-03-2017,1887791,15,Friday,1,0,0
4374,17-03-2017,1887801,15,Friday,1,0,0
4375,17-03-2017,1887811,15,Friday,1,0,0
4376,17-03-2017,1887821,15,Friday,1,0,0
4377,17-03-2017,1887831,15,Friday,1,0,0
4378,17-03-2017,1887891,15,Friday,1,0,0
4379,17-03-2017,1887901,15,Friday,1,0,0
4380,17-03-2017,1887911,15,Friday,1,0,0
4381,17-03-2017,1887921,15,Friday,1,0,0
4382,17-03-2017,1887931,15,Friday,1,0,0
4383,17-03-2017,1887951,15,Friday,1,0,0
4384,17-03-2017,1888001,15,Friday,1,0,0
4385,17-03-2017,1888011,15,Friday,1,0,0
4386,17-03-2017,1888041,15,Friday,1,0,0
4387,17-03-2017,1888051,15,Friday,1,0,0
4388,17-03-2017,1888081,15,Friday,1,0,0
4389,17-03-2017,1888091,15,Friday,1,0,0
4390,17-03-2017,1888111,15,Friday,1,0,0
4391,17-03-2017,1888181,15,Friday,1,0,0
4392,17-03-2017,1888241,15,Friday,1,0,0
4393,17-03-2017,1888251,15,Friday,1,0,0
4394,17-03-2017,1888301,15,Friday,1,0,0
4395,17-03-2017,1888311,15,Friday,1,0,0
4396,17-03-2017,1888341,15,Friday,1,0,0
4397,17-03-2017,1888351,15,Friday,1,0,0
4398,17-03-2017,1888371,15,Friday,1,0,0
4399,17-03-2017,1888381,15,Friday,1,0,0
4400,17-03-2017,1888391,15,Friday,1,0,0
4401,17-03-2017,1888401,15,Friday,1,0,0
4402,17-03-2017,1888441,15,Friday,1,0,0
4403,17-03-2017,1888461,15,Friday,1,0,0
4404,17-03-2017,1888481,15,Friday,1,0,0
4405,17-03-2017,1888491,15,Friday,1,0,0
4406,17-03-2017,1888521,15,Friday,1,0,0
4407,17-03-2017,1888541,15,Friday,1,0,0
4408,17-03-2017,1888551,15,Friday,1,0,0
4409,17-03-2017,1888581,15,Friday,1,0,0
4410,17-03-2017,1888611,15,Friday,1,0,0
4411,17-03-2017,1888631,15,Friday,1,0,0
4412,17-03-2017,1888641,15,Friday,1,0,0
4413,17-03-2017,1888661,15,Friday,1,0,0
4414,17-03-2017,1888681,15,Friday,1,0,0
4415,17-03-2017,1888701,15,Friday,1,0,0
4416,17-03-2017,1888711,15,Friday,1,0,0
4417,17-03-2017,1888731,15,Friday,1,0,0
4418,17-03-2017,1888751,15,Friday,1,0,0
4419,17-03-2017,1888771,15,Friday,1,0,0
4420,17-03-2017,1888811,15,Friday,1,0,0
4421,17-03-2017,1888821,15,Friday,1,0,0
4422,17-03-2017,1888841,15,Friday,1,0,0
4423,17-03-2017,1888941,15,Friday,1,0,0
4424,17-03-2017,1888991,15,Friday,1,0,0
4425,17-03-2017,1889041,15,Friday,1,0,0
4426,17-03-2017,1889101,15,Friday,1,0,0
4427,17-03-2017,1889131,15,Friday,1,0,0
4428,17-03-2017,1889181,15,Friday,1,0,0
4429,17-03-2017,1889221,15,Friday,1,0,0
4430,17-03-2017,1889311,15,Friday,1,0,0
4431,17-03-2017,1889361,15,Friday,1,0,0
4432,17-03-2017,1889421,15,Friday,1,0,0
4433,17-03-2017,1889461,15,Friday,1,0,0
4434,17-03-2017,1889491,15,Friday,1,0,0
4435,17-03-2017,1889501,15,Friday,1,0,0
4436,17-03-2017,1889521,15,Friday,1,0,0
4437,17-03-2017,1889551,15,Friday,1,0,0
4438,17-03-2017,1889561,15,Friday,1,0,0
4439,17-03-2017,1889581,15,Friday,1,0,0
4440,17-03-2017,1889651,15,Friday,1,0,0
4441,17-03-2017,1889661,15,Friday,1,0,0
4442,17-03-2017,1889721,15,Friday,1,0,0
4443,17-03-2017,1889751,15,Friday,1,0,0
4444,17-03-2017,1889761,15,Friday,1,0,0
4445,17-03-2017,1889771,15,Friday,1,0,0
4446,17-03-2017,1889781,15,Friday,1,0,0
4447,17-03-2017,1889811,15,Friday,1,0,0
4448,17-03-2017,1889871,15,Friday,1,0,0
4449,17-03-2017,1889901,15,Friday,1,0,0
4450,17-03-2017,1889921,15,Friday,1,0,0
4451,17-03-2017,1889941,15,Friday,1,0,0
4452,17-03-2017,1889951,15,Friday,1,0,0
4453,17-03-2017,1889981,15,Friday,1,0,0
4454,17-03-2017,1890011,15,Friday,1,0,0
4455,17-03-2017,1890021,15,Friday,1,0,0
4456,17-03-2017,1890081,15,Friday,1,0,0
4457,17-03-2017,1890091,15,Friday,1,0,0
4458,17-03-2017,1890101,15,Friday,1,0,0
4459,17-03-2017,1890141,15,Friday,1,0,0
4460,17-03-2017,1890181,15,Friday,1,0,0
4461,17-03-2017,1890201,15,Friday,1,0,0
4462,17-03-2017,1890211,15,Friday,1,0,0
4463,17-03-2017,1890231,15,Friday,1,0,0
4464,17-03-2017,1890261,15,Friday,1,0,0
4465,17-03-2017,1890261,21,Friday,1,0,0
4466,17-03-2017,1890291,15,Friday,1,0,0
4467,17-03-2017,1890321,15,Friday,1,0,0
4468,17-03-2017,1890341,15,Friday,1,0,0
4469,17-03-2017,1890351,15,Friday,1,0,0
4470,17-03-2017,1890381,15,Friday,1,0,0
4471,17-03-2017,1890391,15,Friday,1,0,0
4472,17-03-2017,1890471,15,Friday,1,0,0
4473,17-03-2017,1890481,15,Friday,1,0,0
4474,17-03-2017,1890491,15,Friday,1,0,0
4475,17-03-2017,1890501,15,Friday,1,0,0
4476,17-03-2017,1890501,16,Friday,1,1,0
4477,17-03-2017,1890511,15,Friday,1,0,0
4478,17-03-2017,1890521,15,Friday,1,0,0
4479,17-03-2017,1890531,15,Friday,1,0,0
4480,17-03-2017,1890571,15,Friday,1,0,0
4481,17-03-2017,1890651,15,Friday,1,0,0
4482,17-03-2017,1890671,15,Friday,1,0,0
4483,17-03-2017,1890681,15,Friday,1,0,0
4484,17-03-2017,1890691,15,Friday,1,0,0
4485,17-03-2017,1890701,15,Friday,1,0,0
4486,17-03-2017,1890761,15,Friday,1,0,0
4487,17-03-2017,1890811,15,Friday,1,0,0
4488,17-03-2017,1890831,15,Friday,1,0,0
4489,17-03-2017,1890861,15,Friday,1,0,0
4490,17-03-2017,1890891,15,Friday,1,0,0
4491,17-03-2017,1890901,15,Friday,1,0,0
4492,17-03-2017,1890911,15,Friday,1,0,0
4493,17-03-2017,1890921,15,Friday,1,0,0
4494,17-03-2017,1890921,17,Friday,1,0,0
4495,17-03-2017,1890961,15,Friday,1,0,0
4496,17-03-2017,1890971,15,Friday,1,0,0
4497,17-03-2017,1890981,15,Friday,1,0,0
4498,17-03-2017,1890991,15,Friday,1,0,0
4499,17-03-2017,1891011,15,Friday,1,0,0
4500,17-03-2017,1891081,15,Friday,1,0,0
4501,17-03-2017,1891121,15,Friday,1,0,0
4502,17-03-2017,1891131,15,Friday,1,0,0
4503,17-03-2017,1891141,15,Friday,1,0,0
4504,17-03-2017,1891211,15,Friday,1,0,0
4505,17-03-2017,1891241,15,Friday,1,0,0
4506,17-03-2017,1891281,15,Friday,1,0,0
4507,17-03-2017,1891351,15,Friday,1,0,0
4508,17-03-2017,1891361,15,Friday,1,0,0
4509,17-03-2017,1891371,15,Friday,1,0,0
4510,17-03-2017,1891391,15,Friday,1,0,0
4511,17-03-2017,1891411,15,Friday,1,0,0
4512,17-03-2017,1891421,15,Friday,1,0,0
4513,17-03-2017,1891461,15,Friday,1,0,0
4514,17-03-2017,1891511,15,Friday,1,0,0
4515,17-03-2017,1891541,15,Friday,1,0,0
4516,17-03-2017,1891551,15,Friday,1,0,0
4517,17-03-2017,1891561,15,Friday,1,0,0
4518,17-03-2017,1891611,15,Friday,1,0,0
4519,17-03-2017,1891701,15,Friday,1,0,0
4520,17-03-2017,1891721,15,Friday,1,0,0
