,date,transactionId,mobileDeviceBranding,users,sessions,pageviews
1135,17-03-2017,1887141,Micromax,1,0,0
1136,17-03-2017,1887211,Samsung,1,0,0
1137,17-03-2017,1887271,Apple,1,0,0
1138,17-03-2017,1887401,OnePlus,1,0,0
1139,17-03-2017,1887431,Xiaomi,1,0,0
1140,17-03-2017,1887471,Sony,1,0,0
1141,17-03-2017,1887511,Xiaomi,1,0,0
1142,17-03-2017,1887581,Xiaomi,1,0,0
1143,17-03-2017,1887671,(not set),1,0,0
1144,17-03-2017,1887741,Apple,1,0,0
1145,17-03-2017,1887791,Xiaomi,1,0,0
1146,17-03-2017,1887911,Apple,1,0,0
1147,17-03-2017,1887921,Xiaomi,1,0,0
1148,17-03-2017,1887951,Motorola,1,0,0
1149,17-03-2017,1888001,Motorola,1,0,0
1150,17-03-2017,1888051,Gionee,1,0,0
1151,17-03-2017,1888091,Xiaomi,1,0,0
1152,17-03-2017,1888111,Nokia,1,0,0
1153,17-03-2017,1888181,YU,1,0,0
1154,17-03-2017,1888311,Lenovo,1,0,0
1155,17-03-2017,1888351,Xiaomi,1,0,0
1156,17-03-2017,1888381,Xiaomi,1,0,0
1157,17-03-2017,1888441,Meizu,1,0,0
1158,17-03-2017,1888461,Apple,1,0,0
1159,17-03-2017,1888491,Samsung,1,0,0
1160,17-03-2017,1888541,Samsung,1,0,0
1161,17-03-2017,1888551,YU,1,0,0
1162,17-03-2017,1888641,Samsung,1,0,0
1163,17-03-2017,1888681,Xiaomi,1,0,0
1164,17-03-2017,1888711,Xiaomi,1,0,0
1165,17-03-2017,1888771,Xiaomi,1,0,0
1166,17-03-2017,1888811,Xiaomi,1,0,0
1167,17-03-2017,1888821,Samsung,1,0,0
1168,17-03-2017,1888841,Xiaomi,1,0,0
1169,17-03-2017,1888941,(not set),1,0,0
1170,17-03-2017,1889101,LYF,1,0,0
1171,17-03-2017,1889221,Xiaomi,1,0,0
1172,17-03-2017,1889561,Apple,1,0,0
1173,17-03-2017,1889751,Lenovo,1,0,0
1174,17-03-2017,1889771,Samsung,1,0,0
1175,17-03-2017,1889781,Asus,1,0,0
1176,17-03-2017,1889981,Xiaomi,1,0,0
1177,17-03-2017,1890021,Samsung,1,0,0
1178,17-03-2017,1890091,Google,1,0,0
1179,17-03-2017,1890181,Motorola,1,0,0
1180,17-03-2017,1890261,Motorola,1,0,0
1181,17-03-2017,1890291,Motorola,1,0,0
1182,17-03-2017,1890351,Motorola,1,0,0
1183,17-03-2017,1890471,Xiaomi,1,0,0
1184,17-03-2017,1890501,LYF,1,1,0
1185,17-03-2017,1890811,Lenovo,1,0,0
1186,17-03-2017,1890861,Samsung,1,0,0
1187,17-03-2017,1890921,Motorola,1,0,0
1188,17-03-2017,1890961,Motorola,1,0,0
1189,17-03-2017,1891121,Xiaomi,1,0,0
1190,17-03-2017,1891131,Motorola,1,0,0
1191,17-03-2017,1891141,OnePlus,1,0,0
1192,17-03-2017,1891371,Lenovo,1,0,0
1193,17-03-2017,1891411,OnePlus,1,0,0
1194,17-03-2017,1891561,Meizu,1,0,0
1195,17-03-2017,1891611,Motorola,1,0,0
1196,17-03-2017,1891701,Micromax,1,0,0
1197,17-03-2017,1891721,Micromax,1,0,0
1198,17-03-2017,1891731,Micromax,1,0,0
1199,17-03-2017,1891741,OnePlus,1,0,0
1200,17-03-2017,1891771,Xiaomi,1,0,0
1201,17-03-2017,1891791,Motorola,1,0,0
1202,17-03-2017,1891891,Xiaomi,1,0,0
1203,17-03-2017,1892021,Intex,1,0,0
1204,17-03-2017,1892071,Xiaomi,1,0,0
1205,17-03-2017,1892141,Samsung,1,0,0
1206,17-03-2017,1892221,Xiaomi,1,0,0
1207,17-03-2017,1892451,Xiaomi,1,0,0
1208,17-03-2017,1892501,Lenovo,1,0,0
1209,17-03-2017,1892541,Xiaomi,1,0,0
1210,17-03-2017,1892661,(not set),1,0,0
1211,17-03-2017,1892701,Xiaomi,1,0,0
1212,17-03-2017,1892731,Apple,1,0,0
1213,17-03-2017,1892751,Lenovo,1,0,0
1214,17-03-2017,1892761,Motorola,1,0,0
1215,17-03-2017,1892811,Apple,1,0,0
1216,17-03-2017,1892861,Samsung,1,0,0
1217,17-03-2017,1892871,Lenovo,1,0,0
1218,17-03-2017,1892931,Samsung,1,0,0
1219,17-03-2017,1893221,Samsung,1,0,0
1220,17-03-2017,1893281,Xiaomi,1,0,0
1221,17-03-2017,1893411,Motorola,1,1,0
1222,17-03-2017,1893471,HTC,1,0,0
1223,17-03-2017,1893481,Xiaomi,1,0,0
1224,17-03-2017,1893541,Samsung,1,0,0
1225,17-03-2017,1893601,Xiaomi,1,0,0
1226,17-03-2017,1893661,Motorola,1,1,0
1227,17-03-2017,1893741,Xiaomi,1,0,0
1228,17-03-2017,1893751,Asus,1,0,0
1229,17-03-2017,1893821,OPPO,1,0,0
1230,17-03-2017,1893971,Xiaomi,1,0,0
1231,17-03-2017,1894041,Motorola,1,0,0
1232,17-03-2017,1894051,Xiaomi,1,0,0
1233,17-03-2017,1894071,LeTV,1,0,0
1234,17-03-2017,1894151,Motorola,1,0,0
1235,17-03-2017,1894171,Xiaomi,1,0,0
1236,17-03-2017,1894181,(not set),1,0,0
1237,17-03-2017,1894191,Xiaomi,1,0,0
1238,17-03-2017,1894211,Xiaomi,1,0,0
1239,17-03-2017,1894251,(not set),1,0,0
1240,17-03-2017,1894271,Samsung,1,0,0
1241,17-03-2017,1894291,Xiaomi,1,0,0
1242,17-03-2017,1894341,Micromax,1,0,0
1243,17-03-2017,1894541,Samsung,1,0,0
1244,17-03-2017,1894691,Xiaomi,1,0,0
1245,17-03-2017,1894771,Samsung,1,0,0
1246,17-03-2017,1894801,(not set),1,0,0
1247,17-03-2017,1894861,Samsung,1,0,0
1248,17-03-2017,1894871,Motorola,1,0,0
1249,17-03-2017,1894991,Xiaomi,1,0,0
1250,17-03-2017,1895021,Motorola,1,0,0
1251,17-03-2017,1895051,Xiaomi,1,0,0
1252,17-03-2017,1895071,Samsung,1,0,0
1253,17-03-2017,1895151,Motorola,1,0,0
1254,17-03-2017,1895181,Micromax,1,0,0
1255,17-03-2017,1895241,(not set),1,0,0
1256,17-03-2017,1895271,Samsung,1,0,0
1257,17-03-2017,1895361,Xiaomi,1,0,0
1258,17-03-2017,1895461,Xiaomi,1,0,0
1259,17-03-2017,1895611,YU,1,0,0
1260,17-03-2017,1895711,(not set),1,0,0
1261,17-03-2017,1895811,YU,1,0,0
1262,17-03-2017,1895881,(not set),1,0,0
1263,17-03-2017,1895951,Dell,1,0,0
1264,17-03-2017,1895971,Motorola,1,0,0
1265,17-03-2017,1896051,Huawei,1,0,0
1266,17-03-2017,1896061,Huawei,1,0,0
1267,17-03-2017,1896111,HTC,1,0,0
1268,17-03-2017,1896151,LYF,1,0,0
1269,17-03-2017,1896191,(not set),1,0,0
1270,17-03-2017,1896201,LYF,1,0,0
1271,17-03-2017,1896271,OnePlus,1,0,0
1272,17-03-2017,1896351,Lenovo,1,0,0
1273,17-03-2017,1896411,LeTV,1,0,0
1274,17-03-2017,1896851,Vivo,1,0,0
1275,17-03-2017,1896961,HTC,1,0,0
1276,17-03-2017,1896971,YU,1,0,0
1277,17-03-2017,1897021,Motorola,1,0,0
1278,17-03-2017,1897031,Samsung,1,0,0
1279,17-03-2017,1897061,Apple,1,0,0
1280,17-03-2017,1897141,Apple,1,0,0
1281,17-03-2017,1897181,Coolpad,1,0,0
1282,17-03-2017,1897261,Micromax,1,0,0
1283,17-03-2017,1897361,Xiaomi,1,0,0
1284,17-03-2017,1897401,Motorola,1,0,0
1285,17-03-2017,1897471,Motorola,1,0,0
1286,17-03-2017,1897481,Google,1,0,0
1287,17-03-2017,1897681,Motorola,1,0,0
1288,17-03-2017,1897721,Samsung,1,0,0
1289,17-03-2017,1897741,LeEco,1,0,0
1290,17-03-2017,1897791,HTC,1,0,0
1291,17-03-2017,1897811,Nokia,1,0,0
1292,17-03-2017,1897901,Samsung,1,0,0
1293,17-03-2017,1897981,InFocus,1,0,0
1294,17-03-2017,1898051,Samsung,1,0,0
1295,17-03-2017,1898071,(not set),1,0,0
1296,17-03-2017,1898081,Coolpad,1,0,0
1297,17-03-2017,1898101,Motorola,1,1,0
1298,17-03-2017,1898151,Gionee,1,0,0
1299,17-03-2017,1898301,Lenovo,1,0,0
1300,17-03-2017,1898311,Xiaomi,1,0,0
1301,17-03-2017,1898371,Motorola,1,0,0
1302,17-03-2017,1898411,Samsung,1,0,0
1303,17-03-2017,1898451,Motorola,1,0,0
1304,17-03-2017,1898481,Coolpad,1,0,0
1305,17-03-2017,1898491,Motorola,1,0,0
1306,17-03-2017,1898561,Samsung,1,0,0
1307,17-03-2017,1898611,Motorola,1,0,0
1308,17-03-2017,1898631,Samsung,1,0,0
1309,17-03-2017,1898661,Samsung,1,0,0
1310,17-03-2017,1898731,Lenovo,1,0,0
1311,17-03-2017,1898791,Samsung,1,0,0
1312,17-03-2017,1898871,YU,1,0,0
1313,17-03-2017,1899061,Xiaomi,1,0,0
1314,17-03-2017,1899071,Samsung,1,0,0
1315,17-03-2017,1899131,Samsung,1,0,0
1316,17-03-2017,1899171,Motorola,1,1,0
1317,17-03-2017,1899301,Apple,1,0,0
1318,17-03-2017,1899341,Lenovo,1,0,0
1319,17-03-2017,1899371,Lenovo,1,0,0
1320,17-03-2017,1899421,Xiaomi,1,0,0
1321,17-03-2017,1899441,Sony,1,0,0
1322,17-03-2017,1899481,Xiaomi,1,0,0
1323,17-03-2017,1899491,Coolpad,1,0,0
1324,17-03-2017,1899501,Nokia,1,0,0
1325,17-03-2017,1899551,Samsung,1,0,0
1326,17-03-2017,1899581,(not set),1,0,0
1327,17-03-2017,1899591,Xolo,1,0,0
1328,17-03-2017,1899601,Xiaomi,1,0,0
1329,17-03-2017,1899641,Lenovo,1,0,0
1330,17-03-2017,1899751,(not set),1,0,0
1331,17-03-2017,1899761,Xiaomi,1,0,0
1332,17-03-2017,1899821,Asus,1,0,0
1333,17-03-2017,1899841,Lenovo,1,0,0
1334,17-03-2017,1899851,LeEco,1,0,0
1335,17-03-2017,1899871,YU,1,0,0
1336,17-03-2017,1899901,Apple,1,0,0
1337,17-03-2017,1899951,Lenovo,1,0,0
1338,17-03-2017,1900001,LeTV,1,0,0
1339,17-03-2017,1900051,Spice,1,0,0
1340,17-03-2017,1900071,Xiaomi,1,0,0
1341,17-03-2017,1900091,Motorola,1,0,0
1342,17-03-2017,1900111,Xiaomi,1,0,0
1343,17-03-2017,1900191,Xiaomi,1,0,0
1344,17-03-2017,1900261,Xiaomi,1,0,0
1345,17-03-2017,1900321,Lenovo,1,0,0
1346,17-03-2017,1900441,Lenovo,1,0,0
1347,17-03-2017,1900491,Xiaomi,1,0,0
1348,17-03-2017,1900551,Xiaomi,1,0,0
1349,17-03-2017,1900571,Xiaomi,1,0,0
1350,17-03-2017,1900581,Asus,1,0,0
1351,17-03-2017,1900601,Xiaomi,1,0,0
1352,17-03-2017,1900611,Samsung,1,0,0
1353,17-03-2017,1900621,OPPO,1,0,0
1354,17-03-2017,1900701,Samsung,1,0,0
1355,17-03-2017,1900711,OnePlus,1,0,0
1356,17-03-2017,1900761,Xiaomi,1,0,0
1357,17-03-2017,1900811,(not set),1,0,0
1358,17-03-2017,1900861,(not set),1,0,0
1359,17-03-2017,1900951,(not set),1,0,0
1360,17-03-2017,1900971,Motorola,1,0,0
1361,17-03-2017,1901001,Apple,1,0,0
1362,17-03-2017,1901071,Xiaomi,1,0,0
1363,17-03-2017,1901141,LYF,1,0,0
1364,17-03-2017,1901191,LYF,1,0,0
1365,17-03-2017,1901201,LeEco,1,0,0
1366,17-03-2017,1901261,Samsung,1,0,0
1367,17-03-2017,1901411,Xiaomi,1,0,0
1368,17-03-2017,1901461,Xiaomi,1,0,0
1369,17-03-2017,1901571,Xiaomi,1,0,0
1370,17-03-2017,1901631,Lenovo,1,0,0
1371,17-03-2017,1901681,iBall,1,0,0
1372,17-03-2017,1901761,YU,1,0,0
1373,17-03-2017,1901801,Samsung,1,0,0
1374,17-03-2017,1901901,Xiaomi,1,0,0
1375,17-03-2017,1901961,Samsung,1,0,0
1376,17-03-2017,1902061,Xiaomi,1,0,0
1377,17-03-2017,1902091,Motorola,1,0,0
1378,17-03-2017,1902101,Motorola,1,0,0
1379,17-03-2017,1902121,Lenovo,1,0,0
1380,17-03-2017,1902321,Xiaomi,1,0,0
1381,17-03-2017,1902331,(not set),1,0,0
1382,17-03-2017,1902411,Xiaomi,1,0,0
1383,17-03-2017,1902451,Vivo,1,0,0
1384,17-03-2017,1902471,Microsoft,1,0,0
1385,17-03-2017,1902561,Samsung,1,0,0
1386,17-03-2017,1902651,HTC,1,0,0
1387,17-03-2017,1902661,Micromax,1,0,0
1388,17-03-2017,1902841,Samsung,1,0,0
1389,17-03-2017,1902911,Xiaomi,1,0,0
1390,17-03-2017,1902931,Samsung,1,0,0
1391,17-03-2017,1902951,Panasonic,1,0,0
1392,17-03-2017,1903031,Magicon,1,0,0
1393,17-03-2017,1903041,Apple,1,0,0
1394,17-03-2017,1903081,Xiaomi,1,0,0
1395,17-03-2017,1903191,Xiaomi,1,0,0
1396,17-03-2017,1903211,Motorola,1,0,0
1397,17-03-2017,1903271,Xiaomi,1,0,0
1398,17-03-2017,1903381,Lenovo,1,0,0
1399,17-03-2017,1903481,Lenovo,1,0,0
1400,17-03-2017,1903491,Xiaomi,1,0,0
1401,17-03-2017,1903561,Xiaomi,1,0,0
1402,17-03-2017,1903581,Xiaomi,1,0,0
1403,17-03-2017,1903651,Xiaomi,1,0,0
1404,17-03-2017,1903761,Motorola,1,0,0
1405,17-03-2017,1903861,Xolo,1,0,0
1406,17-03-2017,1903871,Xiaomi,1,0,0
1407,17-03-2017,1903881,Xiaomi,1,0,0
1408,17-03-2017,1903891,Intex,1,0,0
1409,17-03-2017,1903941,Gionee,1,0,0
1410,17-03-2017,1903981,Apple,1,0,0
1411,17-03-2017,1904011,Lenovo,1,0,0
1412,17-03-2017,1904021,Asus,1,0,0
1413,17-03-2017,1904081,Xiaomi,1,0,0
1414,17-03-2017,1904091,Lenovo,1,0,0
1415,17-03-2017,1904101,Samsung,1,0,0
1416,17-03-2017,1904131,(not set),1,0,0
1417,17-03-2017,1904261,Xiaomi,1,0,0
1418,17-03-2017,1904281,LYF,1,0,0
1419,17-03-2017,1904291,Lenovo,1,0,0
1420,17-03-2017,1904311,LYF,1,1,0
1421,17-03-2017,1904431,Xiaomi,1,0,0
1422,17-03-2017,1904451,HTC,1,0,0
1423,17-03-2017,1904501,Xiaomi,1,0,0
1424,17-03-2017,1904611,Xiaomi,1,0,0
1425,17-03-2017,1904861,Motorola,1,0,0
1426,17-03-2017,1904911,Lenovo,1,0,0
1427,17-03-2017,1904921,LYF,1,0,0
1428,17-03-2017,1904951,Samsung,1,0,0
1429,17-03-2017,1904971,Motorola,1,0,0
1430,17-03-2017,1905071,Asus,1,0,0
1431,17-03-2017,1905141,Xiaomi,1,0,0
1432,17-03-2017,1905201,Samsung,1,0,0
1433,17-03-2017,1905241,Xiaomi,1,0,0
1434,17-03-2017,1905261,Xiaomi,1,0,0
1435,17-03-2017,1905391,Apple,1,0,0
1436,17-03-2017,1905461,(not set),1,0,0
1437,17-03-2017,1905611,Xiaomi,1,0,0
1438,17-03-2017,1905751,OnePlus,1,0,0
1439,17-03-2017,1905761,Apple,1,0,0
1440,17-03-2017,1905781,Lenovo,1,0,0
1441,17-03-2017,1905821,Samsung,1,0,0
1442,17-03-2017,1905871,Micromax,1,0,0
1443,17-03-2017,1905891,Xiaomi,1,0,0
1444,17-03-2017,1906121,(not set),1,0,0
1445,17-03-2017,1906131,Coolpad,1,0,0
1446,17-03-2017,1906341,Xolo,1,0,0
1447,17-03-2017,1906571,Vivo,1,0,0
1448,17-03-2017,1906591,Micromax,1,0,0
1449,17-03-2017,1906811,Samsung,1,0,0
1450,17-03-2017,1907011,Lenovo,1,0,0
1451,17-03-2017,1907031,(not set),1,0,0
1452,17-03-2017,1907041,Xiaomi,1,0,0
1453,17-03-2017,1907161,Lenovo,1,1,0
1454,17-03-2017,1907201,YU,1,0,0
1455,17-03-2017,1907221,Intex,1,0,0
1456,17-03-2017,1907281,Xiaomi,1,0,0
1457,17-03-2017,1907361,LYF,1,0,0
1458,17-03-2017,1907631,Panasonic,1,0,0
1459,17-03-2017,1907771,Motorola,1,0,0
1460,17-03-2017,1907861,(not set),1,0,0
1461,17-03-2017,1907911,OPPO,1,0,0
1462,17-03-2017,1907961,Micromax,1,0,0
1463,17-03-2017,1908041,LeTV,1,0,0
1464,17-03-2017,1908141,Motorola,1,0,0
1465,17-03-2017,1908151,Xiaomi,1,0,0
1466,17-03-2017,1908161,Motorola,1,0,0
1467,17-03-2017,1908211,Apple,1,0,0
1468,17-03-2017,1908371,Xiaomi,1,0,0
1469,17-03-2017,1908401,Xiaomi,1,0,0
1470,17-03-2017,1908441,Xiaomi,1,0,0
1471,17-03-2017,1908501,Samsung,1,0,0
1472,17-03-2017,1908531,Gionee,1,1,0
1473,17-03-2017,1908811,YU,1,0,0
1474,17-03-2017,1908891,Lava,1,0,0
1475,17-03-2017,1908941,Xiaomi,1,0,0
1476,17-03-2017,1908971,Xiaomi,1,0,0
1477,17-03-2017,1909021,Lenovo,1,0,0
1478,17-03-2017,1909041,Apple,1,0,0
1479,17-03-2017,1909051,Samsung,1,0,0
1480,17-03-2017,1909061,LYF,1,0,0
1481,17-03-2017,1909101,Xiaomi,1,0,0
1482,17-03-2017,1909191,Xiaomi,1,0,0
1483,17-03-2017,1909221,OnePlus,1,0,0
1484,17-03-2017,1909401,LYF,1,0,0
1485,17-03-2017,1909431,(not set),1,0,0
1486,17-03-2017,1909511,Xiaomi,1,0,0
1487,17-03-2017,1909521,Asus,1,0,0
1488,17-03-2017,1909571,Samsung,1,0,0
1489,17-03-2017,1909641,Samsung,1,0,0
1490,17-03-2017,1909691,Huawei,1,0,0
1491,17-03-2017,1909731,Motorola,1,0,0
1492,17-03-2017,1909761,LeTV,1,0,0
1493,17-03-2017,1909781,Lenovo,1,0,0
1494,17-03-2017,1909921,Apple,1,0,0
1495,17-03-2017,1910061,Xiaomi,1,0,0
1496,17-03-2017,1910111,Asus,1,0,0
1497,17-03-2017,1910281,Xiaomi,1,0,0
1498,17-03-2017,1910291,Coolpad,1,0,0
1499,17-03-2017,1910321,Micromax,1,0,0
1500,17-03-2017,1910421,Xiaomi,1,0,0
1501,17-03-2017,1910521,Xiaomi,1,0,0
1502,17-03-2017,1910531,Samsung,1,0,0
1503,17-03-2017,1910721,LYF,1,0,0
1504,17-03-2017,1910841,Xiaomi,1,0,0
1505,17-03-2017,1910851,Xiaomi,1,0,0
1506,17-03-2017,1910871,Lenovo,1,0,0
1507,17-03-2017,1910931,Xiaomi,1,0,0
1508,17-03-2017,1910971,Xiaomi,1,0,0
1509,17-03-2017,1910991,Motorola,1,0,0
1510,17-03-2017,1911061,Apple,1,0,0
1511,17-03-2017,1911151,Xiaomi,1,0,0
1512,17-03-2017,1911191,Intex,1,0,0
1513,17-03-2017,1911221,Xiaomi,1,0,0
1514,17-03-2017,1911391,Xiaomi,1,0,0
1515,17-03-2017,1911461,Lenovo,1,0,0
1516,17-03-2017,1911521,Samsung,1,0,0
1517,17-03-2017,1911581,Xiaomi,1,0,0
1518,17-03-2017,1911641,Xiaomi,1,0,0
1519,17-03-2017,1911661,Asus,1,0,0
1520,17-03-2017,1911861,Xiaomi,1,0,0
1521,17-03-2017,1911871,LeTV,1,0,0
1522,17-03-2017,1911941,Xiaomi,1,0,0
1523,17-03-2017,1911971,Xiaomi,1,0,0
1524,17-03-2017,1912031,Lenovo,1,1,0
1525,17-03-2017,1912261,Apple,1,0,0
1526,17-03-2017,1912371,Samsung,1,0,0
1527,17-03-2017,1912411,Xolo,1,0,0
1528,17-03-2017,1912471,YU,1,0,0
1529,17-03-2017,1912491,Lava,1,0,0
1530,17-03-2017,1912571,LeTV,1,0,0
1531,17-03-2017,1912591,Samsung,1,0,0
1532,17-03-2017,1912781,Xiaomi,1,0,0
1533,17-03-2017,1912801,Xiaomi,1,0,0
1534,17-03-2017,1912821,(not set),1,0,0
1535,17-03-2017,1912841,OnePlus,1,0,0
1536,17-03-2017,1913031,Motorola,1,0,0
1537,17-03-2017,1913061,Xiaomi,1,0,0
1538,17-03-2017,1915951,Motorola,1,0,0
1539,17-03-2017,1916301,OnePlus,1,0,0
1540,17-03-2017,1917221,Samsung,1,0,0
1541,17-03-2017,1917551,Apple,1,0,0
1542,17-03-2017,1917891,Samsung,1,0,0
1543,18-03-2017,1806691,OnePlus,1,1,0
1544,18-03-2017,1813921,LYF,1,0,0
1545,18-03-2017,1819251,Lenovo,1,1,0
1546,18-03-2017,1821401,Lenovo,1,1,0
1547,18-03-2017,1837011,Vivo,1,0,0
1548,18-03-2017,1844541,LeTV,1,1,0
1549,18-03-2017,1845571,Xiaomi,1,1,0
1550,18-03-2017,1851011,Lenovo,1,0,0
1551,18-03-2017,1856671,Lava,1,0,0
1552,18-03-2017,1857561,SonyEricsson,1,2,0
1553,18-03-2017,1858661,Xiaomi,1,1,0
1554,18-03-2017,1866131,Xiaomi,1,1,0
1555,18-03-2017,1873491,Lenovo,1,0,0
1556,18-03-2017,1875431,LeTV,1,1,0
1557,18-03-2017,1885561,Motorola,1,1,0
1558,18-03-2017,1887581,Xiaomi,1,0,0
1559,18-03-2017,1890501,LYF,1,1,0
1560,18-03-2017,1899761,Xiaomi,1,1,0
1561,18-03-2017,1900971,Motorola,1,0,0
1562,18-03-2017,1902651,HTC,1,0,0
1563,18-03-2017,1903481,Lenovo,1,0,0
1564,18-03-2017,1903761,Motorola,1,1,0
1565,18-03-2017,1903881,Xiaomi,1,0,0
1566,18-03-2017,1908531,Gionee,1,0,0
1567,18-03-2017,1918771,Samsung,1,0,0
1568,18-03-2017,1918841,Samsung,1,0,0
1569,18-03-2017,1918871,Samsung,1,0,0
1570,18-03-2017,1922841,Samsung,1,0,0
1571,18-03-2017,1923131,Samsung,1,0,0
1572,18-03-2017,1924251,Samsung,1,0,0
1573,18-03-2017,1924321,Samsung,1,0,0
1574,18-03-2017,1925031,Xiaomi,1,0,0
1575,18-03-2017,1925141,Xiaomi,1,0,0
1576,19-03-2017,1758931,Samsung,1,1,0
1577,19-03-2017,1783381,Xiaomi,1,0,0
1578,19-03-2017,1791581,Samsung,1,1,0
1579,19-03-2017,1798881,Xiaomi,1,1,0
1580,19-03-2017,1800671,HTC,1,0,0
1581,19-03-2017,1806691,OnePlus,1,3,0
1582,19-03-2017,1829501,Xiaomi,1,0,0
1583,19-03-2017,1838111,Sony,1,0,0
1584,19-03-2017,1867291,Xiaomi,1,0,0
1585,19-03-2017,1879651,Samsung,1,0,0
1586,19-03-2017,1887581,Xiaomi,1,0,0
1587,19-03-2017,1887671,(not set),1,0,0
1588,19-03-2017,1891131,Motorola,1,0,0
1589,19-03-2017,1905251,Coolpad,1,0,0
1590,19-03-2017,1925031,Xiaomi,1,0,0
1591,19-03-2017,1925821,Apple,1,0,0
1592,19-03-2017,1925921,Apple,1,0,0
1593,19-03-2017,1926031,HTC,1,0,0
1594,19-03-2017,1926111,Samsung,1,0,0
1595,19-03-2017,1926561,Apple,1,0,0
1596,19-03-2017,1926601,LG,1,0,0
1597,19-03-2017,1926771,Apple,1,0,0
1598,19-03-2017,1926821,Motorola,1,0,0
1599,20-03-2017,1794621,Lenovo,1,0,0
1600,20-03-2017,1839401,Xiaomi,1,0,0
1601,20-03-2017,1851131,Sony,1,0,0
1602,20-03-2017,1862891,Panasonic,1,0,0
1603,20-03-2017,1875431,LeTV,1,0,0
1604,20-03-2017,1879651,Samsung,1,1,0
1605,20-03-2017,1888001,Motorola,1,0,0
1606,20-03-2017,1901201,LeEco,1,1,0
1607,20-03-2017,1928051,Samsung,1,0,0
1608,20-03-2017,1929471,Apple,1,0,0
1609,20-03-2017,1929781,Samsung,1,0,0
1610,21-03-2017,1728385,Motorola,1,0,0
1611,21-03-2017,1728394,Motorola,1,0,0
1612,21-03-2017,1728411,Motorola,1,0,0
1613,21-03-2017,1728422,Motorola,1,0,0
1614,21-03-2017,1728469,Motorola,1,0,0
1615,21-03-2017,1773961,Samsung,1,0,0
1616,21-03-2017,1835941,Xiaomi,1,1,0
1617,21-03-2017,1837011,Vivo,1,0,0
1618,21-03-2017,1862891,Panasonic,1,2,0
1619,21-03-2017,1875431,LeTV,1,0,0
1620,21-03-2017,1901201,LeEco,1,0,0
1621,21-03-2017,1929981,Motorola,1,0,0
1622,21-03-2017,1930861,Motorola,1,1,0
1623,21-03-2017,1931051,Xiaomi,1,0,0
1624,21-03-2017,1931571,LeTV,1,0,0
1625,21-03-2017,1932151,Apple,1,0,0
1626,21-03-2017,1932251,Apple,1,0,0
1627,22-03-2017,1728469,Motorola,1,1,0
1628,22-03-2017,1728510,Motorola,1,0,0
1629,22-03-2017,1728541,Motorola,1,0,0
1630,22-03-2017,1842921,Xiaomi,1,1,0
1631,22-03-2017,1858811,Gionee,1,1,0
1632,22-03-2017,1862891,Panasonic,1,4,0
1633,22-03-2017,1875431,LeTV,1,0,0
1634,22-03-2017,1883531,LeEco,1,0,0
1635,22-03-2017,1931051,Xiaomi,1,0,0
1636,22-03-2017,1935411,Apple,1,0,0
1637,22-03-2017,1935431,Samsung,1,0,0
1638,23-03-2017,1728713,Motorola,1,0,0
1639,23-03-2017,1728716,Motorola,1,0,0
1640,23-03-2017,1728719,Motorola,1,0,0
1641,23-03-2017,1728756,Motorola,1,0,0
1642,23-03-2017,1728768,Motorola,1,0,0
1643,23-03-2017,1728779,Motorola,1,0,0
1644,23-03-2017,1728798,Motorola,1,0,0
1645,23-03-2017,1728799,Motorola,1,0,0
1646,23-03-2017,1773961,Samsung,1,0,0
1647,23-03-2017,1845571,Xiaomi,1,0,0
1648,23-03-2017,1862891,Panasonic,1,2,0
1649,23-03-2017,1875431,LeTV,1,1,0
1650,23-03-2017,1935641,Samsung,1,0,0
1651,23-03-2017,1935681,Apple,1,0,0
1652,23-03-2017,1935761,Samsung,1,0,0
1653,23-03-2017,1936841,Apple,1,0,0
1654,23-03-2017,1936931,Samsung,1,0,0
1655,23-03-2017,1937031,Samsung,1,0,0
1656,23-03-2017,1937111,Samsung,1,0,0
1657,24-03-2017,1728857,Motorola,1,0,0
1658,24-03-2017,1862891,Panasonic,1,1,0
1659,24-03-2017,1938231,Samsung,1,0,0
1660,24-03-2017,1938431,Xiaomi,1,0,0
1661,24-03-2017,1938741,Samsung,1,0,0
1662,24-03-2017,1938791,Samsung,1,0,0
1663,24-03-2017,1938811,Samsung,1,0,0
1664,24-03-2017,1939651,OPPO,1,0,0
1665,24-03-2017,1940211,Samsung,1,0,0
1666,24-03-2017,1940391,Xiaomi,1,0,0
1667,25-03-2017,1862891,Panasonic,1,0,0
1668,25-03-2017,1873401,Samsung,1,0,0
1669,25-03-2017,1941461,Apple,1,0,0
1670,25-03-2017,1941851,Apple,1,0,0
1671,25-03-2017,1943121,(not set),1,0,0
1672,25-03-2017,1943171,LG,1,0,0
1673,25-03-2017,1943261,Samsung,1,0,0
1674,25-03-2017,1943281,Samsung,1,0,0
1675,25-03-2017,1943641,Apple,1,1,0
1676,26-03-2017,1875431,LeTV,1,1,0
1677,26-03-2017,1945971,Apple,1,0,0
1678,26-03-2017,1946611,Apple,1,0,0
1679,27-03-2017,1728916,Samsung,1,0,0
1680,27-03-2017,1728935,Google,1,0,0
1681,27-03-2017,1845741,(not set),1,0,0
1682,27-03-2017,1862891,Panasonic,1,2,0
1683,27-03-2017,1875431,LeTV,1,0,0
1684,27-03-2017,1943641,Apple,1,1,0
